;test/length_std;Steps;Wall_Time
0;0.0;0;1650773871.7686367
1;0.0;256000;1650773999.2589598
2;0.0;512000;1650774126.4100502
3;0.0;768000;1650774253.5493872
4;0.0;1024000;1650774384.400483
5;0.0;1280000;1650774511.0613387
6;0.0;1536000;1650774637.2379124
7;0.0;1792000;1650774763.4717126
8;0.0;2048000;1650774890.2170718
9;0.0;2304000;1650775016.4770832
10;0.0;2560000;1650775143.2735534
11;0.0;2816000;1650775270.4956079
12;0.0;3072000;1650775397.5475616
13;0.0;3328000;1650775524.5838592
14;0.0;3584000;1650775651.8044941
15;0.0;3840000;1650775778.228764
16;0.0;4096000;1650775904.5134578
17;0.0;4352000;1650776030.689826
18;0.0;4608000;1650776157.1789963
19;0.0;4864000;1650776283.7161086
20;0.0;5120000;1650776410.6029563
21;0.0;5376000;1650776537.2732532
22;0.0;5632000;1650776664.2658641
23;0.0;5888000;1650776791.1918216
24;0.0;6144000;1650776918.6079965
25;0.0;6400000;1650777045.5767121
26;0.0;6656000;1650777172.655658
27;0.0;6912000;1650777299.5757523
28;0.0;7168000;1650777426.325103
29;0.0;7424000;1650777553.198015
30;0.0;7680000;1650777680.2782667
31;0.0;7936000;1650777807.5302482
32;0.0;8192000;1650777934.8001168
33;0.0;8448000;1650778061.9251318
34;0.0;8704000;1650778188.9082682
35;0.0;8960000;1650778316.1163385
36;0.0;9216000;1650778443.0203304
37;0.0;9472000;1650778569.6978364
38;0.0;9728000;1650778696.0687265
39;0.0;9984000;1650778822.3685737
40;0.0;10240000;1650778948.7119548
41;0.0;10496000;1650779074.8600016
42;0.0;10752000;1650779201.5814228
43;0.0;11008000;1650779328.6638432
44;0.0;11264000;1650779456.374995
45;0.0;11520000;1650779583.87454
46;0.0;11776000;1650779711.2353594
47;0.0;12032000;1650779838.1000638
48;0.0;12288000;1650779964.4602857
49;0.0;12544000;1650780090.9869585
50;0.0;12800000;1650780217.4607787
