;test/length_std;Steps;Wall_Time
0;0.0;0;1651251074.7616475
1;0.0;51200;1651251097.3459518
2;0.0;102400;1651251119.1814318
3;0.0;153600;1651251140.9137864
4;0.0;204800;1651251162.7858145
5;0.0;256000;1651251184.6776643
6;0.0;307200;1651251206.5637672
7;0.0;358400;1651251228.339397
8;0.0;409600;1651251250.2137501
9;0.0;460800;1651251272.5896797
10;0.0;512000;1651251294.8673275
11;0.0;563200;1651251316.7132401
12;0.0;614400;1651251338.7575095
13;0.0;665600;1651251360.5815785
14;0.0;716800;1651251382.4778047
15;0.0;768000;1651251404.822065
16;0.0;819200;1651251426.647669
17;0.0;870400;1651251448.2791603
18;0.0;921600;1651251470.3993769
19;0.0;972800;1651251492.2818766
20;0.0;1024000;1651251514.2580156
21;0.0;1075200;1651251536.2877462
22;0.0;1126400;1651251558.2282465
23;0.0;1177600;1651251580.0612102
24;0.0;1228800;1651251601.9829016
25;0.0;1280000;1651251623.8759055
26;0.0;1331200;1651251645.9251666
27;0.0;1382400;1651251667.8253143
28;0.0;1433600;1651251689.6310923
29;0.0;1484800;1651251711.4611151
30;0.0;1536000;1651251733.7487054
31;0.0;1587200;1651251755.810828
32;0.0;1638400;1651251779.1194596
33;0.0;1689600;1651251801.5015624
34;0.0;1740800;1651251823.3284023
35;0.0;1792000;1651251845.7118416
36;0.0;1843200;1651251867.8793967
37;0.0;1894400;1651251890.4688246
