;test/length_std;Steps;Wall_Time
0;0.0;0;1651188088.6403897
1;0.0;64000;1651188385.531387
2;0.0;128000;1651188682.6899202
3;0.0;192000;1651188979.0054488
4;0.0;256000;1651189271.2053723
5;0.0;320000;1651189567.828561
6;0.0;384000;1651189861.9556947
7;0.0;448000;1651190160.1403809
8;0.0;512000;1651190452.8001525
9;0.0;576000;1651190749.2875805
10;0.0;640000;1651191041.806687
11;0.0;704000;1651191340.8333979
12;0.0;768000;1651191633.9338777
13;0.0;832000;1651191926.634739
14;0.0;896000;1651192219.2993715
15;0.0;960000;1651192513.951001
16;0.0;1024000;1651192808.9390912
17;0.0;1088000;1651193102.3035684
18;0.0;1152000;1651193403.0163822
19;0.0;1216000;1651193702.462485
20;0.0;1280000;1651194001.8759573
21;0.0;1344000;1651194293.024043
22;0.0;1408000;1651194587.0627046
23;0.0;1472000;1651194882.9721243
24;0.0;1536000;1651195181.7718756
25;0.0;1600000;1651195476.1701598
26;0.0;1664000;1651195769.3415186
27;0.0;1728000;1651196066.087387
28;0.0;1792000;1651196360.0313456
29;0.0;1856000;1651196658.4188752
30;0.0;1920000;1651196950.655861
31;0.0;1984000;1651197246.646031
32;0.0;2048000;1651197540.1965525
33;0.0;2112000;1651197838.044477
34;0.0;2176000;1651198132.7832394
35;0.0;2240000;1651198425.5087948
36;0.0;2304000;1651198721.5488775
37;0.0;2368000;1651199017.3406155
38;0.0;2432000;1651199315.5693202
39;0.0;2496000;1651199608.0349534
40;0.0;2560000;1651199904.2599
41;0.0;2624000;1651200197.7257457
42;0.0;2688000;1651200497.232518
43;0.0;2752000;1651200791.5524907
44;0.0;2816000;1651201085.7500691
45;0.0;2880000;1651201380.4429848
46;0.0;2944000;1651201675.192088
47;0.0;3008000;1651201972.8964727
48;0.0;3072000;1651202265.3022797
49;0.0;3136000;1651202561.554898
50;0.0;3200000;1651202855.359099
51;0.0;3264000;1651203154.2361622
52;0.0;3328000;1651203446.3619337
53;0.0;3392000;1651203741.2717865
