;test/length_std;Steps;Wall_Time
0;0.0;0;1651158971.8695984
1;0.0;1024000;1651160278.593869
2;0.0;2048000;1651161592.382848
3;0.0;3072000;1651162886.1629863
4;0.0;4096000;1651164190.4940958
5;0.0;5120000;1651165496.2954485
6;0.0;6144000;1651166795.773546
7;0.0;7168000;1651168103.125804
8;0.0;8192000;1651169418.800201
9;0.0;9216000;1651170718.7508514
10;0.0;10240000;1651172017.6247816
11;0.0;11264000;1651173324.7412996
12;0.0;12288000;1651174638.0941267
13;0.0;13312000;1651175943.6891203
14;0.0;14336000;1651177238.7624974
15;0.0;15360000;1651178531.4179087
16;0.0;16384000;1651179823.2325559
17;0.0;17408000;1651181113.7796786
18;0.0;18432000;1651182404.3339334
19;0.0;19456000;1651183692.6865284
20;0.0;20480000;1651185057.529257
21;0.0;21504000;1651187046.0468667
22;0.0;22528000;1651188967.8517234
23;0.0;23552000;1651190879.3748715
24;0.0;24576000;1651192789.868986
25;0.0;25600000;1651194702.0590785
26;0.0;26624000;1651196612.9908834
27;0.0;27648000;1651198523.374224
28;0.0;28672000;1651200433.7618966
29;0.0;29696000;1651202344.1919615
30;0.0;30720000;1651204258.3204482
31;0.0;31744000;1651206169.5516498
32;0.0;32768000;1651208079.9616113
33;0.0;33792000;1651209988.1729062
34;0.0;34816000;1651211897.9123452
35;0.0;35840000;1651213807.7116518
36;0.0;36864000;1651215720.4372716
37;0.0;37888000;1651217630.6013734
38;0.0;38912000;1651219544.1870656
39;0.0;39936000;1651221288.9211066
40;0.0;40960000;1651222584.7210145
41;0.0;41984000;1651223881.661243
42;0.0;43008000;1651225176.512811
43;0.0;44032000;1651226469.0310476
44;0.0;45056000;1651227767.8903508
45;0.0;46080000;1651229053.7804623
46;0.0;47104000;1651230344.9994218
47;0.0;48128000;1651231642.9350314
48;0.0;49152000;1651232952.815496
49;0.0;50176000;1651234265.2047431
50;0.0;51200000;1651235359.9308732
