;test/length_std;Steps;Wall_Time
0;0.0;0;1650764847.8124304
1;0.0;256000;1650764973.0913599
2;0.0;512000;1650765097.668337
3;0.0;768000;1650765222.2864964
4;0.0;1024000;1650765346.7989194
5;0.0;1280000;1650765471.83569
6;0.0;1536000;1650765596.432925
7;0.0;1792000;1650765720.9580917
8;0.0;2048000;1650765845.2820094
9;0.0;2304000;1650765970.159943
10;0.0;2560000;1650766095.4991293
11;0.0;2816000;1650766220.5684152
12;0.0;3072000;1650766345.8083072
13;0.0;3328000;1650766471.153818
14;0.0;3584000;1650766596.294085
15;0.0;3840000;1650766721.1733665
16;0.0;4096000;1650766846.2263987
17;0.0;4352000;1650766972.0878215
18;0.0;4608000;1650767097.5892556
19;0.0;4864000;1650767222.846606
20;0.0;5120000;1650767347.734011
21;0.0;5376000;1650767473.0471127
22;0.0;5632000;1650767598.5979378
23;0.0;5888000;1650767724.3106537
24;0.0;6144000;1650767849.7826934
25;0.0;6400000;1650767975.5268734
26;0.0;6656000;1650768101.307043
27;0.0;6912000;1650768227.0581615
28;0.0;7168000;1650768352.9190414
29;0.0;7424000;1650768478.4815974
30;0.0;7680000;1650768604.073912
31;0.0;7936000;1650768729.2986083
32;0.0;8192000;1650768854.6777737
33;0.0;8448000;1650768980.1847782
34;0.0;8704000;1650769105.5116923
35;0.0;8960000;1650769230.3262823
36;0.0;9216000;1650769354.883864
37;0.0;9472000;1650769479.3038473
38;0.0;9728000;1650769604.3373623
39;0.0;9984000;1650769729.2237136
40;0.0;10240000;1650769854.4663115
41;0.0;10496000;1650769979.2352393
42;0.0;10752000;1650770103.7663572
43;0.0;11008000;1650770228.761755
44;0.0;11264000;1650770353.948217
45;0.0;11520000;1650770478.9719484
46;0.0;11776000;1650770603.4689956
47;0.0;12032000;1650770727.767727
48;0.0;12288000;1650770852.1626048
49;0.0;12544000;1650770976.5931807
50;0.0;12800000;1650771100.784666
