;test/length_std;Steps;Wall_Time
0;0.0;0;1651159122.575915
1;0.0;256000;1651159445.5642586
2;0.0;512000;1651159767.6247754
3;0.0;768000;1651160091.5770228
4;0.0;1024000;1651160416.8378222
5;0.0;1280000;1651160742.9883718
6;0.0;1536000;1651161066.8556392
7;0.0;1792000;1651161389.331233
8;0.0;2048000;1651161713.5972602
9;0.0;2304000;1651162036.6415536
10;0.0;2560000;1651162361.5719557
11;0.0;2816000;1651162685.500286
12;0.0;3072000;1651163008.750222
13;0.0;3328000;1651163333.293011
14;0.0;3584000;1651163659.7483282
15;0.0;3840000;1651163986.0680928
16;0.0;4096000;1651164310.6564915
17;0.0;4352000;1651164632.8192523
18;0.0;4608000;1651164955.6478848
19;0.0;4864000;1651165278.393578
20;0.0;5120000;1651165602.3530288
21;0.0;5376000;1651165927.131527
22;0.0;5632000;1651166252.0654693
23;0.0;5888000;1651166585.880657
24;0.0;6144000;1651166916.5544367
25;0.0;6400000;1651167250.5296354
26;0.0;6656000;1651167575.5629327
27;0.0;6912000;1651167898.6399713
28;0.0;7168000;1651168225.894308
29;0.0;7424000;1651168560.3831494
30;0.0;7680000;1651168884.7431388
31;0.0;7936000;1651169208.6487772
32;0.0;8192000;1651169535.3504171
33;0.0;8448000;1651169860.6546059
34;0.0;8704000;1651170184.5225518
35;0.0;8960000;1651170509.7018526
36;0.0;9216000;1651170832.643005
37;0.0;9472000;1651171156.809364
38;0.0;9728000;1651171482.4535332
39;0.0;9984000;1651171806.999728
40;0.0;10240000;1651172129.7363203
41;0.0;10496000;1651172453.9974737
42;0.0;10752000;1651172778.59636
43;0.0;11008000;1651173102.7264938
44;0.0;11264000;1651173427.9298596
45;0.0;11520000;1651173753.5213847
46;0.0;11776000;1651174077.5252044
47;0.0;12032000;1651174401.175562
48;0.0;12288000;1651174725.8346362
49;0.0;12544000;1651175049.3019228
50;0.0;12800000;1651175372.9629998
