;test/length_std;Steps;Wall_Time
0;0.0;0;1649194531.377202
1;0.0;256000;1649194666.5796797
2;0.0;512000;1649194801.818086
3;0.0;768000;1649194937.005053
4;0.0;1024000;1649195090.2455225
5;0.0;1280000;1649195243.7245474
6;0.0;1536000;1649195397.0150132
7;0.0;1792000;1649195550.3349798
8;0.0;2048000;1649195703.6597521
9;0.0;2304000;1649195857.2113504
10;0.0;2560000;1649196010.5287693
11;0.0;2816000;1649196163.9878983
12;0.0;3072000;1649196317.361571
13;0.0;3328000;1649196470.8938572
14;0.0;3584000;1649196624.3494613
15;0.0;3840000;1649196777.703923
16;0.0;4096000;1649196931.0204673
17;0.0;4352000;1649197084.1988504
18;0.0;4608000;1649197237.5917025
19;0.0;4864000;1649197390.9963865
20;0.0;5120000;1649197544.5303063
21;0.0;5376000;1649197697.3510647
22;0.0;5632000;1649197850.2162044
23;0.0;5888000;1649198003.0194664
24;0.0;6144000;1649198155.8272648
25;0.0;6400000;1649198308.5776963
26;0.0;6656000;1649198461.3348567
27;0.0;6912000;1649198606.3239079
28;0.0;7168000;1649198741.5306132
29;0.0;7424000;1649198876.9603467
30;0.0;7680000;1649199011.9837487
31;0.0;7936000;1649199147.3062766
32;0.0;8192000;1649199281.8103213
33;0.0;8448000;1649199416.281704
34;0.0;8704000;1649199550.9175098
35;0.0;8960000;1649199685.6142654
36;0.0;9216000;1649199820.1144388
37;0.0;9472000;1649199955.483611
38;0.0;9728000;1649200090.7377822
39;0.0;9984000;1649200225.881466
40;0.0;10240000;1649200361.1650548
41;0.0;10496000;1649200496.4044855
42;0.0;10752000;1649200631.753167
43;0.0;11008000;1649200766.8715186
44;0.0;11264000;1649200901.5944138
45;0.0;11520000;1649201035.6188698
46;0.0;11776000;1649201169.6085315
47;0.0;12032000;1649201303.6776497
48;0.0;12288000;1649201437.7708337
49;0.0;12544000;1649201571.434943
50;0.0;12800000;1649201705.0286
51;0.0;13056000;1649201838.815323
52;0.0;13312000;1649201972.3068821
53;0.0;13568000;1649202106.7463608
54;0.0;13824000;1649202240.7403476
55;0.0;14080000;1649202375.1922755
56;0.0;14336000;1649202509.4158874
57;0.0;14592000;1649202643.7827125
58;0.0;14848000;1649202777.976512
59;0.0;15104000;1649202912.2564685
60;0.0;15360000;1649203046.4924946
61;0.0;15616000;1649203180.6031945
62;0.0;15872000;1649203314.6697972
63;0.0;16128000;1649203448.8650837
64;0.0;16384000;1649203583.0182343
65;0.0;16640000;1649203717.0776076
66;0.0;16896000;1649203851.2433271
67;0.0;17152000;1649203985.6490288
68;0.0;17408000;1649204119.990109
69;0.0;17664000;1649204254.4282188
70;0.0;17920000;1649204388.7793715
71;0.0;18176000;1649204523.1126547
72;0.0;18432000;1649204657.1589532
73;0.0;18688000;1649204791.4038246
74;0.0;18944000;1649204925.7977817
75;0.0;19200000;1649205060.2428496
76;0.0;19456000;1649205194.2492604
77;0.0;19712000;1649205328.460877
78;0.0;19968000;1649205462.8328028
79;0.0;20224000;1649205597.1694026
80;0.0;20480000;1649205731.821376
81;0.0;20736000;1649205866.158506
82;0.0;20992000;1649206000.5054283
83;0.0;21248000;1649206134.9205532
84;0.0;21504000;1649206269.2317019
85;0.0;21760000;1649206403.4087756
86;0.0;22016000;1649206537.6506524
87;0.0;22272000;1649206672.088603
88;0.0;22528000;1649206806.4034705
89;0.0;22784000;1649206940.7305784
90;0.0;23040000;1649207074.9901392
91;0.0;23296000;1649207209.4337635
92;0.0;23552000;1649207343.4592435
93;0.0;23808000;1649207477.362658
94;0.0;24064000;1649207611.31812
95;0.0;24320000;1649207745.6489697
96;0.0;24576000;1649207880.1202126
97;0.0;24832000;1649208014.2742636
98;0.0;25088000;1649208148.5413845
99;0.0;25344000;1649208282.8847106
100;0.0;25600000;1649208417.6261895
101;0.0;25856000;1649208551.646912
102;0.0;26112000;1649208686.009324
103;0.0;26368000;1649208820.430793
104;0.0;26624000;1649208954.766195
105;0.0;26880000;1649209089.2424655
106;0.0;27136000;1649209223.295553
107;0.0;27392000;1649209357.6204245
108;0.0;27648000;1649209491.822675
109;0.0;27904000;1649209626.7127912
110;0.0;28160000;1649209761.6070986
111;0.0;28416000;1649209896.804144
112;0.0;28672000;1649210032.1792474
113;0.0;28928000;1649210167.4009414
114;0.0;29184000;1649210302.1742074
115;0.0;29440000;1649210437.168742
116;0.0;29696000;1649210572.4848778
117;0.0;29952000;1649210707.7077422
118;0.0;30208000;1649210843.0914738
119;0.0;30464000;1649210978.3507333
120;0.0;30720000;1649211113.422159
121;0.0;30976000;1649211248.5656536
122;0.0;31232000;1649211383.7684677
123;0.0;31488000;1649211518.819507
124;0.0;31744000;1649211653.7955074
125;0.0;32000000;1649211788.8145657
126;0.0;32256000;1649211923.7965734
127;0.0;32512000;1649212058.9384856
128;0.0;32768000;1649212193.8136845
129;0.0;33024000;1649212328.6164944
130;0.0;33280000;1649212463.733818
131;0.0;33536000;1649212598.9446485
132;0.0;33792000;1649212734.2943661
133;0.0;34048000;1649212869.3168163
134;0.0;34304000;1649213004.3156004
135;0.0;34560000;1649213139.4438686
136;0.0;34816000;1649213274.686369
137;0.0;35072000;1649213409.5339482
138;0.0;35328000;1649213544.3885067
139;0.0;35584000;1649213679.2557387
140;0.0;35840000;1649213813.681675
141;0.0;36096000;1649213948.1813104
142;0.0;36352000;1649214083.3140905
143;0.0;36608000;1649214218.4600084
144;0.0;36864000;1649214353.7229645
145;0.0;37120000;1649214488.881925
146;0.0;37376000;1649214623.9991007
147;0.0;37632000;1649214759.0543919
148;0.0;37888000;1649214893.8831353
149;0.0;38144000;1649215028.7987068
150;0.0;38400000;1649215174.7520785
151;0.0;38656000;1649215327.5224097
152;0.0;38912000;1649215480.3716407
153;0.0;39168000;1649215620.8270886
154;0.0;39424000;1649215754.850284
155;0.0;39680000;1649215888.857057
156;0.0;39936000;1649216022.677384
157;0.0;40192000;1649216156.5012167
158;0.0;40448000;1649216290.1431098
159;0.0;40704000;1649216424.1011794
160;0.0;40960000;1649216558.231731
161;0.0;41216000;1649216692.570232
162;0.0;41472000;1649216826.8986
163;0.0;41728000;1649216960.9484508
164;0.0;41984000;1649217094.9611654
165;0.0;42240000;1649217228.9947484
166;0.0;42496000;1649217363.171552
167;0.0;42752000;1649217498.5502517
168;0.0;43008000;1649217634.686416
169;0.0;43264000;1649217770.9312496
170;0.0;43520000;1649217906.0496213
171;0.0;43776000;1649218040.4685345
172;0.0;44032000;1649218174.8438563
173;0.0;44288000;1649218309.155746
174;0.0;44544000;1649218443.6118965
175;0.0;44800000;1649218579.234117
176;0.0;45056000;1649218714.572711
177;0.0;45312000;1649218849.9199274
178;0.0;45568000;1649218985.2357035
179;0.0;45824000;1649219121.138115
180;0.0;46080000;1649219256.6998754
181;0.0;46336000;1649219392.2184718
182;0.0;46592000;1649219527.401017
183;0.0;46848000;1649219662.779172
184;0.0;47104000;1649219797.9051914
185;0.0;47360000;1649219932.7351546
186;0.0;47616000;1649220067.425588
187;0.0;47872000;1649220202.0442996
188;0.0;48128000;1649220336.9681547
189;0.0;48384000;1649220471.835194
190;0.0;48640000;1649220606.607074
191;0.0;48896000;1649220741.3814938
192;0.0;49152000;1649220875.3575053
193;0.0;49408000;1649221009.1691816
194;0.0;49664000;1649221143.3257537
195;0.0;49920000;1649221277.6898038
196;0.0;50176000;1649221411.9562697
197;0.0;50432000;1649221546.4441237
198;0.0;50688000;1649221680.8733673
199;0.0;50944000;1649221814.931954
200;0.0;51200000;1649221948.9999719
201;0.0;51456000;1649222083.427588
202;0.0;51712000;1649222217.8901875
203;0.0;51968000;1649222352.0347252
204;0.0;52224000;1649222486.3312461
205;0.0;52480000;1649222620.6496675
206;0.0;52736000;1649222755.1855705
207;0.0;52992000;1649222889.836921
208;0.0;53248000;1649223024.5609741
209;0.0;53504000;1649223159.098021
210;0.0;53760000;1649223293.9981468
211;0.0;54016000;1649223429.3075438
212;0.0;54272000;1649223564.608921
213;0.0;54528000;1649223699.336904
214;0.0;54784000;1649223834.4571877
215;0.0;55040000;1649223969.6664228
216;0.0;55296000;1649224103.9993508
217;0.0;55552000;1649224238.0838587
218;0.0;55808000;1649224372.2398574
219;0.0;56064000;1649224506.9105792
220;0.0;56320000;1649224641.6101878
221;0.0;56576000;1649224776.2775507
222;0.0;56832000;1649224910.8757665
223;0.0;57088000;1649225045.5410864
224;0.0;57344000;1649225180.198889
225;0.0;57600000;1649225330.3707924
226;0.0;57856000;1649225483.7049916
227;0.0;58112000;1649225636.7686353
228;0.0;58368000;1649225777.5738475
229;0.0;58624000;1649225912.3978832
230;0.0;58880000;1649226047.1437426
231;0.0;59136000;1649226182.400434
232;0.0;59392000;1649226317.6738973
233;0.0;59648000;1649226453.1403918
234;0.0;59904000;1649226588.3482275
235;0.0;60160000;1649226723.6818452
236;0.0;60416000;1649226858.8341663
237;0.0;60672000;1649226994.3179648
238;0.0;60928000;1649227129.6878362
239;0.0;61184000;1649227264.7504272
240;0.0;61440000;1649227400.0262525
241;0.0;61696000;1649227535.4307506
242;0.0;61952000;1649227670.6710567
243;0.0;62208000;1649227805.922371
244;0.0;62464000;1649227940.8519537
245;0.0;62720000;1649228075.9442983
246;0.0;62976000;1649228210.829203
247;0.0;63232000;1649228345.806569
248;0.0;63488000;1649228479.9695256
249;0.0;63744000;1649228614.1228955
250;0.0;64000000;1649228748.1381025
251;0.0;64256000;1649228882.453549
252;0.0;64512000;1649229016.599619
