;test/length_std;Steps;Wall_Time
0;0.0;0;1649528414.7433538
1;0.0;256000;1649528535.441525
2;0.0;512000;1649528668.5558915
3;0.0;768000;1649528805.1265388
4;0.0;1024000;1649528941.8008027
5;0.0;1280000;1649529078.2684786
6;0.0;1536000;1649529214.4122581
7;0.0;1792000;1649529350.4916778
8;0.0;2048000;1649529471.3593524
9;0.0;2304000;1649529591.516797
10;0.0;2560000;1649529711.4954257
11;0.0;2816000;1649529831.7193372
12;0.0;3072000;1649529951.772241
13;0.0;3328000;1649530071.6344032
14;0.0;3584000;1649530191.5014033
15;0.0;3840000;1649530311.6885955
16;0.0;4096000;1649530431.9251752
17;0.0;4352000;1649530551.6519902
18;0.0;4608000;1649530671.459653
19;0.0;4864000;1649530791.1387792
20;0.0;5120000;1649530910.704949
21;0.0;5376000;1649531030.48295
22;0.0;5632000;1649531150.2711985
23;0.0;5888000;1649531270.1152387
24;0.0;6144000;1649531389.8054676
25;0.0;6400000;1649531509.4202714
26;0.0;6656000;1649531629.0793877
27;0.0;6912000;1649531748.8466458
28;0.0;7168000;1649531868.5998933
29;0.0;7424000;1649531988.5544548
30;0.0;7680000;1649532109.1770585
31;0.0;7936000;1649532229.9285247
32;0.0;8192000;1649532350.4861789
33;0.0;8448000;1649532471.5066426
34;0.0;8704000;1649532592.2762341
35;0.0;8960000;1649532712.730642
36;0.0;9216000;1649532832.881992
37;0.0;9472000;1649532953.3179414
38;0.0;9728000;1649533073.2460938
39;0.0;9984000;1649533193.0201714
40;0.0;10240000;1649533312.7996135
41;0.0;10496000;1649533432.9060597
42;0.0;10752000;1649533553.1757436
43;0.0;11008000;1649533673.031644
44;0.0;11264000;1649533792.9981015
45;0.0;11520000;1649533913.4065585
46;0.0;11776000;1649534034.3418179
47;0.0;12032000;1649534155.159581
48;0.0;12288000;1649534275.2372262
49;0.0;12544000;1649534395.0006504
50;0.0;12800000;1649534514.7823246
