;grad_norm;Steps;Wall_Time
0;19.089866638183594;0;1649618878.6099043
1;18.597312927246094;2560;1649618878.6692219
2;19.66777992248535;5120;1649618878.7296839
3;20.55422019958496;7680;1649618878.7864356
4;24.608396530151367;10240;1649618878.8346567
5;26.753183364868164;12800;1649618878.886655
6;36.881961822509766;15360;1649618878.934189
7;35.83115005493164;17920;1649618878.983644
8;39.34828567504883;20480;1649618879.0357556
9;44.34199905395508;23040;1649618879.0873513
10;43.37880325317383;25600;1649618879.1400437
11;69.43810272216797;28160;1649618879.2063015
12;54.196414947509766;30720;1649618879.2724178
13;62.860477447509766;33280;1649618879.3301537
14;104.78292846679688;35840;1649618879.3812864
15;72.81751251220703;38400;1649618879.4314022
16;88.21096801757812;40960;1649618879.4801803
17;75.5631332397461;43520;1649618879.531684
18;108.1696548461914;46080;1649618879.5799708
19;67.15274047851562;48640;1649618879.6309729
20;90.02318572998047;51200;1649618879.6840074
21;61.24788284301758;53760;1649618879.7395656
22;82.58702850341797;56320;1649618879.7939045
23;89.84744262695312;58880;1649618879.8437397
24;143.60903930664062;61440;1649618879.8912318
25;97.65499877929688;64000;1649618879.942615
26;126.96070861816406;66560;1649618880.0544538
27;212.34458923339844;69120;1649618880.1014528
28;255.84239196777344;71680;1649618880.1519458
29;223.9905548095703;74240;1649618880.2116063
30;288.7344970703125;76800;1649618880.2744281
31;297.0574951171875;79360;1649618880.3364465
32;302.6814880371094;81920;1649618880.3869157
33;252.43701171875;84480;1649618880.441463
34;211.53343200683594;87040;1649618880.5002978
35;190.55604553222656;89600;1649618880.5526767
36;285.2016906738281;92160;1649618880.6081529
37;207.3080596923828;94720;1649618880.6538997
38;283.8386535644531;97280;1649618880.7074046
39;196.4164276123047;99840;1649618880.763676
40;229.85276794433594;102400;1649618880.8163998
41;164.34402465820312;104960;1649618880.864811
42;223.17251586914062;107520;1649618880.9161608
43;227.09603881835938;110080;1649618880.9708374
44;299.98944091796875;112640;1649618881.0243938
45;222.6780548095703;115200;1649618881.0786247
46;261.11871337890625;117760;1649618881.1320975
47;294.67584228515625;120320;1649618881.1800568
48;195.74806213378906;122880;1649618881.2319102
49;233.0039520263672;125440;1649618881.2834215
50;201.46853637695312;128000;1649618881.3333693
51;221.92051696777344;130560;1649618881.3864074
52;168.5196990966797;133120;1649618881.442898
53;220.637939453125;135680;1649618881.4961255
54;247.8260955810547;138240;1649618881.549709
55;357.16815185546875;140800;1649618881.6037924
56;201.58421325683594;143360;1649618881.6551583
57;152.14915466308594;145920;1649618881.7058723
58;171.7479705810547;148480;1649618881.7581
59;232.96115112304688;151040;1649618881.8108473
60;159.03480529785156;153600;1649618881.8677583
61;232.7867889404297;156160;1649618881.91606
62;232.40719604492188;158720;1649618881.96806
63;195.17132568359375;161280;1649618882.0210276
64;149.91050720214844;163840;1649618882.0738437
65;168.7180633544922;166400;1649618882.1316466
66;159.21932983398438;168960;1649618882.1836913
67;257.8852233886719;171520;1649618882.2396433
68;137.6439971923828;174080;1649618882.2865152
69;271.4458312988281;176640;1649618882.3402734
70;198.61134338378906;179200;1649618882.3912256
71;193.53907775878906;181760;1649618882.4397671
72;191.23370361328125;184320;1649618882.4924145
73;213.78993225097656;186880;1649618882.5421164
74;165.3516082763672;189440;1649618882.5888526
75;163.83139038085938;192000;1649618882.642205
76;201.5833282470703;194560;1649618882.6871486
77;182.38162231445312;197120;1649618882.7418447
78;174.68678283691406;199680;1649618882.8071852
79;159.78379821777344;202240;1649618882.866042
80;144.99720764160156;204800;1649618882.9186234
81;135.7250518798828;207360;1649618882.975694
82;130.375;209920;1649618883.0266352
83;158.28236389160156;212480;1649618883.078155
84;188.00344848632812;215040;1649618883.1303153
