;grad_norm;Steps;Wall_Time
0;44.22007751464844;0;1649623757.7849753
1;56.69636535644531;2560;1649623757.8578255
2;46.14600372314453;5120;1649623757.9203522
3;45.01047897338867;7680;1649623757.9876542
4;48.648834228515625;10240;1649623758.046469
5;63.62092971801758;12800;1649623758.1119165
6;47.03557205200195;15360;1649623758.176899
7;57.539024353027344;17920;1649623758.2475758
8;67.79447937011719;20480;1649623758.3171206
9;61.40291976928711;23040;1649623758.3893716
10;60.28557586669922;25600;1649623758.4536793
11;51.50872802734375;28160;1649623758.5187793
12;41.111305236816406;30720;1649623758.5818937
13;37.908050537109375;33280;1649623758.6436594
14;33.84327697753906;35840;1649623758.7022767
15;40.947052001953125;38400;1649623758.7621822
16;27.418428421020508;40960;1649623758.822311
17;26.081789016723633;43520;1649623758.8901029
18;23.583206176757812;46080;1649623758.9534938
19;22.475902557373047;48640;1649623759.0216222
20;19.94145393371582;51200;1649623759.0846145
21;19.28887367248535;53760;1649623759.1497731
22;21.751110076904297;56320;1649623759.2130215
23;17.499460220336914;58880;1649623759.277911
24;17.901050567626953;61440;1649623759.336233
25;14.637917518615723;64000;1649623759.4012585
26;16.310277938842773;66560;1649623759.466775
27;11.581437110900879;69120;1649623759.5400171
28;12.340184211730957;71680;1649623759.6035233
29;12.143060684204102;74240;1649623759.6712747
30;11.207776069641113;76800;1649623759.7311246
31;12.283447265625;79360;1649623759.793902
32;10.029342651367188;81920;1649623759.854914
33;10.008410453796387;84480;1649623759.9191818
34;14.124899864196777;87040;1649623759.9903088
35;9.149086952209473;89600;1649623760.0642245
36;9.65478229522705;92160;1649623760.133219
37;9.220248222351074;94720;1649623760.2041817
38;12.220190048217773;97280;1649623760.265699
39;9.032630920410156;99840;1649623760.3370845
40;10.169618606567383;102400;1649623760.4186366
41;10.680994987487793;104960;1649623760.4961298
42;8.403885841369629;107520;1649623760.5680313
43;9.301419258117676;110080;1649623760.632071
44;10.428264617919922;112640;1649623760.7107024
45;13.028233528137207;115200;1649623760.7878675
46;10.2556791305542;117760;1649623760.861223
47;10.206151008605957;120320;1649623760.9277346
48;8.62299919128418;122880;1649623760.999764
49;15.467495918273926;125440;1649623761.0638099
50;11.912846565246582;128000;1649623761.131947
51;11.899579048156738;130560;1649623761.202714
52;13.026395797729492;133120;1649623761.2703855
53;9.372581481933594;135680;1649623761.344997
54;12.614873886108398;138240;1649623761.4173634
55;9.562744140625;140800;1649623761.4859476
56;8.913066864013672;143360;1649623761.5543816
57;12.302582740783691;145920;1649623761.6238754
58;12.01817798614502;148480;1649623761.6938932
59;9.219539642333984;151040;1649623761.7676723
60;10.87877082824707;153600;1649623761.8403046
61;10.730621337890625;156160;1649623761.910114
62;10.443034172058105;158720;1649623761.9793196
63;11.076159477233887;161280;1649623762.04983
64;12.30699348449707;163840;1649623762.1136982
65;13.001388549804688;166400;1649623762.1784828
66;14.594396591186523;168960;1649623762.2421818
67;9.413281440734863;171520;1649623762.313597
68;13.120376586914062;174080;1649623762.3819573
69;11.21512508392334;176640;1649623762.44609
70;11.104419708251953;179200;1649623762.5195897
71;11.843473434448242;181760;1649623762.5905952
72;9.721817016601562;184320;1649623762.6608825
73;10.99649715423584;186880;1649623762.7317362
74;9.448343276977539;189440;1649623762.802389
75;7.797828674316406;192000;1649623762.8764372
76;8.472678184509277;194560;1649623762.9452534
77;8.257308959960938;197120;1649623763.0145664
78;10.850457191467285;199680;1649623763.0844798
79;9.611800193786621;202240;1649623763.1576009
80;10.394869804382324;204800;1649623763.2272623
81;10.201789855957031;207360;1649623763.2876847
82;7.38847017288208;209920;1649623763.3548396
83;8.979124069213867;212480;1649623763.430446
84;8.730278015136719;215040;1649623763.50139
85;9.517017364501953;217600;1649623763.5708625
86;9.94141960144043;220160;1649623763.6348763
87;9.980104446411133;222720;1649623763.7015426
88;7.349623203277588;225280;1649623763.7686174
89;11.772090911865234;227840;1649623763.836305
90;7.803853988647461;230400;1649623763.8997226
91;10.596688270568848;232960;1649623763.9639554
92;12.02873420715332;235520;1649623764.027366
93;8.767233848571777;238080;1649623764.0931513
94;9.200702667236328;240640;1649623764.1579905
95;8.753748893737793;243200;1649623764.2242587
96;10.955885887145996;245760;1649623764.2887223
97;6.655824661254883;248320;1649623764.3574958
98;7.547937870025635;250880;1649623764.4459965
99;9.819528579711914;253440;1649623764.5165548
100;9.468937873840332;256000;1649623765.6421993
101;6.5100603103637695;258560;1649623765.7068577
102;6.299740314483643;261120;1649623765.772286
103;6.95413875579834;263680;1649623765.83453
104;6.5051164627075195;266240;1649623765.8981555
105;8.224760055541992;268800;1649623765.955846
106;6.209961414337158;271360;1649623766.01755
107;7.538461685180664;273920;1649623766.0852516
108;8.794915199279785;276480;1649623766.158803
109;10.554276466369629;279040;1649623766.2233427
110;7.688211917877197;281600;1649623766.290975
111;6.672743797302246;284160;1649623766.3493583
112;6.6995015144348145;286720;1649623766.4086115
113;6.708388328552246;289280;1649623766.4742517
114;7.550771713256836;291840;1649623766.5433934
115;7.9702863693237305;294400;1649623766.6161795
116;7.267592906951904;296960;1649623766.6907246
117;7.450802326202393;299520;1649623766.7576952
118;6.374237537384033;302080;1649623766.8228037
119;9.789285659790039;304640;1649623766.889587
120;5.84026575088501;307200;1649623766.9535732
121;6.257134914398193;309760;1649623767.0151258
122;7.421764850616455;312320;1649623767.0750322
123;7.995340347290039;314880;1649623767.1389122
124;10.180992126464844;317440;1649623767.1962194
125;7.266679763793945;320000;1649623767.2611527
126;7.628198146820068;322560;1649623767.3274233
127;8.687835693359375;325120;1649623767.3886251
128;7.537135124206543;327680;1649623767.4475422
129;8.152311325073242;330240;1649623767.507079
130;5.094975471496582;332800;1649623767.5694473
131;9.749127388000488;335360;1649623767.6309555
132;7.6118316650390625;337920;1649623767.688863
133;7.216524600982666;340480;1649623767.7478673
134;7.7226643562316895;343040;1649623767.8105643
135;6.585843563079834;345600;1649623767.8717322
136;6.426452159881592;348160;1649623767.9325426
137;13.294816017150879;350720;1649623767.9910614
138;5.911812782287598;353280;1649623768.0504212
139;11.274954795837402;355840;1649623768.1140907
140;8.258149147033691;358400;1649623768.1745367
141;10.061994552612305;360960;1649623768.2348676
142;7.978662490844727;363520;1649623768.29927
143;6.849584102630615;366080;1649623768.3645089
144;8.571296691894531;368640;1649623768.4309177
145;6.545873641967773;371200;1649623768.4945536
146;8.886731147766113;373760;1649623768.5596082
147;8.944416999816895;376320;1649623768.6202264
148;6.964282512664795;378880;1649623768.6811852
149;8.471531867980957;381440;1649623768.7417264
150;6.048643112182617;384000;1649623768.803179
151;9.49343490600586;386560;1649623768.869649
152;7.2055230140686035;389120;1649623768.936352
153;11.3184814453125;391680;1649623769.000179
154;7.677619457244873;394240;1649623769.0610251
155;7.152566909790039;396800;1649623769.126185
156;6.107413291931152;399360;1649623769.193543
157;7.341681957244873;401920;1649623769.2579293
158;8.007255554199219;404480;1649623769.3225367
159;5.808287143707275;407040;1649623769.383036
160;7.129815578460693;409600;1649623769.44345
161;10.455401420593262;412160;1649623769.5088186
162;8.638266563415527;414720;1649623769.576314
163;7.239224433898926;417280;1649623769.6369793
164;7.135836601257324;419840;1649623769.6967776
165;7.5012898445129395;422400;1649623769.7650328
166;8.166862487792969;424960;1649623769.8372219
167;6.220661163330078;427520;1649623769.9076195
168;6.021642208099365;430080;1649623769.967542
169;6.036379814147949;432640;1649623770.0356145
170;10.079071044921875;435200;1649623770.1011512
171;7.516252040863037;437760;1649623770.1694472
172;7.603928565979004;440320;1649623770.2367082
173;6.156663417816162;442880;1649623770.3065586
174;6.476949214935303;445440;1649623770.3789399
175;8.418655395507812;448000;1649623770.4480786
176;4.7581257820129395;450560;1649623770.5175068
177;6.68021821975708;453120;1649623770.5817842
178;4.1333842277526855;455680;1649623770.6415422
179;10.848111152648926;458240;1649623770.7032175
180;6.614528656005859;460800;1649623770.7644606
181;7.610689640045166;463360;1649623770.8244708
182;7.649253845214844;465920;1649623770.904059
183;5.350334167480469;468480;1649623770.9869683
184;5.018002510070801;471040;1649623771.0663695
185;6.340328216552734;473600;1649623771.1313193
186;5.979284763336182;476160;1649623771.2015138
187;7.174259185791016;478720;1649623771.2728071
188;5.149073600769043;481280;1649623771.3430717
189;5.062005519866943;483840;1649623771.4113734
190;5.186068534851074;486400;1649623771.4823396
191;6.437526226043701;488960;1649623771.5502079
192;5.595269680023193;491520;1649623771.613691
193;10.312938690185547;494080;1649623771.6741934
194;5.2289557456970215;496640;1649623771.7330122
195;6.9052815437316895;499200;1649623771.796667
196;6.2318572998046875;501760;1649623771.8605363
197;8.204167366027832;504320;1649623771.9234633
198;5.880653381347656;506880;1649623771.9830246
199;9.421549797058105;509440;1649623772.0499523
200;6.819883346557617;512000;1649623773.1518097
201;7.826333522796631;514560;1649623773.2206717
202;4.751005172729492;517120;1649623773.294248
203;5.629885673522949;519680;1649623773.3593917
204;6.301362037658691;522240;1649623773.423966
205;4.802464962005615;524800;1649623773.491363
206;4.384579658508301;527360;1649623773.556986
207;8.860424995422363;529920;1649623773.617644
208;6.8315582275390625;532480;1649623773.6807225
209;5.313326358795166;535040;1649623773.748657
210;7.700713157653809;537600;1649623773.8118417
211;6.493835926055908;540160;1649623773.8727276
212;6.57288932800293;542720;1649623773.933762
213;8.803945541381836;545280;1649623773.996556
214;4.640208721160889;547840;1649623774.0609646
215;4.8135504722595215;550400;1649623774.1295407
216;4.263928413391113;552960;1649623774.1906364
217;8.22212028503418;555520;1649623774.2511609
218;7.263289451599121;558080;1649623774.316275
219;8.30232048034668;560640;1649623774.3894055
220;6.137266635894775;563200;1649623774.4566681
221;6.2849345207214355;565760;1649623774.5147963
222;6.646030426025391;568320;1649623774.5752344
223;4.953211307525635;570880;1649623774.6353698
224;5.099186897277832;573440;1649623774.6992142
225;4.908854007720947;576000;1649623774.7619915
226;7.252975940704346;578560;1649623774.825848
227;3.666250467300415;581120;1649623774.8913453
228;5.428045749664307;583680;1649623774.9570155
229;14.351402282714844;586240;1649623775.0245101
230;7.17063570022583;588800;1649623775.0886347
231;5.768632411956787;591360;1649623775.148345
232;6.561825275421143;593920;1649623775.2092717
233;7.873586654663086;596480;1649623775.269349
234;6.462182521820068;599040;1649623775.333178
235;6.014692783355713;601600;1649623775.396443
236;4.867894649505615;604160;1649623775.459915
237;5.226949691772461;606720;1649623775.5241587
238;5.460897922515869;609280;1649623775.5839403
239;6.1532206535339355;611840;1649623775.6418443
240;5.553143501281738;614400;1649623775.703523
241;6.533847808837891;616960;1649623775.7640479
242;5.1223015785217285;619520;1649623775.8250272
243;8.28652286529541;622080;1649623775.887109
244;4.85595703125;624640;1649623775.9471524
245;4.607487678527832;627200;1649623776.007172
246;5.077564239501953;629760;1649623776.0644727
247;5.616427898406982;632320;1649623776.1259973
248;5.43490743637085;634880;1649623776.185741
249;5.535531044006348;637440;1649623776.2473664
250;5.557860374450684;640000;1649623776.3071764
251;8.098140716552734;642560;1649623776.3671908
252;8.143868446350098;645120;1649623776.428275
253;5.603227138519287;647680;1649623776.4882348
254;6.078146457672119;650240;1649623776.553246
255;4.590500831604004;652800;1649623776.6238658
256;8.472533226013184;655360;1649623776.6925898
257;6.512170791625977;657920;1649623776.761268
258;6.430038928985596;660480;1649623776.8219917
259;6.114814281463623;663040;1649623776.8821604
260;4.944442272186279;665600;1649623776.9427478
261;4.646204471588135;668160;1649623777.0034516
262;5.414642333984375;670720;1649623777.0632293
263;6.6915202140808105;673280;1649623777.123756
264;6.5354461669921875;675840;1649623777.1846013
265;5.4022440910339355;678400;1649623777.2431557
266;3.9844961166381836;680960;1649623777.3028784
267;5.189889430999756;683520;1649623777.3680055
268;5.269649982452393;686080;1649623777.4282622
269;7.5549821853637695;688640;1649623777.4894924
270;12.114178657531738;691200;1649623777.5529683
271;8.120728492736816;693760;1649623777.6171277
272;7.347758769989014;696320;1649623777.6766558
273;7.044267177581787;698880;1649623777.7378829
274;8.793583869934082;701440;1649623777.797759
275;4.61308479309082;704000;1649623777.858304
276;4.914020538330078;706560;1649623777.9181187
277;5.7941484451293945;709120;1649623777.9824293
278;4.717549800872803;711680;1649623778.0487976
279;5.5724921226501465;714240;1649623778.1115751
280;6.140772342681885;716800;1649623778.1684198
281;5.113731384277344;719360;1649623778.2298265
282;3.777329921722412;721920;1649623778.291679
283;9.984051704406738;724480;1649623778.3522172
284;4.030278205871582;727040;1649623778.4116874
285;4.239323616027832;729600;1649623778.4731376
286;4.917901515960693;732160;1649623778.532561
287;7.050972938537598;734720;1649623778.5963857
288;3.3802740573883057;737280;1649623778.6551478
289;4.801662921905518;739840;1649623778.7147627
290;4.369017124176025;742400;1649623778.778809
291;6.246169090270996;744960;1649623778.8389668
292;4.71213960647583;747520;1649623778.8981926
293;5.71804141998291;750080;1649623778.95947
294;4.4640326499938965;752640;1649623779.0180287
295;4.221154689788818;755200;1649623779.0778677
296;7.508668899536133;757760;1649623779.1375926
297;4.55834436416626;760320;1649623779.1997414
298;6.889725685119629;762880;1649623779.2600117
299;4.822923183441162;765440;1649623779.319427
300;4.024820804595947;768000;1649623780.4128218
301;5.23478889465332;770560;1649623780.4899652
302;4.196924209594727;773120;1649623780.5552313
303;8.421053886413574;775680;1649623780.6212378
304;5.407063007354736;778240;1649623780.67959
305;5.837795734405518;780800;1649623780.7419488
306;7.345958232879639;783360;1649623780.801213
307;3.3532955646514893;785920;1649623780.8608794
308;6.708382606506348;788480;1649623780.9246328
309;5.228281021118164;791040;1649623780.9844701
310;4.998987674713135;793600;1649623781.0421634
311;7.908520698547363;796160;1649623781.1037555
312;10.7246675491333;798720;1649623781.163534
313;6.598419666290283;801280;1649623781.2280872
314;5.936183452606201;803840;1649623781.2950525
315;5.261142253875732;806400;1649623781.3567188
316;5.221606254577637;808960;1649623781.41982
317;5.252368450164795;811520;1649623781.4890525
318;5.500799655914307;814080;1649623781.5566676
319;5.0649237632751465;816640;1649623781.6321988
