;grad_norm;Steps;Wall_Time
0;46.553985595703125;0;1649621607.7614925
1;46.38045120239258;2560;1649621607.8190422
2;37.00577163696289;5120;1649621607.8798933
3;36.33684539794922;7680;1649621607.9351516
4;47.37993240356445;10240;1649621607.9928362
5;41.28943634033203;12800;1649621608.0555627
6;49.5662956237793;15360;1649621608.1174388
7;55.07962417602539;17920;1649621608.1711462
8;27.553037643432617;20480;1649621608.22848
9;39.38508224487305;23040;1649621608.287881
10;19.101037979125977;25600;1649621608.3511612
11;19.477169036865234;28160;1649621608.408459
12;16.363435745239258;30720;1649621608.4664996
13;15.925968170166016;33280;1649621608.5240848
14;16.513851165771484;35840;1649621608.5843534
15;12.206092834472656;38400;1649621608.6414778
16;12.000829696655273;40960;1649621608.7011359
17;11.212854385375977;43520;1649621608.765516
18;7.737239360809326;46080;1649621608.822459
19;8.108657836914062;48640;1649621608.8815403
20;10.371490478515625;51200;1649621608.9437954
21;7.958800315856934;53760;1649621608.9979165
22;7.6768574714660645;56320;1649621609.054713
23;9.869587898254395;58880;1649621609.11386
24;9.216444969177246;61440;1649621609.176658
25;7.361790180206299;64000;1649621609.2340603
26;5.893801689147949;66560;1649621609.2958672
27;6.692152976989746;69120;1649621609.36003
28;6.86949348449707;71680;1649621609.4174242
29;7.369011402130127;74240;1649621609.4704664
30;6.515124797821045;76800;1649621609.5258079
31;7.033705234527588;79360;1649621609.58115
32;5.800992965698242;81920;1649621609.638435
33;5.378545761108398;84480;1649621609.7015982
34;7.271514892578125;87040;1649621609.7648916
35;6.070303440093994;89600;1649621609.8278363
36;5.149585247039795;92160;1649621609.8920038
37;5.994572639465332;94720;1649621609.947309
38;4.353616237640381;97280;1649621610.0054724
39;8.09339427947998;99840;1649621610.0628862
40;7.188822269439697;102400;1649621610.1319733
41;5.1625657081604;104960;1649621610.2042606
42;9.220925331115723;107520;1649621610.2703044
43;4.642437934875488;110080;1649621610.3377945
44;6.426992416381836;112640;1649621610.4089315
45;6.8469557762146;115200;1649621610.479114
46;9.041421890258789;117760;1649621610.5493407
47;7.414294719696045;120320;1649621610.6185725
48;4.782645225524902;122880;1649621610.6836045
49;5.0217719078063965;125440;1649621610.7533038
50;5.4155988693237305;128000;1649621610.8222413
51;5.553890705108643;130560;1649621610.893011
52;4.925979137420654;133120;1649621610.9628465
53;6.997181415557861;135680;1649621611.0315273
54;5.011866092681885;138240;1649621611.0991352
55;5.2680535316467285;140800;1649621611.1670904
56;4.526451110839844;143360;1649621611.232024
57;7.5240159034729;145920;1649621611.2966113
58;3.8742926120758057;148480;1649621611.3677146
59;4.4307379722595215;151040;1649621611.437934
60;6.203785419464111;153600;1649621611.511818
61;5.385761737823486;156160;1649621611.5821407
62;6.825549602508545;158720;1649621611.642544
63;7.188418388366699;161280;1649621611.7053146
64;4.545506477355957;163840;1649621611.7696865
65;6.3029465675354;166400;1649621611.8367417
66;5.609845161437988;168960;1649621611.9011977
67;5.950022220611572;171520;1649621611.9693542
68;8.292152404785156;174080;1649621612.0389838
69;6.733183860778809;176640;1649621612.1055603
70;6.548234462738037;179200;1649621612.173418
71;5.054059982299805;181760;1649621612.2431352
72;4.604032516479492;184320;1649621612.3117077
73;4.179741382598877;186880;1649621612.3833442
74;4.910147190093994;189440;1649621612.4545875
75;5.33893346786499;192000;1649621612.5275803
76;5.454868793487549;194560;1649621612.5989165
77;7.164877891540527;197120;1649621612.6669202
78;5.2545390129089355;199680;1649621612.7358716
79;5.288290500640869;202240;1649621612.8136415
80;4.971970558166504;204800;1649621612.8818321
81;6.955257415771484;207360;1649621612.947984
82;8.34056282043457;209920;1649621613.0209584
83;7.191954135894775;212480;1649621613.0893588
84;5.137009620666504;215040;1649621613.1505451
85;5.6012654304504395;217600;1649621613.2187297
86;4.820779800415039;220160;1649621613.2898495
87;7.595259189605713;222720;1649621613.3613677
88;5.780611038208008;225280;1649621613.4330444
89;5.179661750793457;227840;1649621613.5024683
90;6.997919082641602;230400;1649621613.5705357
91;6.361457347869873;232960;1649621613.6433704
92;7.082717418670654;235520;1649621613.7154257
93;4.954418659210205;238080;1649621613.7723422
94;10.462319374084473;240640;1649621613.8381321
95;7.206063747406006;243200;1649621613.902241
96;5.037090301513672;245760;1649621613.968287
97;7.165579319000244;248320;1649621614.0334818
98;4.8555121421813965;250880;1649621614.0935476
99;7.1098504066467285;253440;1649621614.1634834
100;5.680473804473877;256000;1649621615.064082
101;4.850889682769775;258560;1649621615.1347044
102;5.27451753616333;261120;1649621615.2079155
103;4.601710319519043;263680;1649621615.2806199
104;5.05987548828125;266240;1649621615.3476326
105;4.190665245056152;268800;1649621615.4183512
106;7.019804954528809;271360;1649621615.48577
107;5.194660186767578;273920;1649621615.5523696
108;6.508794784545898;276480;1649621615.6202705
109;6.321114540100098;279040;1649621615.6890702
110;10.303182601928711;281600;1649621615.758513
111;7.870713710784912;284160;1649621615.8298626
112;4.650565147399902;286720;1649621615.8970876
113;5.722630023956299;289280;1649621615.9652736
114;4.455120086669922;291840;1649621616.0331204
115;6.249694347381592;294400;1649621616.1011822
116;6.376954555511475;296960;1649621616.1698098
117;10.650168418884277;299520;1649621616.2420256
118;5.59396505355835;302080;1649621616.3113816
119;7.5137176513671875;304640;1649621616.3824224
120;8.537262916564941;307200;1649621616.4538586
121;7.780813694000244;309760;1649621616.5231702
122;4.519181251525879;312320;1649621616.5942683
123;3.942110538482666;314880;1649621616.6638699
124;5.4761199951171875;317440;1649621616.7332761
125;6.548920154571533;320000;1649621616.8059838
126;4.402892589569092;322560;1649621616.8784463
127;5.104794979095459;325120;1649621616.947587
128;5.103725433349609;327680;1649621617.021409
129;5.769631862640381;330240;1649621617.095244
130;5.5535407066345215;332800;1649621617.1685603
131;5.761088848114014;335360;1649621617.2395916
132;5.587795257568359;337920;1649621617.3115635
133;7.469438552856445;340480;1649621617.381741
134;6.4789910316467285;343040;1649621617.4519405
135;6.068516254425049;345600;1649621617.5232148
136;7.7284674644470215;348160;1649621617.5928822
137;5.638312339782715;350720;1649621617.6631947
138;5.664583683013916;353280;1649621617.7323904
