;nll;Steps;Wall_Time
0;42.29964828491211;0;1649626042.4155748
1;42.292320251464844;2560;1649626042.4755924
2;42.2991943359375;5120;1649626042.544952
3;42.296180725097656;7680;1649626042.6105046
4;42.32623291015625;10240;1649626042.6787305
5;42.28243637084961;12800;1649626042.7511897
6;42.26192092895508;15360;1649626042.8161557
7;42.265533447265625;17920;1649626042.87791
8;42.3106803894043;20480;1649626042.9487088
9;42.16124725341797;23040;1649626043.011281
10;42.22343444824219;25600;1649626043.0749967
11;42.280155181884766;28160;1649626043.1514273
12;42.255088806152344;30720;1649626043.2223127
13;42.17633819580078;33280;1649626043.2963622
14;42.15457534790039;35840;1649626043.3679504
15;42.1329345703125;38400;1649626043.438815
16;42.15575408935547;40960;1649626043.5015974
17;42.17684555053711;43520;1649626043.5636754
18;42.16419982910156;46080;1649626043.6329055
19;42.107872009277344;48640;1649626043.7002194
20;42.12934875488281;51200;1649626043.7692223
21;41.99549865722656;53760;1649626043.837176
22;42.10468292236328;56320;1649626043.907757
23;42.19996643066406;58880;1649626043.9771476
24;41.94657516479492;61440;1649626044.0431054
25;41.89275360107422;64000;1649626044.1058319
26;41.954864501953125;66560;1649626044.2433922
27;41.96474838256836;69120;1649626044.3127778
28;41.92747116088867;71680;1649626044.3840277
29;42.050140380859375;74240;1649626044.4549973
30;42.06340026855469;76800;1649626044.5192645
31;42.125118255615234;79360;1649626044.5849733
32;41.83714294433594;81920;1649626044.6556113
33;42.05690002441406;84480;1649626044.7258687
34;42.02397918701172;87040;1649626044.7959685
35;42.048282623291016;89600;1649626044.867771
36;41.96007537841797;92160;1649626044.9378772
37;41.80088806152344;94720;1649626045.007915
38;41.68013000488281;97280;1649626045.0788393
39;41.591915130615234;99840;1649626045.1498287
40;41.647056579589844;102400;1649626045.2205596
41;41.446250915527344;104960;1649626045.29117
42;41.0718994140625;107520;1649626045.3562055
43;41.357521057128906;110080;1649626045.422511
44;40.937835693359375;112640;1649626045.492676
45;40.99300003051758;115200;1649626045.5634623
46;40.50742721557617;117760;1649626045.628475
47;40.553504943847656;120320;1649626045.6899638
48;40.47879409790039;122880;1649626045.7562158
49;40.0672607421875;125440;1649626045.8261557
50;39.33592987060547;128000;1649626045.8970108
51;39.68963623046875;130560;1649626045.965674
52;38.98548126220703;133120;1649626046.03452
53;38.09929656982422;135680;1649626046.1133783
54;38.33904266357422;138240;1649626046.1782193
55;37.8988037109375;140800;1649626046.2492948
56;37.32588577270508;143360;1649626046.3153093
57;36.94662857055664;145920;1649626046.3819027
58;37.46006393432617;148480;1649626046.4461503
59;36.52141189575195;151040;1649626046.5128627
60;36.94963073730469;153600;1649626046.5771468
61;35.65656280517578;156160;1649626046.638842
62;35.24076843261719;158720;1649626046.6948454
63;35.12621307373047;161280;1649626046.7541862
64;34.86240005493164;163840;1649626046.8235495
