;update/loss/vf;Steps;Wall_Time
0;0.23966635763645172;999;1649236791.6907268
1;0.09063304215669632;1999;1649238093.0175347
2;0.10386768728494644;2999;1649239396.6623917
3;0.06251265853643417;3999;1649240688.517882
4;0.07930147647857666;4999;1649241982.763479
5;0.059678006917238235;5999;1649243281.2625766
6;0.07125014811754227;6999;1649244575.2373793
7;0.04969584941864014;7999;1649245872.0574539
8;0.05116043984889984;8999;1649247172.8439867
9;0.04947284609079361;9999;1649248473.9017296
10;0.046852339059114456;10999;1649249770.4772995
11;0.045276153832674026;11999;1649251066.3778265
12;0.04254639893770218;12999;1649252370.6916683
13;0.0437096431851387;13999;1649253675.6133773
14;0.042437031865119934;14999;1649254973.3861852
15;0.04458741471171379;15999;1649256306.148248
16;0.0432504303753376;16999;1649257603.368187
17;0.0434468649327755;17999;1649258903.3890479
18;0.04323296621441841;18999;1649260206.8071005
19;0.04041023179888725;19999;1649261506.5805242
20;0.040707673877477646;20999;1649262805.010595
21;0.0454585999250412;21999;1649264101.0277462
22;0.041254155337810516;22999;1649265400.2709472
23;0.04236065223813057;23999;1649266697.5590248
24;0.03979818522930145;24999;1649267995.452379
25;0.04277820140123367;25999;1649269289.6170337
26;0.03954434022307396;26999;1649270584.2535975
27;0.03912067040801048;27999;1649271878.750646
28;0.037573426961898804;28999;1649273171.252967
29;0.03889300301671028;29999;1649274463.02531
