;update/loss/vf;Steps;Wall_Time
0;0.18379294872283936;999;1649621649.3818548
1;0.12502893805503845;1999;1649626549.2297285
2;0.10196445137262344;2999;1649631446.2352605
3;0.07419358938932419;3999;1649636364.956783
4;0.07197193801403046;4999;1649641152.6668313
5;0.09201449900865555;5999;1649645912.9114144
6;0.06973093003034592;6999;1649650675.8886003
7;0.06691248714923859;7999;1649655440.2283564
8;0.07824239879846573;8999;1649660225.731752
9;0.1156197264790535;9999;1649665018.2372556
10;0.09554939717054367;10999;1649669904.288312
