;update/loss/vf;Steps;Wall_Time
0;1.3249897956848145;6;1651450387.7879803
1;1.3064672946929932;8;1651450388.6165414
2;1.284916877746582;16;1651450392.0395954
3;1.2814089059829712;17;1651450392.468321
4;1.1935968399047852;23;1651450395.0897162
5;1.180877685546875;24;1651450395.54292
6;1.143052577972412;29;1651450397.7813704
7;1.1430015563964844;31;1651450398.7799723
8;1.1703497171401978;38;1651450402.1166492
9;1.1802563667297363;40;1651450403.0697165
10;1.2020606994628906;43;1651450404.5464215
11;1.2286165952682495;50;1651450408.0500426
12;1.2421432733535767;57;1651450411.5311403
13;1.2145702838897705;67;1651450416.5673666
14;1.2030740976333618;70;1651450418.0874414
15;1.19200599193573;73;1651450419.6681943
16;1.159837007522583;79;1651450422.7631824
17;1.1449365615844727;82;1651450424.3351095
18;1.1257654428482056;86;1651450426.4333956
19;1.1081504821777344;90;1651450428.56226
20;1.0886082649230957;95;1651450431.2113805
21;1.048161268234253;105;1651450436.6159434
22;1.0366153717041016;107;1651450437.6935503
23;1.0323305130004883;108;1651450438.2531137
24;1.0150913000106812;112;1651450440.4574604
25;0.9929181337356567;122;1651450445.8413217
26;0.9951531291007996;128;1651450449.1393769
27;0.9773007035255432;135;1651450453.0622382
28;0.9668813943862915;137;1651450454.1744733
29;0.9590296745300293;139;1651450455.2642763
30;0.9344730377197266;143;1651450457.4485924
31;0.9181231260299683;146;1651450459.1093378
32;0.9157736301422119;147;1651450459.685745
33;0.8904826045036316;152;1651450462.4882925
34;0.8714196085929871;157;1651450465.2566621
35;0.8612748384475708;161;1651450467.4349258
36;0.8580366969108582;162;1651450468.008598
37;0.8460670113563538;168;1651450471.2193487
38;0.8398568630218506;172;1651450473.3800795
39;0.8408129215240479;176;1651450475.5557022
40;0.8562948703765869;189;1651450482.6612046
41;0.8567202091217041;191;1651450483.7401726
42;0.8567509055137634;195;1651450485.932522
43;0.8580358624458313;203;1651450490.3862147
44;0.8542774319648743;214;1651450496.556714
45;0.8540160059928894;215;1651450497.12313
46;0.8476435542106628;220;1651450499.9282832
47;0.8437151312828064;222;1651450501.0187092
48;0.833958625793457;226;1651450503.3233366
49;0.829390287399292;228;1651450504.4695
50;0.8067675232887268;240;1651450511.207687
51;0.7804783582687378;253;1651450518.71407
52;0.7688103914260864;258;1651450521.6379554
53;0.7619421482086182;261;1651450523.3965318
54;0.7357439994812012;276;1651450532.126409
55;0.7234197854995728;281;1651450535.0343435
56;0.676664412021637;300;1651450546.1839921
57;0.6620830297470093;306;1651450553.7677763
58;0.6098470091819763;325;1651450565.0148568
59;0.6025430560112;328;1651450566.7997038
60;0.5905477404594421;333;1651450569.7891526
61;0.5886932611465454;334;1651450570.3798168
62;0.5747652053833008;339;1651450573.3713026
63;0.5690922737121582;341;1651450574.5411897
64;0.5661991834640503;342;1651450575.1531935
65;0.535938560962677;354;1651450582.2152493
66;0.5206682682037354;364;1651450588.2419865
