;update/loss/vf;Steps;Wall_Time
0;0.2194300889968872;999;1649147658.0369167
1;0.13243289291858673;1999;1649148993.062677
2;0.12834285199642181;2999;1649150329.557956
3;0.1149250864982605;3999;1649151788.1287029
4;0.1050945296883583;4999;1649153193.1968896
5;0.15146344900131226;5999;1649154686.3903913
6;0.08726651221513748;6999;1649156183.837094
7;0.06609385460615158;7999;1649157671.626207
8;0.07701165974140167;8999;1649159057.3035092
9;0.07149713486433029;9999;1649160668.3596194
10;0.06353878974914551;10999;1649162294.39685
11;0.06609729677438736;11999;1649163872.785451
12;0.059271056205034256;12999;1649165210.1416235
13;0.06246951222419739;13999;1649166542.2220879
14;0.05397624149918556;14999;1649167875.8433275
15;0.06401558965444565;15999;1649169217.5812657
16;0.06533396244049072;16999;1649170562.023426
17;0.069218710064888;17999;1649171904.1681206
18;0.06085759028792381;18999;1649173247.6469305
19;0.06524381786584854;19999;1649174588.3519886
20;0.05824781581759453;20999;1649175929.2182755
21;0.061197251081466675;21999;1649177266.5433989
22;0.05996512994170189;22999;1649178596.7383337
23;0.061398062855005264;23999;1649179929.093956
24;0.06418425589799881;24999;1649181263.6384346
25;0.06681055575609207;25999;1649182603.7083323
26;0.07071663439273834;26999;1649183941.5010824
27;0.05800798162817955;27999;1649185275.1375933
28;0.05200622230768204;28999;1649186613.3679538
29;0.05967267230153084;29999;1649187956.0666032
