;update/loss/vf;Steps;Wall_Time
0;0.24233299493789673;999;1650826131.2731209
1;0.16708454489707947;1999;1650827478.2173522
2;0.11196012794971466;2999;1650828829.648458
3;0.14639048278331757;3999;1650830182.2048838
4;0.10312537103891373;4999;1650831617.3689933
5;0.08756811171770096;5999;1650833008.8561437
6;0.08102741092443466;6999;1650834377.168909
7;0.08838345110416412;7999;1650835722.1605206
8;0.11032700538635254;8999;1650837069.8020809
9;0.09749840945005417;9999;1650838415.797466
10;0.13031688332557678;10999;1650839762.139328
11;0.1074938178062439;11999;1650841110.4900134
12;0.07729712873697281;12999;1650842460.4293468
13;0.06539667397737503;13999;1650843810.667201
14;0.0719945877790451;14999;1650845155.6453364
15;0.06336907297372818;15999;1650846517.4759226
16;0.10295911878347397;16999;1650847865.263616
17;0.06587709486484528;17999;1650849216.0733602
18;0.06836479157209396;18999;1650850562.3207257
19;0.064394511282444;19999;1650851911.2318313
20;0.05643249303102493;20999;1650853260.1284285
21;0.07674496620893478;21999;1650854608.730984
22;0.06621293723583221;22999;1650856026.9553423
23;0.06569036841392517;23999;1650857415.3004022
24;0.0736197754740715;24999;1650858759.713031
25;0.05924264341592789;25999;1650860120.8073437
26;0.07182539999485016;26999;1650861490.1368737
27;0.059107035398483276;27999;1650862837.679004
28;0.06095968186855316;28999;1650864186.4786801
29;0.07607628405094147;29999;1650865533.2619147
