;update/loss/vf;Steps;Wall_Time
0;1.3108224868774414;6;1651410318.8432736
1;1.3320283889770508;8;1651410319.71462
2;1.504956841468811;16;1651410323.3699837
3;1.5359313488006592;17;1651410323.8277414
4;1.784687876701355;23;1651410326.727067
5;1.836672067642212;24;1651410327.2085884
6;2.0798444747924805;29;1651410329.7151036
7;2.1644768714904785;31;1651410330.721275
8;2.391077756881714;38;1651410334.559488
9;2.405229091644287;40;1651410335.6683393
10;2.43918776512146;43;1651410337.3534675
11;2.467207670211792;50;1651410341.345178
12;2.498889923095703;57;1651410345.2533438
13;2.5263123512268066;67;1651410350.6783357
14;2.5452158451080322;70;1651410352.333168
15;2.547790765762329;73;1651410353.9870062
16;2.543381929397583;79;1651410357.2372675
17;2.540422201156616;82;1651410358.867434
18;2.522498369216919;86;1651410361.0405378
19;2.5064921379089355;90;1651410363.1985712
20;2.476651191711426;95;1651410365.877165
21;2.4530913829803467;105;1651410371.3347383
22;2.4578418731689453;107;1651410372.4763887
23;2.456941604614258;108;1651410373.0185914
24;2.4491348266601562;112;1651410375.2351696
25;2.3593461513519287;122;1651410380.6136928
26;2.2398366928100586;128;1651410383.8748994
27;2.080143928527832;135;1651410387.6853929
28;2.032062292098999;137;1651410388.7834027
29;1.9966959953308105;139;1651410389.8882513
30;1.9261324405670166;143;1651410392.1339746
31;1.8768075704574585;146;1651410393.815089
32;1.8605477809906006;147;1651410394.3722072
33;1.7890747785568237;152;1651410397.2107835
34;1.711556315422058;157;1651410400.06644
35;1.6535570621490479;161;1651410402.3992212
36;1.6408483982086182;162;1651410402.9920454
37;1.5714950561523438;168;1651410406.4800076
38;1.5112634897232056;172;1651410408.757925
39;1.46336030960083;176;1651410411.0270157
40;1.3223443031311035;189;1651410418.3984773
41;1.3065139055252075;191;1651410419.515746
42;1.2733341455459595;195;1651410421.7635727
43;1.2297946214675903;203;1651410426.2306607
44;1.2090827226638794;214;1651410432.6052601
45;1.2089046239852905;215;1651410433.1974812
46;1.2158641815185547;220;1651410436.109971
47;1.2174822092056274;222;1651410437.2958536
48;1.218996524810791;226;1651410439.695469
49;1.22080397605896;228;1651410440.8773172
50;1.2217929363250732;240;1651410448.0333092
51;1.2087879180908203;253;1651410455.745225
52;1.1953098773956299;258;1651410458.7394433
53;1.1808428764343262;261;1651410460.456535
54;1.090240240097046;276;1651410468.9635339
55;1.0777863264083862;281;1651410471.8890998
56;1.017991065979004;300;1651410486.4192255
57;1.0244309902191162;306;1651410489.92995
58;1.052465558052063;325;1651410501.379626
59;1.0547558069229126;328;1651410503.1686835
60;1.059088945388794;333;1651410506.1211941
61;1.0582160949707031;334;1651410506.7072375
62;1.056790828704834;339;1651410509.6905339
63;1.054193377494812;341;1651410510.8805342
64;1.0556505918502808;342;1651410511.481228
65;1.057413101196289;354;1651410518.6384284
66;1.0709308385849;364;1651410524.6958034
67;1.0841875076293945;371;1651410528.9408598
68;1.0866872072219849;377;1651410532.4593847
69;1.0862046480178833;379;1651410533.6158366
70;1.096422791481018;396;1651410543.664415
71;1.0683430433273315;406;1651410549.692333
72;1.0386894941329956;412;1651410553.267591
73;1.0229359865188599;415;1651410555.1025789
74;0.9800575971603394;421;1651410558.7452366
75;0.9590464234352112;425;1651410561.0739536
76;0.9333996772766113;430;1651410564.054201
77;0.9035047888755798;437;1651410568.3147268
78;0.8843640089035034;444;1651410572.5775928
79;0.8642400503158569;451;1651410576.8769593
80;0.8481418490409851;457;1651410580.6110575
81;0.8262140154838562;466;1651410586.1941938
82;0.8125407099723816;470;1651410588.6470215
83;0.7757186889648438;486;1651410598.235928
84;0.7459524869918823;497;1651410604.8841527
85;0.7397906184196472;500;1651410606.6479468
86;0.724036455154419;506;1651410610.132891
87;0.7036595940589905;514;1651410615.062982
