;update/loss/vf;Steps;Wall_Time
0;0.2736361622810364;999;1650827413.3381026
1;0.1735764890909195;1999;1650828787.5776985
2;0.27689632773399353;2999;1650830164.0464573
3;0.1268007457256317;3999;1650831539.3447518
4;0.12565158307552338;4999;1650832912.2840502
5;0.0993293821811676;5999;1650834284.2233677
6;0.11823669821023941;6999;1650835658.3780987
7;0.09789113700389862;7999;1650837034.4956143
8;0.10514891892671585;8999;1650838410.0273178
9;0.11120326071977615;9999;1650839784.1734877
10;0.19783131778240204;10999;1650841159.0035286
11;0.08508144319057465;11999;1650842531.8286247
12;0.10944327712059021;12999;1650843906.665156
13;0.09812947362661362;13999;1650845271.3139114
14;0.09135093539953232;14999;1650846643.7856584
15;0.10261255502700806;15999;1650848016.670382
16;0.06911323964595795;16999;1650849394.262337
17;0.08372008800506592;17999;1650850767.8222587
18;0.09722018241882324;18999;1650852139.3744373
19;0.08008113503456116;19999;1650853507.9515376
20;0.08646421134471893;20999;1650854880.5105567
21;0.11876291036605835;21999;1650856255.4223788
22;0.07829596102237701;22999;1650857630.8260875
23;0.0801968201994896;23999;1650859004.7493687
24;0.08757119625806808;24999;1650860378.6658242
25;0.07628101855516434;25999;1650861753.188209
26;0.08533511310815811;26999;1650863126.7325635
27;0.0837612897157669;27999;1650864498.5061862
28;0.09276468306779861;28999;1650865869.9278553
29;0.07417570054531097;29999;1650867243.585844
