;update/loss/vf;Steps;Wall_Time
0;0.30324220657348633;999;1649106512.8541293
1;0.1362963616847992;1999;1649107850.1039727
2;0.17822572588920593;2999;1649109189.3274822
3;0.10759514570236206;3999;1649110533.410734
4;0.09696660190820694;4999;1649111867.711037
5;0.11075009405612946;5999;1649113205.4109035
6;0.10223361849784851;6999;1649114548.1488082
7;0.08899479359388351;7999;1649115904.54673
8;0.08739281445741653;8999;1649117256.7946036
9;0.08634210377931595;9999;1649118609.5832238
10;0.08623316884040833;10999;1649119959.0489626
11;0.0685097873210907;11999;1649121310.819891
12;0.07399990409612656;12999;1649122659.3208017
13;0.06602054834365845;13999;1649124006.7994473
14;0.06748844683170319;14999;1649125355.416358
15;0.07380834221839905;15999;1649126704.144321
16;0.06737250834703445;16999;1649128057.930342
17;0.06940251588821411;17999;1649129414.3968668
18;0.0808710902929306;18999;1649130774.680404
19;0.06594652682542801;19999;1649132134.637551
20;0.07253914326429367;20999;1649133491.2929077
21;0.07790549844503403;21999;1649134839.6293194
22;0.06782162934541702;22999;1649136190.7614741
23;0.07342388480901718;23999;1649137540.6181293
24;0.06297246366739273;24999;1649138889.6128986
25;0.06759866327047348;25999;1649140240.4967933
26;0.06681076437234879;26999;1649141594.1948647
27;0.07028048485517502;27999;1649142940.464031
28;0.06442828476428986;28999;1649144295.1901388
29;0.07307663559913635;29999;1649145644.6552727
