;test/reward;Steps;Wall_Time
0;-10.459738731384277;0;1651158867.8695896
1;-9.576231956481934;1024000;1651160027.3415596
2;-8.264788627624512;2048000;1651161336.296548
3;-7.8672895431518555;3072000;1651162635.0066895
4;-7.984769344329834;4096000;1651163932.4364228
5;-8.232346534729004;5120000;1651165229.8559144
6;-8.550169944763184;6144000;1651166535.7796001
7;-8.79366683959961;7168000;1651167835.1589572
8;-8.98801040649414;8192000;1651169152.6477334
9;-9.192120552062988;9216000;1651170454.2006326
10;-9.108598709106445;10240000;1651171750.633933
11;-9.127084732055664;11264000;1651173046.1992965
12;-9.139721870422363;12288000;1651174357.0202157
13;-9.202073097229004;13312000;1651175661.5736017
14;-9.159506797790527;14336000;1651176952.652728
15;-9.199687004089355;15360000;1651178245.5279737
16;-9.223367691040039;16384000;1651179532.4649143
17;-9.24630355834961;17408000;1651180824.952875
18;-9.173200607299805;18432000;1651182115.433661
19;-9.155364990234375;19456000;1651183402.4359345
20;-9.121772766113281;20480000;1651184687.433935
21;-9.145829200744629;21504000;1651186587.4366438
22;-9.175164222717285;22528000;1651188530.1538968
23;-9.22317123413086;23552000;1651190440.74441
24;-9.09205436706543;24576000;1651192350.8882086
25;-9.124860763549805;25600000;1651194261.6284976
26;-8.995935440063477;26624000;1651196171.0814216
27;-9.062643051147461;27648000;1651198082.6158903
28;-9.102402687072754;28672000;1651199991.031616
29;-9.054960250854492;29696000;1651201902.4798925
30;-9.03412914276123;30720000;1651203814.6241086
31;-9.001243591308594;31744000;1651205725.0859175
32;-9.024581909179688;32768000;1651207635.9559288
33;-9.00418758392334;33792000;1651209548.2478619
34;-8.987351417541504;34816000;1651211457.9809003
35;-9.014374732971191;35840000;1651213371.1834795
36;-8.923727035522461;36864000;1651215282.3356047
37;-8.959024429321289;37888000;1651217192.4169953
38;-8.905871391296387;38912000;1651219102.8240492
39;-8.88900375366211;39936000;1651220991.0954034
40;-8.883502960205078;40960000;1651222284.5056381
41;-8.900671005249023;41984000;1651223593.3295953
42;-8.885900497436523;43008000;1651224887.6090372
43;-8.85128402709961;44032000;1651226174.58592
44;-8.87899398803711;45056000;1651227465.0687928
45;-8.7631254196167;46080000;1651228760.6181357
46;-8.751641273498535;47104000;1651230049.69603
47;-8.666129112243652;48128000;1651231343.4240282
48;-8.484999656677246;49152000;1651232653.7885997
49;-8.718442916870117;50176000;1651233962.965827
50;-8.512079238891602;51200000;1651235254.290296
