;test/reward;Steps;Wall_Time
0;1.573648452758789;0;1651414769.6024697
1;2.0951170921325684;256000;1651414932.73155
2;2.277086019515991;512000;1651415094.9555721
3;2.422757863998413;768000;1651415257.3512475
4;2.466125011444092;1024000;1651415418.1531835
5;2.5781092643737793;1280000;1651415578.3160644
6;2.780890703201294;1536000;1651415738.1286886
7;2.8806092739105225;1792000;1651415898.5004447
8;3.0051562786102295;2048000;1651416058.8340805
9;3.194718837738037;2304000;1651416219.214443
10;3.2749764919281006;2560000;1651416379.091084
11;3.3672657012939453;2816000;1651416538.8565452
12;3.5212109088897705;3072000;1651416698.3183124
13;3.577382802963257;3328000;1651416858.051152
14;3.5785624980926514;3584000;1651417016.533498
15;3.7188827991485596;3840000;1651417175.3672547
16;3.7280235290527344;4096000;1651417334.6586204
17;3.8218750953674316;4352000;1651417493.5107515
18;3.971367120742798;4608000;1651417652.2018378
19;3.9629297256469727;4864000;1651417811.5244665
20;4.0731329917907715;5120000;1651417970.4632082
21;4.129374980926514;5376000;1651418129.3395088
22;4.2376484870910645;5632000;1651418287.767046
23;4.244297027587891;5888000;1651418446.6086516
24;4.333906173706055;6144000;1651418605.3061469
25;4.3737030029296875;6400000;1651418763.592293
26;4.355484485626221;6656000;1651418922.367844
27;4.464968681335449;6912000;1651419080.2231781
28;4.487054824829102;7168000;1651419238.1895893
29;4.533054828643799;7424000;1651419397.082974
30;4.519929885864258;7680000;1651419556.0630078
31;4.564125061035156;7936000;1651419714.3418946
32;4.654671669006348;8192000;1651419873.0141046
33;4.63114070892334;8448000;1651420031.7728932
34;4.692601680755615;8704000;1651420190.431356
35;4.702538967132568;8960000;1651420348.7941165
36;4.713734149932861;9216000;1651420507.358583
37;4.7594685554504395;9472000;1651420665.9600587
38;4.744585990905762;9728000;1651420823.912168
39;4.734241962432861;9984000;1651420982.2312462
40;4.727695465087891;10240000;1651421141.0430484
41;4.785460948944092;10496000;1651421299.59314
42;4.777210712432861;10752000;1651421457.9678347
43;4.815031051635742;11008000;1651421616.9386787
44;4.763312339782715;11264000;1651421775.508772
45;4.789140701293945;11520000;1651421933.5773525
46;4.798523426055908;11776000;1651422091.2754104
47;4.755429744720459;12032000;1651422250.3655205
48;4.869500160217285;12288000;1651422408.9455442
49;4.819296836853027;12544000;1651422567.4487066
50;4.831086158752441;12800000;1651422725.9718971
51;4.879570484161377;13056000;1651422883.7447186
52;4.861390590667725;13312000;1651423041.862752
53;4.880335807800293;13568000;1651423200.246477
54;4.891781330108643;13824000;1651423358.4613945
55;4.886765480041504;14080000;1651423517.2194629
56;4.874992370605469;14336000;1651423675.265337
57;4.845226764678955;14592000;1651423833.3778281
58;4.8899688720703125;14848000;1651423992.5530586
59;4.836179733276367;15104000;1651424151.0925372
60;4.857382774353027;15360000;1651424310.1591454
61;4.832656383514404;15616000;1651424468.9968057
62;4.877148628234863;15872000;1651424627.753098
63;4.85323429107666;16128000;1651424786.8765728
64;4.898687362670898;16384000;1651424945.9209502
65;4.854312419891357;16640000;1651425103.85923
66;4.858515739440918;16896000;1651425262.238039
67;4.8880157470703125;17152000;1651425420.23386
68;4.9267578125;17408000;1651425578.5473948
69;4.839687347412109;17664000;1651425737.1168642
70;4.894999980926514;17920000;1651425894.9571736
71;4.921945095062256;18176000;1651426053.4109397
72;4.824523448944092;18432000;1651426211.5921855
73;4.825320243835449;18688000;1651426369.673625
74;4.871734142303467;18944000;1651426528.0898607
75;4.9072265625;19200000;1651426686.2842653
76;4.898828029632568;19456000;1651426844.9707127
77;4.870593547821045;19712000;1651427003.900845
78;4.9553985595703125;19968000;1651427162.502649
79;4.901461124420166;20224000;1651427321.525204
80;4.850492000579834;20480000;1651427480.2859704
81;4.888586044311523;20736000;1651427638.3801067
82;4.913210868835449;20992000;1651427796.2981749
83;4.949382781982422;21248000;1651427954.104252
84;4.869429588317871;21504000;1651428112.0396469
85;4.921718597412109;21760000;1651428270.3649871
86;4.94879674911499;22016000;1651428428.2260766
87;4.900203227996826;22272000;1651428586.376115
88;4.937351703643799;22528000;1651428745.0485976
89;4.897617340087891;22784000;1651428903.8697584
90;4.923015594482422;23040000;1651429062.962766
91;4.855828285217285;23296000;1651429220.6483133
92;4.908007621765137;23552000;1651429379.3262355
93;4.916195392608643;23808000;1651429537.5328147
94;4.920820236206055;24064000;1651429695.4383574
95;4.914445400238037;24320000;1651429853.6807544
96;4.93973445892334;24576000;1651430012.0851576
97;4.9133830070495605;24832000;1651430171.15761
98;4.910304546356201;25088000;1651430329.7149289
99;4.871031284332275;25344000;1651430488.2729487
100;4.954953193664551;25600000;1651430646.0324492
101;4.930781364440918;25856000;1651430803.6809564
102;4.893156051635742;26112000;1651430962.098464
103;4.895406246185303;26368000;1651431120.4096205
104;4.934031009674072;26624000;1651431278.8853025
105;4.901562690734863;26880000;1651431437.3663127
106;4.956726551055908;27136000;1651431595.614445
107;4.935679912567139;27392000;1651431753.6141267
108;4.9289140701293945;27648000;1651431911.8572009
109;4.907273292541504;27904000;1651432069.8679702
110;4.928554534912109;28160000;1651432227.9992359
111;4.951304912567139;28416000;1651432386.2570295
112;4.912156105041504;28672000;1651432543.3004298
113;4.89216423034668;28928000;1651432700.4673865
114;4.916281223297119;29184000;1651432857.5514457
115;4.915679454803467;29440000;1651433014.7408957
116;4.948726654052734;29696000;1651433172.2858975
117;4.99567174911499;29952000;1651433330.0070138
118;4.939492225646973;30208000;1651433487.3476005
119;4.960000038146973;30464000;1651433644.2475111
120;4.966750144958496;30720000;1651433801.434623
121;4.927718639373779;30976000;1651433970.4779518
122;4.97892951965332;31232000;1651434129.4916325
123;4.977304458618164;31488000;1651434287.8840606
124;4.911257743835449;31744000;1651434445.213386
125;4.980976581573486;32000000;1651434627.9731762
126;4.999406337738037;32256000;1651434906.073493
127;4.915288925170898;32512000;1651435182.176719
128;4.90359354019165;32768000;1651435459.1578374
129;5.003882884979248;33024000;1651435736.6753974
130;4.917086124420166;33280000;1651436013.2001252
131;4.897367000579834;33536000;1651436291.5175612
132;4.955468654632568;33792000;1651436568.636765
133;4.943812370300293;34048000;1651436845.706281
134;4.932804584503174;34304000;1651437122.763799
135;4.925961017608643;34560000;1651437399.656077
136;4.96457052230835;34816000;1651437677.793639
137;4.952343940734863;35072000;1651437955.8049393
138;4.893101692199707;35328000;1651438232.586269
139;4.938734531402588;35584000;1651438509.7623203
140;4.923382759094238;35840000;1651438786.3055248
141;4.921570301055908;36096000;1651439063.5283148
142;4.961765766143799;36352000;1651439341.813928
143;4.939164161682129;36608000;1651439618.7954931
144;4.908632755279541;36864000;1651439895.604297
145;4.905945301055908;37120000;1651440172.412735
146;4.943961143493652;37376000;1651440449.1915364
147;4.9849138259887695;37632000;1651440728.0642931
148;4.971218585968018;37888000;1651441005.3248127
149;5.0364298820495605;38144000;1651441282.23492
150;4.997742176055908;38400000;1651441559.5931156
151;5.021109580993652;38656000;1651441836.3763578
152;4.935531139373779;38912000;1651442115.2992191
153;4.928609371185303;39168000;1651442392.2550733
154;4.912054538726807;39424000;1651442669.0687096
155;4.925164222717285;39680000;1651442946.2147465
156;5.017632961273193;39936000;1651443223.7692454
157;4.980976581573486;40192000;1651443502.8338325
158;4.977578163146973;40448000;1651443779.7001479
159;4.9222187995910645;40704000;1651444056.440565
160;4.969234466552734;40960000;1651444333.8238862
161;4.908593654632568;41216000;1651444611.0306432
162;4.936812400817871;41472000;1651444888.9272904
163;4.972039222717285;41728000;1651445166.4366903
164;4.953179836273193;41984000;1651445443.1938736
165;4.962796688079834;42240000;1651445720.0791678
166;4.931593894958496;42496000;1651445997.012757
167;4.930327892303467;42752000;1651446274.2529495
168;5.029968738555908;43008000;1651446552.7489436
169;4.91378927230835;43264000;1651446830.173552
170;4.951679706573486;43520000;1651447107.1854851
171;4.9772419929504395;43776000;1651447384.0106237
172;4.980625152587891;44032000;1651447660.956414
173;4.983882904052734;44288000;1651447939.4975138
174;4.971585750579834;44544000;1651448216.7738316
175;5.012085914611816;44800000;1651448494.0753171
176;4.964077949523926;45056000;1651448771.1948543
177;5.010289192199707;45312000;1651449048.593922
178;4.9718828201293945;45568000;1651449327.6919303
179;4.95871114730835;45824000;1651449605.2466471
180;4.941359519958496;46080000;1651449882.5930471
181;5.002843856811523;46336000;1651450159.2741427
182;4.960093975067139;46592000;1651450436.2265892
183;4.978304862976074;46848000;1651450714.637863
184;4.96428108215332;47104000;1651450991.9766777
185;5.008218765258789;47360000;1651451269.3443835
186;4.964226722717285;47616000;1651451546.5486877
187;4.95842170715332;47872000;1651451823.648891
188;4.952070236206055;48128000;1651452100.9675834
189;4.970624923706055;48384000;1651452379.11227
190;4.959492206573486;48640000;1651452656.1595883
191;5.017601490020752;48896000;1651452933.336451
192;4.957226753234863;49152000;1651453210.5218363
193;5.010437488555908;49408000;1651453487.4737227
194;4.973258018493652;49664000;1651453766.1944354
195;4.96539831161499;49920000;1651454043.384691
196;5.040273666381836;50176000;1651454320.8482199
197;4.928687572479248;50432000;1651454597.8901167
198;4.9205546379089355;50688000;1651454875.5784605
199;4.989585876464844;50944000;1651455154.395723
200;4.993875026702881;51200000;1651455431.2907338
201;4.942507743835449;51456000;1651455708.1414387
202;5.003195285797119;51712000;1651455985.5445428
203;5.001023292541504;51968000;1651456262.9355145
204;5.014117240905762;52224000;1651456541.4127345
205;5.000390529632568;52480000;1651456819.1731172
206;4.972554683685303;52736000;1651457096.1622407
207;4.997804641723633;52992000;1651457373.657155
208;4.988749980926514;53248000;1651457650.8969884
209;4.97921895980835;53504000;1651457928.2339866
210;5.008554458618164;53760000;1651458206.5325186
211;5.017101764678955;54016000;1651458483.1592379
212;5.047883033752441;54272000;1651458760.9250548
213;4.985445499420166;54528000;1651459038.2061045
214;4.961015701293945;54784000;1651459314.7383444
215;4.964836120605469;55040000;1651459593.2320995
216;5.009913921356201;55296000;1651459870.3718512
217;4.982491970062256;55552000;1651460147.4003913
218;4.9939141273498535;55808000;1651460424.428841
219;4.971312522888184;56064000;1651460701.0805154
220;4.971007823944092;56320000;1651460979.604498
221;4.959320545196533;56576000;1651461256.672815
222;4.964679718017578;56832000;1651461533.6581554
223;4.983788967132568;57088000;1651461810.1250343
224;4.948085784912109;57344000;1651462086.6871686
225;4.999866962432861;57600000;1651462365.1532328
226;4.964648246765137;57856000;1651462641.7035565
227;5.022671699523926;58112000;1651462919.0884967
228;4.952578067779541;58368000;1651463196.1230075
229;4.956273555755615;58624000;1651463472.8793027
230;4.989632606506348;58880000;1651463751.2959113
231;4.946499824523926;59136000;1651464028.7600424
232;5.016250133514404;59392000;1651464305.671678
233;4.9264140129089355;59648000;1651464582.7353723
234;5.03362512588501;59904000;1651464859.2534595
235;4.9939141273498535;60160000;1651465136.613362
236;5.028906345367432;60416000;1651465414.925914
237;4.959601402282715;60672000;1651465692.321921
238;4.990468978881836;60928000;1651465969.3253667
239;4.95060920715332;61184000;1651466246.3335037
240;4.999171733856201;61440000;1651466523.2780604
241;4.962703227996826;61696000;1651466802.0380688
242;4.988671779632568;61952000;1651467079.1777232
243;4.9830546379089355;62208000;1651467355.9694946
244;4.954554557800293;62464000;1651467632.3567696
245;4.931929588317871;62720000;1651467908.8622231
246;5.032179832458496;62976000;1651468187.4227366
247;4.983163833618164;63232000;1651468464.5053797
248;5.014859199523926;63488000;1651468741.2836955
249;4.998359203338623;63744000;1651469017.9400012
250;5.058906078338623;64000000;1651469294.875797
251;5.033007621765137;64256000;1651469573.4808412
252;4.998640537261963;64512000;1651469850.6094131
253;5.0256171226501465;64768000;1651470127.6502604
254;4.971718788146973;65024000;1651470404.529719
255;5.071203231811523;65280000;1651470680.9754634
256;4.947476387023926;65536000;1651470958.4366345
257;5.009460926055908;65792000;1651471234.484376
258;4.997867107391357;66048000;1651471510.2288334
259;5.057538986206055;66304000;1651471785.3626175
260;5.037101745605469;66560000;1651472061.8874223
261;4.975336074829102;66816000;1651472340.082554
262;5.028937339782715;67072000;1651472616.566037
263;5.015195369720459;67328000;1651472892.9603038
264;5.011711120605469;67584000;1651473169.3462927
265;5.009523391723633;67840000;1651473445.6125162
266;5.058695316314697;68096000;1651473723.868926
267;4.98995304107666;68352000;1651474000.5954993
268;4.975890636444092;68608000;1651474276.8451657
269;5.065999984741211;68864000;1651474553.0743937
270;4.990195274353027;69120000;1651474828.7859304
271;5.030585765838623;69376000;1651475106.7342832
272;5.022296905517578;69632000;1651475383.1826472
273;5.014679908752441;69888000;1651475659.1605527
274;5.017218589782715;70144000;1651475934.401141
275;4.991820335388184;70400000;1651476210.3842988
276;5.02720308303833;70656000;1651476488.3619258
277;4.966929912567139;70912000;1651476765.5114398
278;5.059921741485596;71168000;1651477042.561107
279;5.017788887023926;71424000;1651477318.706819
280;4.986992359161377;71680000;1651477594.7276545
281;4.969898223876953;71936000;1651477872.4132776
282;5.030437469482422;72192000;1651478148.9863536
283;5.01925802230835;72448000;1651478425.4923918
284;5.016125202178955;72704000;1651478701.9681633
285;4.989202976226807;72960000;1651478978.4374075
286;4.9784064292907715;73216000;1651479255.8527582
287;5.059351444244385;73472000;1651479533.0308826
288;5.034828186035156;73728000;1651479809.532036
289;4.979875087738037;73984000;1651480085.5352256
290;5.033445358276367;74240000;1651480361.8958716
291;4.997281074523926;74496000;1651480638.4240294
292;5.0671563148498535;74752000;1651480916.4054942
293;4.980538845062256;75008000;1651481192.648018
294;5.02789831161499;75264000;1651481469.2594848
295;4.999374866485596;75520000;1651481745.9478226
296;4.961382865905762;75776000;1651482022.184654
297;5.027288913726807;76032000;1651482299.654819
298;5.022937297821045;76288000;1651482575.8081887
299;5.027531147003174;76544000;1651482851.2942061
300;5.019374847412109;76800000;1651483127.6602864
