;test/reward;Steps;Wall_Time
0;-10.387582778930664;0;1649005596.002829
1;-5.28605842590332;256000;1649005720.6767118
2;-4.63431453704834;512000;1649005845.3626966
3;-4.397540092468262;768000;1649005969.097276
4;-4.302933692932129;1024000;1649006092.3521886
5;-4.266571998596191;1280000;1649006215.9034111
6;-4.21668815612793;1536000;1649006339.5894587
7;-4.20668888092041;1792000;1649006463.2037044
8;-4.1741509437561035;2048000;1649006586.255376
9;-4.188918113708496;2304000;1649006708.0850902
10;-4.147016525268555;2560000;1649006830.992743
11;-4.126658916473389;2816000;1649006955.1919
12;-4.120652198791504;3072000;1649007079.0532153
13;-4.112508296966553;3328000;1649007202.8282406
14;-4.104233741760254;3584000;1649007326.8157928
15;-4.10087251663208;3840000;1649007451.2392066
16;-4.096656322479248;4096000;1649007575.5979009
17;-4.097175598144531;4352000;1649007699.538483
18;-4.0963544845581055;4608000;1649007823.414078
19;-4.059092998504639;4864000;1649007947.6989384
20;-4.075210094451904;5120000;1649008071.823064
21;-4.08560037612915;5376000;1649008195.8722498
22;-4.087090492248535;5632000;1649008319.988559
23;-4.052995204925537;5888000;1649008444.0263834
24;-4.074527740478516;6144000;1649008568.1276295
25;-4.047013759613037;6400000;1649008692.0301692
26;-4.059517860412598;6656000;1649008815.750295
27;-4.05387020111084;6912000;1649008939.6397257
28;-4.091028690338135;7168000;1649009063.6844265
29;-4.065968036651611;7424000;1649009187.738795
30;-4.053165435791016;7680000;1649009311.4717376
31;-4.072982311248779;7936000;1649009435.2632096
32;-4.0689520835876465;8192000;1649009558.965027
33;-4.041167736053467;8448000;1649009683.0573933
34;-4.061281204223633;8704000;1649009807.3489168
35;-4.048203468322754;8960000;1649009931.6605105
36;-4.072048187255859;9216000;1649010055.5286534
37;-4.053524971008301;9472000;1649010179.1198678
38;-4.051119327545166;9728000;1649010302.74203
39;-4.057008743286133;9984000;1649010426.2477367
40;-4.039846420288086;10240000;1649010549.9534397
41;-4.04442834854126;10496000;1649010673.6075652
42;-4.050622463226318;10752000;1649010797.3919013
43;-4.0639495849609375;11008000;1649010921.0920591
44;-4.023414134979248;11264000;1649011045.2790275
45;-4.048725605010986;11520000;1649011169.6768844
46;-4.044926643371582;11776000;1649011293.7936535
47;-4.038033485412598;12032000;1649011418.2845898
48;-4.057398796081543;12288000;1649011542.8077736
49;-4.035054683685303;12544000;1649011667.4230576
50;-4.051352024078369;12800000;1649011791.671157
