;test/reward;Steps;Wall_Time
0;-10.438852310180664;0;1651221599.6588395
1;-9.528586387634277;64000;1651221640.8904767
2;-9.35411262512207;128000;1651221682.3277683
3;-9.622997283935547;192000;1651221723.5502548
4;-10.311877250671387;256000;1651221765.3166656
5;-10.513530731201172;320000;1651221806.662171
6;-10.528321266174316;384000;1651221847.8533359
7;-10.148154258728027;448000;1651221887.3787756
8;-10.293024063110352;512000;1651221925.189186
9;-9.968761444091797;576000;1651221964.5029984
10;-10.002685546875;640000;1651222005.761591
11;-10.113912582397461;704000;1651222046.7644715
12;-9.838339805603027;768000;1651222087.769314
13;-9.745741844177246;832000;1651222128.934242
14;-9.350308418273926;896000;1651222169.9492445
15;-9.414488792419434;960000;1651222210.9324775
16;-9.24482250213623;1024000;1651222251.925192
17;-9.092700004577637;1088000;1651222292.8895056
18;-10.33984375;1152000;1651222334.3588822
19;-9.331315040588379;1216000;1651222376.3466616
20;-9.189132690429688;1280000;1651222417.407796
21;-9.234283447265625;1344000;1651222458.576505
22;-9.430498123168945;1408000;1651222499.596616
23;-9.124923706054688;1472000;1651222540.6194258
24;-9.511725425720215;1536000;1651222581.4652078
25;-9.552406311035156;1600000;1651222622.4260323
26;-9.20286750793457;1664000;1651222663.6496665
27;-9.019120216369629;1728000;1651222704.786737
28;-9.288566589355469;1792000;1651222745.5027792
29;-9.531061172485352;1856000;1651222786.4971507
30;-9.219578742980957;1920000;1651222827.6692736
31;-9.39147663116455;1984000;1651222868.685003
32;-9.029272079467773;2048000;1651222909.4045017
33;-8.997210502624512;2112000;1651222950.460401
34;-9.487386703491211;2176000;1651222991.3836675
35;-9.260407447814941;2240000;1651223065.935603
36;-9.083131790161133;2304000;1651223168.78199
37;-8.905498504638672;2368000;1651223271.2883813
38;-9.164715766906738;2432000;1651223373.6406465
39;-8.938760757446289;2496000;1651223476.2751496
40;-9.047730445861816;2560000;1651223579.0443654
41;-9.036810874938965;2624000;1651223681.7312224
42;-8.869669914245605;2688000;1651223784.1466515
43;-8.845026969909668;2752000;1651223886.9159083
44;-8.891583442687988;2816000;1651223989.7849617
45;-8.74368953704834;2880000;1651224092.8334687
46;-9.320324897766113;2944000;1651224196.1228151
47;-8.786757469177246;3008000;1651224299.2884166
48;-8.768854141235352;3072000;1651224400.7545135
49;-8.738243103027344;3136000;1651224501.6825438
50;-8.792928695678711;3200000;1651224604.055694
51;-8.864805221557617;3264000;1651224706.225373
52;-8.9830322265625;3328000;1651224807.9476378
53;-8.720696449279785;3392000;1651224910.7196007
54;-8.80606746673584;3456000;1651225011.0699065
55;-8.522542953491211;3520000;1651225112.7419007
56;-8.444134712219238;3584000;1651225215.8565125
57;-8.29838752746582;3648000;1651225316.7007892
58;-9.279727935791016;3712000;1651225419.0653965
59;-8.97064208984375;3776000;1651225523.1217566
60;-9.079387664794922;3840000;1651225624.0739694
61;-9.09630298614502;3904000;1651225725.7949643
62;-9.065140724182129;3968000;1651225828.1680386
