;test/reward;Steps;Wall_Time
0;-10.453344345092773;0;1651187645.8610053
1;-8.817008972167969;64000;1651187811.4642422
2;-8.771376609802246;128000;1651187978.5999272
3;-8.184019088745117;192000;1651188145.9472215
4;-8.52579402923584;256000;1651188313.134436
5;-8.915945053100586;320000;1651188480.9392695
6;-9.112431526184082;384000;1651188640.3583667
7;-9.042664527893066;448000;1651188807.5030928
8;-8.881855964660645;512000;1651188972.756303
9;-9.035266876220703;576000;1651189140.6261168
10;-8.981437683105469;640000;1651189308.9104123
11;-9.001798629760742;704000;1651189476.1738617
12;-9.18425178527832;768000;1651189644.5434134
13;-8.976383209228516;832000;1651189812.9265206
14;-9.01259994506836;896000;1651189980.5177958
15;-8.971030235290527;960000;1651190147.5120757
16;-8.89941120147705;1024000;1651190313.0876672
17;-8.828303337097168;1088000;1651190477.1141248
18;-8.763652801513672;1152000;1651190640.299474
19;-9.007311820983887;1216000;1651190807.754732
20;-8.582033157348633;1280000;1651190972.2604022
21;-8.666053771972656;1344000;1651191138.2139168
22;-8.33100700378418;1408000;1651191306.4928188
23;-8.267895698547363;1472000;1651191473.4772124
24;-7.946945667266846;1536000;1651191641.262916
25;-7.757378578186035;1600000;1651191808.4645827
26;-7.5127105712890625;1664000;1651191975.9797652
27;-7.404922008514404;1728000;1651192143.6165113
28;-7.054901123046875;1792000;1651192310.4451623
29;-7.033172130584717;1856000;1651192472.9966416
30;-6.993810653686523;1920000;1651192640.9939606
31;-6.833806037902832;1984000;1651192803.8551207
32;-6.86272668838501;2048000;1651192971.4987497
33;-6.831993579864502;2112000;1651193138.8570707
34;-6.850273609161377;2176000;1651193306.4585435
35;-6.704214096069336;2240000;1651193474.738973
36;-6.6206159591674805;2304000;1651193642.645664
37;-6.63639497756958;2368000;1651193809.7324967
38;-6.48438024520874;2432000;1651193976.2793093
39;-6.4814066886901855;2496000;1651194143.6841207
40;-6.315621376037598;2560000;1651194305.8273075
41;-6.256935119628906;2624000;1651194471.1255217
42;-5.992840766906738;2688000;1651194632.8206816
43;-5.980907917022705;2752000;1651194797.320995
44;-5.6080217361450195;2816000;1651194963.816017
45;-5.410795211791992;2880000;1651195132.7259855
46;-5.143998146057129;2944000;1651195298.1408432
47;-4.9855241775512695;3008000;1651195465.8226676
48;-5.023348808288574;3072000;1651195632.9442925
49;-5.086380481719971;3136000;1651195800.3039646
50;-4.976261138916016;3200000;1651195968.2949255
51;-4.928155422210693;3264000;1651196135.3919635
52;-4.955140590667725;3328000;1651196295.2051194
53;-4.966094017028809;3392000;1651196460.1036441
54;-4.9794840812683105;3456000;1651196623.1788754
55;-4.895152568817139;3520000;1651196790.9231136
56;-4.844399452209473;3584000;1651196958.9245315
57;-4.814920425415039;3648000;1651197126.8376946
58;-4.833669185638428;3712000;1651197294.7985234
59;-4.834792613983154;3776000;1651197462.1427026
60;-4.836457252502441;3840000;1651197630.3757539
61;-4.891512870788574;3904000;1651197797.8244958
62;-4.793141841888428;3968000;1651197965.1761758
63;-4.822163105010986;4032000;1651198127.4783514
64;-4.829481601715088;4096000;1651198294.9165432
65;-4.74141788482666;4160000;1651198463.241591
66;-4.812819957733154;4224000;1651198625.8526516
67;-4.745621204376221;4288000;1651198793.9800317
68;-4.71826696395874;4352000;1651198962.3774002
69;-4.731362342834473;4416000;1651199130.1930768
70;-4.698432445526123;4480000;1651199298.1670756
71;-4.739346504211426;4544000;1651199465.4064724
72;-4.698106288909912;4608000;1651199633.201686
73;-4.735969543457031;4672000;1651199800.9498181
74;-4.703680515289307;4736000;1651199967.177715
75;-4.7178802490234375;4800000;1651200131.579905
76;-4.666478633880615;4864000;1651200299.2322755
77;-4.674273490905762;4928000;1651200462.1048517
78;-4.722343444824219;4992000;1651200628.9350114
79;-4.597078800201416;5056000;1651200795.5105286
80;-4.629897117614746;5120000;1651200962.361016
81;-4.73836088180542;5184000;1651201128.6094162
82;-4.677783012390137;5248000;1651201294.919651
83;-4.626497745513916;5312000;1651201468.3258536
84;-4.666730880737305;5376000;1651201635.6271956
85;-4.614704608917236;5440000;1651201797.6315124
86;-4.678121089935303;5504000;1651201961.3915431
87;-4.608602046966553;5568000;1651202129.104715
88;-4.609640598297119;5632000;1651202297.8950112
89;-4.654060363769531;5696000;1651202461.113222
90;-4.587520122528076;5760000;1651202625.3292656
91;-4.653887748718262;5824000;1651202789.8969052
92;-4.613675594329834;5888000;1651202956.8499038
93;-4.648070812225342;5952000;1651203123.2634132
94;-4.5589118003845215;6016000;1651203289.211818
