;test/reward;Steps;Wall_Time
0;-10.422866821289062;0;1650754933.7476132
1;-10.395729064941406;256000;1650755064.3249595
2;-10.385128021240234;512000;1650755188.6915553
3;-10.358328819274902;768000;1650755313.3583872
4;-10.319613456726074;1024000;1650755437.987986
5;-10.264009475708008;1280000;1650755562.4425614
6;-10.355274200439453;1536000;1650755687.8207579
7;-10.256900787353516;1792000;1650755811.956641
8;-10.263082504272461;2048000;1650755935.6992903
9;-10.191682815551758;2304000;1650756059.9412017
10;-10.192543029785156;2560000;1650756184.9920437
11;-10.197782516479492;2816000;1650756309.2983723
12;-10.097749710083008;3072000;1650756433.3648126
13;-10.018052101135254;3328000;1650756557.6423888
14;-10.075572967529297;3584000;1650756681.8390212
15;-10.038302421569824;3840000;1650756806.0090177
16;-9.932638168334961;4096000;1650756930.315396
17;-9.942275047302246;4352000;1650757054.4908385
18;-9.842686653137207;4608000;1650757179.0603302
19;-9.679544448852539;4864000;1650757303.6639528
20;-9.612297058105469;5120000;1650757427.7746253
21;-9.529698371887207;5376000;1650757552.0700853
22;-9.398681640625;5632000;1650757676.4925244
23;-9.404633522033691;5888000;1650757800.8889272
24;-9.251664161682129;6144000;1650757925.2443564
25;-9.011580467224121;6400000;1650758050.1436145
26;-8.940643310546875;6656000;1650758191.7777615
27;-8.789739608764648;6912000;1650758333.8168757
28;-8.658137321472168;7168000;1650758462.0860384
29;-8.47114372253418;7424000;1650758586.464431
30;-8.358421325683594;7680000;1650758710.9776523
31;-8.129459381103516;7936000;1650758835.8237832
32;-8.065113067626953;8192000;1650758960.6019545
33;-7.906584739685059;8448000;1650759085.3876276
34;-7.7747650146484375;8704000;1650759209.481546
35;-7.65862512588501;8960000;1650759333.709002
36;-7.509829998016357;9216000;1650759458.1376014
37;-7.310282230377197;9472000;1650759582.704475
38;-7.228267669677734;9728000;1650759707.1724744
39;-7.120926856994629;9984000;1650759831.8230088
40;-7.012381076812744;10240000;1650759956.4589093
41;-7.011379241943359;10496000;1650760080.8685303
42;-6.8506550788879395;10752000;1650760205.1387575
43;-6.835375785827637;11008000;1650760329.5713735
44;-6.742385387420654;11264000;1650760454.0519578
45;-6.610510349273682;11520000;1650760578.3106453
46;-6.576390743255615;11776000;1650760702.8653536
47;-6.522380828857422;12032000;1650760835.2325182
48;-6.418488502502441;12288000;1650760973.0268157
49;-6.37523078918457;12544000;1650761099.1652064
50;-6.350789546966553;12800000;1650761223.0174694
