;test/reward;Steps;Wall_Time
0;-10.5001220703125;0;1651363104.870804
1;-10.402384757995605;256000;1651363247.4164114
2;-10.118705749511719;512000;1651363389.879821
3;-9.874722480773926;768000;1651363533.2387478
4;-9.62486743927002;1024000;1651363673.7078834
5;-9.408796310424805;1280000;1651363814.6270888
6;-9.190373420715332;1536000;1651363955.8149805
7;-9.000157356262207;1792000;1651364098.0885868
8;-8.804671287536621;2048000;1651364239.2958488
9;-8.762335777282715;2304000;1651364384.004562
10;-8.569942474365234;2560000;1651364524.8374643
11;-8.385275840759277;2816000;1651364666.6748943
12;-8.319393157958984;3072000;1651364808.7493043
13;-8.132190704345703;3328000;1651364949.3920555
14;-7.977363109588623;3584000;1651365091.877008
15;-7.78542423248291;3840000;1651365234.3712842
16;-7.653241157531738;4096000;1651365377.3549092
17;-7.540286540985107;4352000;1651365518.9025712
18;-7.468193054199219;4608000;1651365660.7537885
19;-7.197441577911377;4864000;1651365803.2156096
20;-7.1617350578308105;5120000;1651365945.973748
21;-6.919569969177246;5376000;1651366087.862065
22;-6.762071132659912;5632000;1651366229.180013
23;-6.666801929473877;5888000;1651366373.450049
24;-6.553399085998535;6144000;1651366514.5268798
25;-6.440921783447266;6400000;1651366657.01924
26;-6.243853569030762;6656000;1651366797.7330446
27;-6.264961242675781;6912000;1651366940.8236887
28;-6.121973514556885;7168000;1651367083.3974013
29;-6.052626609802246;7424000;1651367224.139555
30;-5.948511123657227;7680000;1651367364.4937844
31;-5.68031120300293;7936000;1651367505.233899
32;-6.716914653778076;8192000;1651367646.4184246
33;-6.44736385345459;8448000;1651367788.0570407
34;-6.3059282302856445;8704000;1651367930.1038609
35;-6.488603115081787;8960000;1651368071.4955094
36;-7.259082317352295;9216000;1651368213.1104062
37;-6.2169108390808105;9472000;1651368355.6010485
38;-6.373311996459961;9728000;1651368496.7253635
39;-6.2367963790893555;9984000;1651368637.5337718
40;-5.678472995758057;10240000;1651368779.985152
41;-5.634459495544434;10496000;1651368920.9437664
42;-6.1249613761901855;10752000;1651369062.214754
43;-5.554521083831787;11008000;1651369203.3738327
44;-5.308236122131348;11264000;1651369345.8359122
45;-5.180514812469482;11520000;1651369487.3542523
46;-5.131804943084717;11776000;1651369628.5431108
47;-4.867034912109375;12032000;1651369769.95084
48;-4.608304977416992;12288000;1651369911.8652968
49;-5.0735344886779785;12544000;1651370053.4850333
50;-5.06215238571167;12800000;1651370194.0525305
