;test/reward;Steps;Wall_Time
0;-10.451814651489258;0;1649211342.9125497
1;-4.446920871734619;1024000;1649211808.1288931
2;-4.254909038543701;2048000;1649212272.2142026
3;-4.169432640075684;3072000;1649212734.3089664
4;-4.141417026519775;4096000;1649213197.1027548
5;-4.137758731842041;5120000;1649213659.899831
6;-4.082408905029297;6144000;1649214123.2618065
7;-4.078043460845947;7168000;1649214586.4418166
8;-4.059926986694336;8192000;1649215049.9417145
9;-4.046300411224365;9216000;1649215513.9564936
10;-4.050166130065918;10240000;1649215978.189346
11;-4.034162998199463;11264000;1649216442.0517442
12;-4.045788764953613;12288000;1649216904.6871934
13;-4.046138763427734;13312000;1649217368.7819977
14;-4.033517837524414;14336000;1649217835.5699346
15;-4.041446685791016;15360000;1649218299.7013454
16;-4.042166709899902;16384000;1649218761.7953842
17;-4.013230323791504;17408000;1649219224.5315921
18;-4.016793727874756;18432000;1649219687.3957536
19;-4.019285202026367;19456000;1649220151.0573907
20;-4.01469087600708;20480000;1649220614.6171274
21;-4.001592636108398;21504000;1649221077.8362243
22;-4.011442184448242;22528000;1649221538.6454542
23;-4.005605220794678;23552000;1649221999.1190822
24;-4.012164115905762;24576000;1649222460.3955345
25;-3.9928410053253174;25600000;1649222921.9257212
26;-4.00115966796875;26624000;1649223382.7715287
27;-4.002250671386719;27648000;1649223842.7831244
28;-3.9957358837127686;28672000;1649224303.5524652
29;-3.994676351547241;29696000;1649224763.9608755
30;-4.009810924530029;30720000;1649225224.2009428
31;-3.996002674102783;31744000;1649225685.1046584
32;-3.991231918334961;32768000;1649226144.9023063
33;-3.9925696849823;33792000;1649226605.3388522
34;-3.998920202255249;34816000;1649227066.071234
35;-3.9994373321533203;35840000;1649227528.5988648
36;-3.9880263805389404;36864000;1649227991.3868487
37;-3.977964401245117;37888000;1649228453.8474987
38;-3.9959399700164795;38912000;1649228916.5182557
39;-3.9873626232147217;39936000;1649229378.9310045
40;-3.990656852722168;40960000;1649229842.471355
41;-3.988942861557007;41984000;1649230304.8137746
42;-3.991713047027588;43008000;1649230766.6835868
43;-3.9776012897491455;44032000;1649231228.53674
44;-3.9892332553863525;45056000;1649231691.4702473
45;-3.983715295791626;46080000;1649232154.3395972
46;-3.9910709857940674;47104000;1649232616.7368128
47;-3.9857420921325684;48128000;1649233079.4843256
48;-3.9878475666046143;49152000;1649233542.1578186
49;-3.9882209300994873;50176000;1649234005.1759624
50;-3.9961049556732178;51200000;1649234472.197239
