;Epsilon;Steps;Wall_Time
0;0.25;1;1648943343.0946834
1;0.25;1;1648943344.0474973
2;0.25;1;1648943344.9476528
3;0.25;1;1648943345.849679
4;0.25;1;1648943346.7488084
5;0.25;1;1648943347.6489534
6;0.25;1;1648943348.5470397
7;0.25;1;1648943349.4468508
8;0.25;1;1648943350.351286
9;0.25;1;1648943351.2654335
10;0.25;1;1648943352.176322
11;0.25;1;1648943353.0734572
12;0.25;1;1648943353.972703
13;0.25;1;1648943354.8704007
14;0.25;1;1648943355.772631
15;0.25;1;1648943356.6667607
16;0.25;1;1648943357.566297
17;0.25;1;1648943358.4628897
18;0.25;1;1648943359.3613882
19;0.25;1;1648943360.258142
20;0.25;1;1648943361.1564908
21;0.25;1;1648943362.0532475
22;0.25;1;1648943362.970654
23;0.25;1;1648943363.880474
24;0.25;1;1648943364.7804785
25;0.25;1;1648943365.6752906
26;0.25;1;1648943366.5773873
27;0.25;1;1648943367.472417
28;0.25;1;1648943368.3723516
29;0.25;1;1648943369.2680523
30;0.25;1;1648943370.1667767
31;0.25;1;1648943371.0625515
32;0.25;1;1648943371.9595168
33;0.25;1;1648943372.856199
34;0.25;1;1648943373.7530646
35;0.25;1;1648943374.6708887
36;0.25;1;1648943375.5755281
37;0.25;1;1648943376.4798644
38;0.25;1;1648943377.3770306
39;0.25;1;1648943378.2712069
40;0.25;1;1648943379.1668782
41;0.25;1;1648943380.0593421
42;0.25;1;1648943380.9592702
43;0.25;1;1648943381.8556054
44;0.25;1;1648943382.7497065
45;0.25;1;1648943383.6460104
46;0.25;1;1648943384.5423365
47;0.25;1;1648943385.4390159
48;0.25;1;1648943386.3636749
49;0.25;1;1648943387.2717793
50;0.25;1;1648943388.1690934
51;0.25;1;1648943389.0670903
52;0.25;1;1648943389.960896
53;0.25;1;1648943390.854679
54;0.25;1;1648943391.753059
55;0.25;1;1648943392.6436455
56;0.25;1;1648943393.5365005
57;0.25;1;1648943394.4352157
58;0.25;1;1648943395.3301222
59;0.25;1;1648943396.2280397
60;0.25;1;1648943397.121964
61;0.25;1;1648943398.0440645
62;0.25;1;1648943398.9459481
63;0.25;1;1648943399.842849
64;0.25;1;1648943400.7400808
65;0.25;1;1648943401.6395288
66;0.25;1;1648943402.5358334
67;0.25;1;1648943403.4289122
68;0.25;1;1648943404.3243825
69;0.25;1;1648943405.2231226
70;0.25;1;1648943406.1195586
71;0.25;1;1648943407.0174634
72;0.25;1;1648943407.9141898
73;0.25;1;1648943408.8160334
74;0.25;1;1648943409.736686
75;0.25;1;1648943410.6402318
76;0.25;1;1648943411.543719
77;0.25;1;1648943412.4433644
78;0.25;1;1648943413.3438761
79;0.25;1;1648943414.2393682
80;0.25;1;1648943415.136863
81;0.25;1;1648943416.0333319
82;0.25;1;1648943416.9267437
83;0.25;1;1648943417.8207285
84;0.25;1;1648943418.7165196
85;0.25;1;1648943419.6147099
86;0.25;1;1648943420.5072587
87;0.25;1;1648943421.4221609
88;0.25;1;1648943422.3221512
89;0.25;1;1648943423.228683
90;0.25;1;1648943424.1250167
91;0.25;1;1648943425.0176995
92;0.25;1;1648943425.9154465
93;0.25;1;1648943426.8108249
94;0.25;1;1648943427.715241
95;0.25;1;1648943428.6114354
96;0.25;1;1648943429.5049162
97;0.25;1;1648943430.403542
98;0.25;1;1648943431.295049
99;0.25;1;1648943432.192582
100;0.1666666716337204;2;1648943440.4862597
101;0.1666666716337204;2;1648943441.4083018
102;0.1666666716337204;2;1648943442.3053832
103;0.1666666716337204;2;1648943443.1991467
104;0.1666666716337204;2;1648943444.086495
105;0.1666666716337204;2;1648943444.996472
106;0.1666666716337204;2;1648943445.884495
107;0.1666666716337204;2;1648943446.782306
108;0.1666666716337204;2;1648943447.6725051
109;0.1666666716337204;2;1648943448.5605557
110;0.1666666716337204;2;1648943449.450992
111;0.1666666716337204;2;1648943450.340415
112;0.1666666716337204;2;1648943451.2320213
113;0.1666666716337204;2;1648943452.1193585
114;0.1666666716337204;2;1648943453.008778
115;0.1666666716337204;2;1648943453.8968418
116;0.1666666716337204;2;1648943454.785074
117;0.1666666716337204;2;1648943455.677309
118;0.1666666716337204;2;1648943456.5872698
119;0.1666666716337204;2;1648943457.4899414
120;0.1666666716337204;2;1648943458.390753
121;0.1666666716337204;2;1648943459.2772088
122;0.1666666716337204;2;1648943460.1689837
123;0.1666666716337204;2;1648943461.0539544
124;0.1666666716337204;2;1648943461.9420958
125;0.1666666716337204;2;1648943462.8309796
126;0.1666666716337204;2;1648943463.7199767
127;0.1666666716337204;2;1648943464.6082864
128;0.1666666716337204;2;1648943465.502558
129;0.1666666716337204;2;1648943466.3939087
130;0.1666666716337204;2;1648943467.2811933
131;0.1666666716337204;2;1648943468.1846197
132;0.1666666716337204;2;1648943469.079204
133;0.1666666716337204;2;1648943469.9851093
134;0.1666666716337204;2;1648943470.8741932
135;0.1666666716337204;2;1648943471.7621238
136;0.1666666716337204;2;1648943472.6483288
137;0.1666666716337204;2;1648943473.5412004
