;Epsilon;Steps;Wall_Time
0;0.25;1;1650722922.748968
1;0.25;1;1650722923.690049
2;0.25;1;1650722924.6124933
3;0.25;1;1650722925.5414822
4;0.25;1;1650722926.4681685
5;0.25;1;1650722927.3933403
6;0.25;1;1650722928.3193824
7;0.25;1;1650722929.228181
8;0.25;1;1650722930.1430886
9;0.25;1;1650722931.0593886
10;0.25;1;1650722931.973351
11;0.25;1;1650722932.886553
12;0.25;1;1650722933.7963545
13;0.25;1;1650722934.74001
14;0.25;1;1650722935.648303
15;0.25;1;1650722936.5863795
16;0.25;1;1650722937.5260637
17;0.25;1;1650722938.465307
18;0.25;1;1650722939.3992743
19;0.25;1;1650722940.3125827
20;0.25;1;1650722941.2197428
21;0.25;1;1650722942.1257946
22;0.25;1;1650722943.0491202
23;0.25;1;1650722943.9619167
24;0.25;1;1650722944.9227533
25;0.25;1;1650722945.8333967
26;0.25;1;1650722946.766038
27;0.25;1;1650722947.6939018
28;0.25;1;1650722948.6208806
29;0.25;1;1650722949.540197
30;0.25;1;1650722950.466255
31;0.25;1;1650722951.3891616
32;0.25;1;1650722952.3158777
33;0.25;1;1650722953.248481
34;0.25;1;1650722954.1617477
35;0.25;1;1650722955.0787346
36;0.25;1;1650722956.0124469
37;0.25;1;1650722956.9216084
38;0.25;1;1650722957.8285608
39;0.25;1;1650722958.754396
40;0.25;1;1650722959.6781557
41;0.25;1;1650722960.6108785
42;0.25;1;1650722961.532914
43;0.25;1;1650722962.4695938
44;0.25;1;1650722963.3979387
45;0.25;1;1650722964.3394775
46;0.25;1;1650722965.2659001
47;0.25;1;1650722966.197202
48;0.25;1;1650722967.1102204
49;0.25;1;1650722968.033014
50;0.25;1;1650722968.953113
51;0.25;1;1650722969.8780193
52;0.25;1;1650722970.7882621
53;0.25;1;1650722971.7010047
54;0.25;1;1650722972.6268673
55;0.25;1;1650722973.5504704
56;0.25;1;1650722974.4673002
57;0.25;1;1650722975.4024475
58;0.25;1;1650722976.3432963
59;0.25;1;1650722977.2543406
60;0.25;1;1650722978.1657503
61;0.25;1;1650722979.0678754
62;0.25;1;1650722979.9743667
63;0.25;1;1650722980.902485
64;0.25;1;1650722981.8357701
65;0.25;1;1650722982.7647803
66;0.25;1;1650722983.687112
67;0.25;1;1650722984.6137285
68;0.25;1;1650722985.5347934
69;0.25;1;1650722986.4539738
70;0.25;1;1650722987.385473
71;0.25;1;1650722988.3049777
72;0.25;1;1650722989.2343125
73;0.25;1;1650722990.1607432
74;0.25;1;1650722991.0845265
75;0.25;1;1650722992.0186343
76;0.25;1;1650722992.9393575
77;0.25;1;1650722993.8438632
78;0.25;1;1650722994.7579088
79;0.25;1;1650722995.665806
80;0.25;1;1650722996.5752735
81;0.25;1;1650722997.5097003
82;0.25;1;1650722998.4190195
83;0.25;1;1650722999.326526
84;0.25;1;1650723000.2442296
85;0.25;1;1650723001.1683428
86;0.25;1;1650723002.0940585
87;0.25;1;1650723003.0236092
88;0.25;1;1650723003.951298
89;0.25;1;1650723004.8817961
90;0.25;1;1650723005.8110306
91;0.25;1;1650723006.7395012
92;0.25;1;1650723007.6664538
93;0.25;1;1650723008.5854645
94;0.25;1;1650723009.4914184
95;0.25;1;1650723010.4021504
96;0.25;1;1650723011.3105948
97;0.25;1;1650723012.221376
98;0.25;1;1650723013.1504102
99;0.25;1;1650723014.080925
100;0.1666666716337204;2;1650723022.7091863
101;0.1666666716337204;2;1650723023.668691
102;0.1666666716337204;2;1650723024.604567
103;0.1666666716337204;2;1650723025.5252025
104;0.1666666716337204;2;1650723026.4380045
105;0.1666666716337204;2;1650723027.3567426
106;0.1666666716337204;2;1650723028.2697084
107;0.1666666716337204;2;1650723029.1985385
108;0.1666666716337204;2;1650723030.1107051
109;0.1666666716337204;2;1650723031.0157607
110;0.1666666716337204;2;1650723031.9207094
111;0.1666666716337204;2;1650723032.8476744
112;0.1666666716337204;2;1650723033.7830422
113;0.1666666716337204;2;1650723034.7016528
114;0.1666666716337204;2;1650723035.6240764
115;0.1666666716337204;2;1650723036.5358078
116;0.1666666716337204;2;1650723037.448098
117;0.1666666716337204;2;1650723038.3628373
118;0.1666666716337204;2;1650723039.2995355
119;0.1666666716337204;2;1650723040.2111578
120;0.1666666716337204;2;1650723041.1304889
121;0.1666666716337204;2;1650723042.0445452
122;0.1666666716337204;2;1650723042.9518487
123;0.1666666716337204;2;1650723043.862078
124;0.1666666716337204;2;1650723044.7936506
125;0.1666666716337204;2;1650723045.7263887
126;0.1666666716337204;2;1650723046.6712778
127;0.1666666716337204;2;1650723047.593291
128;0.1666666716337204;2;1650723048.5142522
129;0.1666666716337204;2;1650723049.4418533
130;0.1666666716337204;2;1650723050.3632638
131;0.1666666716337204;2;1650723051.2685468
132;0.1666666716337204;2;1650723052.1741083
133;0.1666666716337204;2;1650723053.083349
134;0.1666666716337204;2;1650723054.0038605
135;0.1666666716337204;2;1650723054.921564
136;0.1666666716337204;2;1650723055.8348708
137;0.1666666716337204;2;1650723056.7584212
138;0.1666666716337204;2;1650723057.679885
139;0.1666666716337204;2;1650723058.5987668
140;0.1666666716337204;2;1650723059.5242765
141;0.1666666716337204;2;1650723060.4656239
142;0.1666666716337204;2;1650723061.3775005
143;0.1666666716337204;2;1650723062.2902515
144;0.1666666716337204;2;1650723063.1989672
145;0.1666666716337204;2;1650723064.1291642
146;0.1666666716337204;2;1650723065.0375054
147;0.1666666716337204;2;1650723065.9508965
148;0.1666666716337204;2;1650723066.868767
149;0.1666666716337204;2;1650723067.775676
150;0.1666666716337204;2;1650723068.6905587
151;0.1666666716337204;2;1650723069.5982387
152;0.1666666716337204;2;1650723070.5231721
153;0.1666666716337204;2;1650723071.441712
154;0.1666666716337204;2;1650723072.3661704
155;0.1666666716337204;2;1650723073.2916005
156;0.1666666716337204;2;1650723074.2331438
157;0.1666666716337204;2;1650723075.1703377
158;0.1666666716337204;2;1650723076.1063385
159;0.1666666716337204;2;1650723077.0293128
160;0.1666666716337204;2;1650723077.9572916
161;0.1666666716337204;2;1650723078.87544
162;0.1666666716337204;2;1650723079.8041255
163;0.1666666716337204;2;1650723080.7162266
164;0.1666666716337204;2;1650723081.6413658
165;0.1666666716337204;2;1650723082.5544908
166;0.1666666716337204;2;1650723083.4669764
167;0.1666666716337204;2;1650723084.3939145
168;0.1666666716337204;2;1650723085.3195536
169;0.1666666716337204;2;1650723086.2468922
170;0.1666666716337204;2;1650723087.1697457
171;0.1666666716337204;2;1650723088.0823593
172;0.1666666716337204;2;1650723089.0068343
173;0.1666666716337204;2;1650723089.9245656
174;0.1666666716337204;2;1650723090.8447447
175;0.1666666716337204;2;1650723091.7722578
176;0.1666666716337204;2;1650723092.6865842
177;0.1666666716337204;2;1650723093.595994
178;0.1666666716337204;2;1650723094.5060604
179;0.1666666716337204;2;1650723095.4155302
180;0.1666666716337204;2;1650723096.343652
181;0.1666666716337204;2;1650723097.2710848
182;0.1666666716337204;2;1650723098.2055237
183;0.1666666716337204;2;1650723099.131987
184;0.1666666716337204;2;1650723100.063831
185;0.1666666716337204;2;1650723100.9950714
186;0.1666666716337204;2;1650723101.9234526
187;0.1666666716337204;2;1650723102.8427644
188;0.1666666716337204;2;1650723103.7577643
189;0.1666666716337204;2;1650723104.6712916
190;0.1666666716337204;2;1650723105.5829453
191;0.1666666716337204;2;1650723106.494588
192;0.1666666716337204;2;1650723107.401769
193;0.1666666716337204;2;1650723108.3398666
194;0.1666666716337204;2;1650723109.2646403
195;0.1666666716337204;2;1650723110.1940908
196;0.1666666716337204;2;1650723111.1269853
197;0.1666666716337204;2;1650723112.0568166
198;0.1666666716337204;2;1650723113.0016603
199;0.1666666716337204;2;1650723113.9166272
200;0.125;3;1650723122.5631173
201;0.125;3;1650723123.5140405
202;0.125;3;1650723124.4303415
203;0.125;3;1650723125.334135
204;0.125;3;1650723126.2601368
205;0.125;3;1650723127.1821995
206;0.125;3;1650723128.101942
207;0.125;3;1650723129.0161607
208;0.125;3;1650723129.9314845
209;0.125;3;1650723130.8629098
210;0.125;3;1650723131.7883446
211;0.125;3;1650723132.7117894
212;0.125;3;1650723133.6438262
213;0.125;3;1650723134.5537744
214;0.125;3;1650723135.4559116
215;0.125;3;1650723136.3653224
216;0.125;3;1650723137.2741237
217;0.125;3;1650723138.1888094
218;0.125;3;1650723139.101102
219;0.125;3;1650723140.018174
220;0.125;3;1650723140.942163
221;0.125;3;1650723141.8615067
222;0.125;3;1650723142.7679937
223;0.125;3;1650723143.6770864
224;0.125;3;1650723144.597972
225;0.125;3;1650723145.508246
226;0.125;3;1650723146.4285285
227;0.125;3;1650723147.3521125
228;0.125;3;1650723148.2692373
229;0.125;3;1650723149.1767664
230;0.125;3;1650723150.0869815
231;0.125;3;1650723151.0135045
232;0.125;3;1650723151.9145346
233;0.125;3;1650723152.8214695
234;0.125;3;1650723153.7273512
235;0.125;3;1650723154.6587934
236;0.125;3;1650723155.56877
237;0.125;3;1650723156.495266
238;0.125;3;1650723157.4209654
239;0.125;3;1650723158.327122
240;0.125;3;1650723159.2291808
241;0.125;3;1650723160.1365006
242;0.125;3;1650723161.044344
243;0.125;3;1650723161.9524896
244;0.125;3;1650723162.8836422
245;0.125;3;1650723163.796624
246;0.125;3;1650723164.7243488
247;0.125;3;1650723165.6316812
248;0.125;3;1650723166.543437
249;0.125;3;1650723167.4705927
250;0.125;3;1650723168.3988056
251;0.125;3;1650723169.3148763
252;0.125;3;1650723170.2438838
253;0.125;3;1650723171.1662526
254;0.125;3;1650723172.091189
255;0.125;3;1650723173.0003366
256;0.125;3;1650723173.905617
257;0.125;3;1650723174.8205833
258;0.125;3;1650723175.751448
259;0.125;3;1650723176.6567829
260;0.125;3;1650723177.5588048
261;0.125;3;1650723178.4685612
262;0.125;3;1650723179.372325
263;0.125;3;1650723180.2979796
264;0.125;3;1650723181.2302272
265;0.125;3;1650723182.1574094
266;0.125;3;1650723183.09259
267;0.125;3;1650723184.019918
268;0.125;3;1650723184.9491231
269;0.125;3;1650723185.891022
270;0.125;3;1650723186.801111
271;0.125;3;1650723187.7306907
272;0.125;3;1650723188.639341
273;0.125;3;1650723189.5455694
274;0.125;3;1650723190.4573514
275;0.125;3;1650723191.3710976
276;0.125;3;1650723192.2797694
277;0.125;3;1650723193.1872253
278;0.125;3;1650723194.1256876
279;0.125;3;1650723195.0671933
280;0.125;3;1650723196.0053692
281;0.125;3;1650723196.9207377
282;0.125;3;1650723197.8446171
283;0.125;3;1650723198.7508514
284;0.125;3;1650723199.666547
285;0.125;3;1650723200.5959334
286;0.125;3;1650723201.5227733
287;0.125;3;1650723202.449911
288;0.125;3;1650723203.3758657
289;0.125;3;1650723204.3041623
290;0.125;3;1650723205.2379024
291;0.125;3;1650723206.1494546
292;0.125;3;1650723207.0785105
293;0.125;3;1650723207.9922628
294;0.125;3;1650723208.906184
295;0.125;3;1650723209.8144188
296;0.125;3;1650723210.7286482
297;0.125;3;1650723211.6603968
298;0.125;3;1650723212.5928245
299;0.125;3;1650723213.5241003
300;0.10000000149011612;4;1650723222.1067204
301;0.10000000149011612;4;1650723223.0629277
302;0.10000000149011612;4;1650723223.9910858
303;0.10000000149011612;4;1650723224.919825
304;0.10000000149011612;4;1650723225.8490956
305;0.10000000149011612;4;1650723226.7769978
306;0.10000000149011612;4;1650723227.721004
307;0.10000000149011612;4;1650723228.6319845
308;0.10000000149011612;4;1650723229.5384448
309;0.10000000149011612;4;1650723230.4465241
310;0.10000000149011612;4;1650723231.3515193
311;0.10000000149011612;4;1650723232.2776537
312;0.10000000149011612;4;1650723233.2003798
313;0.10000000149011612;4;1650723234.1244986
314;0.10000000149011612;4;1650723235.056021
315;0.10000000149011612;4;1650723235.973797
316;0.10000000149011612;4;1650723236.896932
317;0.10000000149011612;4;1650723237.823427
318;0.10000000149011612;4;1650723238.7399316
319;0.10000000149011612;4;1650723239.668516
320;0.10000000149011612;4;1650723240.5981672
321;0.10000000149011612;4;1650723241.5338695
322;0.10000000149011612;4;1650723242.461451
323;0.10000000149011612;4;1650723243.3680882
324;0.10000000149011612;4;1650723244.2775772
325;0.10000000149011612;4;1650723245.1982553
326;0.10000000149011612;4;1650723246.11336
327;0.10000000149011612;4;1650723247.0183225
328;0.10000000149011612;4;1650723247.933021
329;0.10000000149011612;4;1650723248.8608103
330;0.10000000149011612;4;1650723249.7675161
331;0.10000000149011612;4;1650723250.6909792
332;0.10000000149011612;4;1650723251.6131213
333;0.10000000149011612;4;1650723252.551672
334;0.10000000149011612;4;1650723253.4842644
335;0.10000000149011612;4;1650723254.4061356
336;0.10000000149011612;4;1650723255.3304358
337;0.10000000149011612;4;1650723256.250883
338;0.10000000149011612;4;1650723257.1531723
339;0.10000000149011612;4;1650723258.0750194
340;0.10000000149011612;4;1650723259.0091121
341;0.10000000149011612;4;1650723259.9182308
342;0.10000000149011612;4;1650723260.8530245
343;0.10000000149011612;4;1650723261.780355
344;0.10000000149011612;4;1650723262.7123477
345;0.10000000149011612;4;1650723263.650405
346;0.10000000149011612;4;1650723264.55799
347;0.10000000149011612;4;1650723265.468338
348;0.10000000149011612;4;1650723266.382765
349;0.10000000149011612;4;1650723267.2893484
350;0.10000000149011612;4;1650723268.2018476
351;0.10000000149011612;4;1650723269.1214476
352;0.10000000149011612;4;1650723270.0632765
353;0.10000000149011612;4;1650723270.9861345
354;0.10000000149011612;4;1650723271.91621
355;0.10000000149011612;4;1650723272.8290522
356;0.10000000149011612;4;1650723273.7411778
357;0.10000000149011612;4;1650723274.67499
358;0.10000000149011612;4;1650723275.5870135
359;0.10000000149011612;4;1650723276.5021338
360;0.10000000149011612;4;1650723277.4136813
361;0.10000000149011612;4;1650723278.3433676
362;0.10000000149011612;4;1650723279.257105
363;0.10000000149011612;4;1650723280.196137
364;0.10000000149011612;4;1650723281.1024015
365;0.10000000149011612;4;1650723282.0102577
366;0.10000000149011612;4;1650723282.9194565
367;0.10000000149011612;4;1650723283.8627627
368;0.10000000149011612;4;1650723284.8000157
369;0.10000000149011612;4;1650723285.7307665
370;0.10000000149011612;4;1650723286.6758878
371;0.10000000149011612;4;1650723287.597801
372;0.10000000149011612;4;1650723288.5217316
373;0.10000000149011612;4;1650723289.4498816
374;0.10000000149011612;4;1650723290.3866777
375;0.10000000149011612;4;1650723291.297499
376;0.10000000149011612;4;1650723292.2976706
377;0.10000000149011612;4;1650723293.2276206
378;0.10000000149011612;4;1650723294.157021
379;0.10000000149011612;4;1650723295.0654645
380;0.10000000149011612;4;1650723295.9785361
381;0.10000000149011612;4;1650723296.8910582
382;0.10000000149011612;4;1650723297.8018432
383;0.10000000149011612;4;1650723298.7184944
384;0.10000000149011612;4;1650723299.62441
385;0.10000000149011612;4;1650723300.5625012
386;0.10000000149011612;4;1650723301.4820523
387;0.10000000149011612;4;1650723302.4161901
388;0.10000000149011612;4;1650723303.3524756
389;0.10000000149011612;4;1650723304.2937126
390;0.10000000149011612;4;1650723305.2199838
391;0.10000000149011612;4;1650723306.1443038
392;0.10000000149011612;4;1650723307.0574467
393;0.10000000149011612;4;1650723307.9627118
394;0.10000000149011612;4;1650723308.887979
395;0.10000000149011612;4;1650723309.7904058
396;0.10000000149011612;4;1650723310.7149215
397;0.10000000149011612;4;1650723311.6566489
398;0.10000000149011612;4;1650723312.5648003
399;0.10000000149011612;4;1650723313.4702432
400;0.0833333358168602;5;1650723322.09766
401;0.0833333358168602;5;1650723323.0367887
402;0.0833333358168602;5;1650723323.950257
403;0.0833333358168602;5;1650723324.8717449
404;0.0833333358168602;5;1650723325.8002884
405;0.0833333358168602;5;1650723326.7260423
406;0.0833333358168602;5;1650723327.6486552
407;0.0833333358168602;5;1650723328.5755503
408;0.0833333358168602;5;1650723329.4912586
409;0.0833333358168602;5;1650723330.402853
410;0.0833333358168602;5;1650723331.312172
411;0.0833333358168602;5;1650723332.2446675
412;0.0833333358168602;5;1650723333.1551898
413;0.0833333358168602;5;1650723334.0643997
414;0.0833333358168602;5;1650723334.9764748
415;0.0833333358168602;5;1650723335.8888474
416;0.0833333358168602;5;1650723336.8201168
417;0.0833333358168602;5;1650723337.7512891
418;0.0833333358168602;5;1650723338.681286
419;0.0833333358168602;5;1650723339.6179736
420;0.0833333358168602;5;1650723340.5241666
421;0.0833333358168602;5;1650723341.4281976
422;0.0833333358168602;5;1650723342.3443074
423;0.0833333358168602;5;1650723343.272435
424;0.0833333358168602;5;1650723344.1894338
425;0.0833333358168602;5;1650723345.1012254
426;0.0833333358168602;5;1650723346.0245104
427;0.0833333358168602;5;1650723346.9570706
428;0.0833333358168602;5;1650723347.8886323
429;0.0833333358168602;5;1650723348.8250785
430;0.0833333358168602;5;1650723349.7502415
431;0.0833333358168602;5;1650723350.6823173
432;0.0833333358168602;5;1650723351.6095626
433;0.0833333358168602;5;1650723352.5517333
434;0.0833333358168602;5;1650723353.4908547
435;0.0833333358168602;5;1650723354.4060404
436;0.0833333358168602;5;1650723355.3179364
437;0.0833333358168602;5;1650723356.2396042
438;0.0833333358168602;5;1650723357.1559284
439;0.0833333358168602;5;1650723358.0795627
440;0.0833333358168602;5;1650723359.0145426
441;0.0833333358168602;5;1650723359.9423606
442;0.0833333358168602;5;1650723360.8835194
443;0.0833333358168602;5;1650723361.8286674
444;0.0833333358168602;5;1650723362.7628965
445;0.0833333358168602;5;1650723363.7078161
446;0.0833333358168602;5;1650723364.6286902
447;0.0833333358168602;5;1650723365.5454419
448;0.0833333358168602;5;1650723366.4661758
449;0.0833333358168602;5;1650723367.3884535
450;0.0833333358168602;5;1650723368.3314037
451;0.0833333358168602;5;1650723369.275181
452;0.0833333358168602;5;1650723370.1964974
453;0.0833333358168602;5;1650723371.1125643
