;Epsilon;Steps;Wall_Time
0;0.25;1;1651055746.8593316
1;0.25;1;1651055747.8448098
2;0.25;1;1651055748.7887728
3;0.25;1;1651055749.728807
4;0.25;1;1651055750.6525278
5;0.25;1;1651055751.5783694
6;0.25;1;1651055752.494847
7;0.25;1;1651055753.4116235
8;0.25;1;1651055754.3413723
9;0.25;1;1651055755.2582972
10;0.25;1;1651055756.1959105
11;0.25;1;1651055757.1140716
12;0.25;1;1651055758.0315433
13;0.25;1;1651055758.9427483
14;0.25;1;1651055759.8570461
15;0.25;1;1651055760.780586
16;0.25;1;1651055761.695525
17;0.25;1;1651055762.61017
18;0.25;1;1651055763.523342
19;0.25;1;1651055764.4466214
20;0.25;1;1651055765.3620052
21;0.25;1;1651055766.2946784
22;0.25;1;1651055767.2098453
23;0.25;1;1651055768.1256604
24;0.25;1;1651055769.0398014
25;0.25;1;1651055769.9498346
26;0.25;1;1651055770.8812625
27;0.25;1;1651055771.7964156
28;0.25;1;1651055772.7187011
29;0.25;1;1651055773.6384408
30;0.25;1;1651055774.5659983
31;0.25;1;1651055775.4879632
32;0.25;1;1651055776.422619
33;0.25;1;1651055777.338618
34;0.25;1;1651055778.2730982
35;0.25;1;1651055779.1936018
36;0.25;1;1651055780.1250978
37;0.25;1;1651055781.0524898
38;0.25;1;1651055781.9764125
39;0.25;1;1651055782.9011374
40;0.25;1;1651055783.822264
41;0.25;1;1651055784.7502804
42;0.25;1;1651055785.6883557
43;0.25;1;1651055786.6049328
44;0.25;1;1651055787.52816
45;0.25;1;1651055788.4652655
46;0.25;1;1651055789.3895938
47;0.25;1;1651055790.315654
48;0.25;1;1651055791.2349856
49;0.25;1;1651055792.1551485
50;0.25;1;1651055793.0682137
51;0.25;1;1651055793.9746299
52;0.25;1;1651055794.8846564
53;0.25;1;1651055795.7911088
54;0.25;1;1651055796.7006385
55;0.25;1;1651055797.6271129
56;0.25;1;1651055798.5402782
57;0.25;1;1651055799.4488451
58;0.25;1;1651055800.3720393
59;0.25;1;1651055801.2855206
60;0.25;1;1651055802.1975179
61;0.25;1;1651055803.1101484
62;0.25;1;1651055804.0272713
63;0.25;1;1651055804.951294
64;0.25;1;1651055805.8731086
65;0.25;1;1651055806.813589
66;0.25;1;1651055807.7288723
67;0.25;1;1651055808.662281
68;0.25;1;1651055809.5880706
69;0.25;1;1651055810.5176768
70;0.25;1;1651055811.446608
71;0.25;1;1651055812.3636615
72;0.25;1;1651055813.2981136
73;0.25;1;1651055814.2225907
74;0.25;1;1651055815.149618
75;0.25;1;1651055816.0664864
76;0.25;1;1651055816.9773285
77;0.25;1;1651055817.8882098
78;0.25;1;1651055818.8138657
79;0.25;1;1651055819.7232003
80;0.25;1;1651055820.6461713
81;0.25;1;1651055821.5630476
82;0.25;1;1651055822.4828277
83;0.25;1;1651055823.4081
84;0.25;1;1651055824.3324285
85;0.25;1;1651055825.2433786
86;0.25;1;1651055826.1562798
87;0.25;1;1651055827.0636134
88;0.25;1;1651055827.9758337
89;0.25;1;1651055828.8900046
90;0.25;1;1651055829.795432
91;0.25;1;1651055830.7019913
92;0.25;1;1651055831.6098664
93;0.25;1;1651055832.5184672
94;0.25;1;1651055833.4263928
95;0.25;1;1651055834.3524473
96;0.25;1;1651055835.2712116
97;0.25;1;1651055836.187277
98;0.25;1;1651055837.119473
99;0.25;1;1651055838.0529315
100;0.1666666716337204;2;1651055846.5598495
101;0.1666666716337204;2;1651055847.5035236
102;0.1666666716337204;2;1651055848.4304762
103;0.1666666716337204;2;1651055849.3613486
104;0.1666666716337204;2;1651055850.294781
105;0.1666666716337204;2;1651055851.216009
106;0.1666666716337204;2;1651055852.1376278
107;0.1666666716337204;2;1651055853.0663064
108;0.1666666716337204;2;1651055854.0013225
109;0.1666666716337204;2;1651055854.9139864
110;0.1666666716337204;2;1651055855.8207068
111;0.1666666716337204;2;1651055856.7361403
112;0.1666666716337204;2;1651055857.6425374
113;0.1666666716337204;2;1651055858.5614007
114;0.1666666716337204;2;1651055859.4713652
115;0.1666666716337204;2;1651055860.394312
116;0.1666666716337204;2;1651055861.3200984
117;0.1666666716337204;2;1651055862.2475505
118;0.1666666716337204;2;1651055863.174827
119;0.1666666716337204;2;1651055864.1068525
120;0.1666666716337204;2;1651055865.028501
121;0.1666666716337204;2;1651055865.93898
122;0.1666666716337204;2;1651055866.8498938
123;0.1666666716337204;2;1651055867.7629058
124;0.1666666716337204;2;1651055868.678543
125;0.1666666716337204;2;1651055869.5874176
126;0.1666666716337204;2;1651055870.5063596
127;0.1666666716337204;2;1651055871.4215043
128;0.1666666716337204;2;1651055872.3426015
129;0.1666666716337204;2;1651055873.283415
130;0.1666666716337204;2;1651055874.192475
131;0.1666666716337204;2;1651055875.102285
132;0.1666666716337204;2;1651055876.0139463
133;0.1666666716337204;2;1651055876.925867
134;0.1666666716337204;2;1651055877.8408158
135;0.1666666716337204;2;1651055878.7826834
136;0.1666666716337204;2;1651055879.7051568
137;0.1666666716337204;2;1651055880.6287234
138;0.1666666716337204;2;1651055881.560824
139;0.1666666716337204;2;1651055882.4769788
140;0.1666666716337204;2;1651055883.3962624
141;0.1666666716337204;2;1651055884.317515
142;0.1666666716337204;2;1651055885.2371955
143;0.1666666716337204;2;1651055886.163916
144;0.1666666716337204;2;1651055887.083179
145;0.1666666716337204;2;1651055888.0042439
146;0.1666666716337204;2;1651055888.920296
147;0.1666666716337204;2;1651055889.833378
148;0.1666666716337204;2;1651055890.7579641
149;0.1666666716337204;2;1651055891.6987045
150;0.1666666716337204;2;1651055892.6067955
151;0.1666666716337204;2;1651055893.5170302
152;0.1666666716337204;2;1651055894.4264994
153;0.1666666716337204;2;1651055895.334781
154;0.1666666716337204;2;1651055896.2551327
155;0.1666666716337204;2;1651055897.1793106
156;0.1666666716337204;2;1651055898.0954235
157;0.1666666716337204;2;1651055899.0240867
158;0.1666666716337204;2;1651055899.950841
159;0.1666666716337204;2;1651055900.868738
160;0.1666666716337204;2;1651055901.7904432
161;0.1666666716337204;2;1651055902.7119703
162;0.1666666716337204;2;1651055903.6407788
163;0.1666666716337204;2;1651055904.5504997
164;0.1666666716337204;2;1651055905.4571013
165;0.1666666716337204;2;1651055906.372868
166;0.1666666716337204;2;1651055907.2816055
167;0.1666666716337204;2;1651055908.206461
168;0.1666666716337204;2;1651055909.1301496
169;0.1666666716337204;2;1651055910.0526726
170;0.1666666716337204;2;1651055910.9855325
171;0.1666666716337204;2;1651055911.912788
172;0.1666666716337204;2;1651055912.848761
173;0.1666666716337204;2;1651055913.7569742
174;0.1666666716337204;2;1651055914.665457
175;0.1666666716337204;2;1651055915.5741298
176;0.1666666716337204;2;1651055916.4818854
177;0.1666666716337204;2;1651055917.388666
178;0.1666666716337204;2;1651055918.3159084
179;0.1666666716337204;2;1651055919.2348685
180;0.1666666716337204;2;1651055920.1698534
181;0.1666666716337204;2;1651055921.113818
182;0.1666666716337204;2;1651055922.0408263
183;0.1666666716337204;2;1651055922.9718516
184;0.1666666716337204;2;1651055923.8810635
185;0.1666666716337204;2;1651055924.788279
186;0.1666666716337204;2;1651055925.696478
