;Epsilon;Steps;Wall_Time
0;0.25;1;1651060752.7228515
1;0.25;1;1651060753.6712663
2;0.25;1;1651060754.6078722
3;0.25;1;1651060755.5360067
4;0.25;1;1651060756.454792
5;0.25;1;1651060757.371979
6;0.25;1;1651060758.3114045
7;0.25;1;1651060759.2231646
8;0.25;1;1651060760.1405396
9;0.25;1;1651060761.055586
10;0.25;1;1651060761.9712386
11;0.25;1;1651060762.8739052
12;0.25;1;1651060763.7815402
13;0.25;1;1651060764.6864047
14;0.25;1;1651060765.5968385
15;0.25;1;1651060766.5011964
16;0.25;1;1651060767.4049246
17;0.25;1;1651060768.331528
18;0.25;1;1651060769.235347
19;0.25;1;1651060770.1509233
20;0.25;1;1651060771.075027
21;0.25;1;1651060772.027196
22;0.25;1;1651060772.9624386
23;0.25;1;1651060773.881166
24;0.25;1;1651060774.7895088
25;0.25;1;1651060775.6888697
26;0.25;1;1651060776.5921588
27;0.25;1;1651060777.4944134
28;0.25;1;1651060778.3932157
29;0.25;1;1651060779.3128586
30;0.25;1;1651060780.217896
31;0.25;1;1651060781.1180778
32;0.25;1;1651060782.0303736
33;0.25;1;1651060782.9477277
34;0.25;1;1651060783.8809016
35;0.25;1;1651060784.7809813
36;0.25;1;1651060785.6786842
37;0.25;1;1651060786.5766494
38;0.25;1;1651060787.494161
39;0.25;1;1651060788.4153457
40;0.25;1;1651060789.342488
41;0.25;1;1651060790.2461994
42;0.25;1;1651060791.1499326
43;0.25;1;1651060792.0565717
44;0.25;1;1651060792.9730396
45;0.25;1;1651060793.8921275
46;0.25;1;1651060794.8064902
47;0.25;1;1651060795.728501
48;0.25;1;1651060796.6449535
49;0.25;1;1651060797.5530052
50;0.25;1;1651060798.4656258
51;0.25;1;1651060799.366622
52;0.25;1;1651060800.2862535
53;0.25;1;1651060801.1888452
54;0.25;1;1651060802.088184
55;0.25;1;1651060802.9878683
56;0.25;1;1651060803.892122
57;0.25;1;1651060804.8083766
58;0.25;1;1651060805.7202997
59;0.25;1;1651060806.6388977
60;0.25;1;1651060807.5533786
61;0.25;1;1651060808.4685016
62;0.25;1;1651060809.3791685
63;0.25;1;1651060810.3038068
64;0.25;1;1651060811.2076693
65;0.25;1;1651060812.1232705
66;0.25;1;1651060813.0368254
67;0.25;1;1651060813.9527326
68;0.25;1;1651060814.862042
69;0.25;1;1651060815.7621877
70;0.25;1;1651060816.6780102
71;0.25;1;1651060817.598279
72;0.25;1;1651060818.5196946
73;0.25;1;1651060819.4435415
74;0.25;1;1651060820.3617263
75;0.25;1;1651060821.2777321
76;0.25;1;1651060822.1760812
77;0.25;1;1651060823.0778184
78;0.25;1;1651060823.9801254
79;0.25;1;1651060824.8804207
80;0.25;1;1651060825.7775977
81;0.25;1;1651060826.6923697
82;0.25;1;1651060827.6049259
83;0.25;1;1651060828.5143416
84;0.25;1;1651060829.433657
85;0.25;1;1651060830.3484488
86;0.25;1;1651060831.2776566
87;0.25;1;1651060832.1783416
88;0.25;1;1651060833.0760665
89;0.25;1;1651060833.9735825
90;0.25;1;1651060834.8767972
91;0.25;1;1651060835.7751603
92;0.25;1;1651060836.6968591
93;0.25;1;1651060837.6104417
94;0.25;1;1651060838.5300946
95;0.25;1;1651060839.4434228
96;0.25;1;1651060840.3567827
97;0.25;1;1651060841.285811
98;0.25;1;1651060842.2071853
99;0.25;1;1651060843.1067524
100;0.1666666716337204;2;1651060851.601281
101;0.1666666716337204;2;1651060852.549589
102;0.1666666716337204;2;1651060853.459498
103;0.1666666716337204;2;1651060854.376843
104;0.1666666716337204;2;1651060855.2999392
105;0.1666666716337204;2;1651060856.225174
106;0.1666666716337204;2;1651060857.1255674
107;0.1666666716337204;2;1651060858.030388
108;0.1666666716337204;2;1651060858.9293642
109;0.1666666716337204;2;1651060859.849232
110;0.1666666716337204;2;1651060860.7499847
111;0.1666666716337204;2;1651060861.6475866
112;0.1666666716337204;2;1651060862.563862
113;0.1666666716337204;2;1651060863.4656305
114;0.1666666716337204;2;1651060864.3779361
115;0.1666666716337204;2;1651060865.2914388
116;0.1666666716337204;2;1651060866.2035496
117;0.1666666716337204;2;1651060867.1258347
118;0.1666666716337204;2;1651060868.025998
119;0.1666666716337204;2;1651060868.9255843
120;0.1666666716337204;2;1651060869.8369026
121;0.1666666716337204;2;1651060870.742917
122;0.1666666716337204;2;1651060871.6454282
123;0.1666666716337204;2;1651060872.54534
124;0.1666666716337204;2;1651060873.4530492
125;0.1666666716337204;2;1651060874.3526964
126;0.1666666716337204;2;1651060875.2663333
127;0.1666666716337204;2;1651060876.1655443
128;0.1666666716337204;2;1651060877.084593
129;0.1666666716337204;2;1651060877.996725
130;0.1666666716337204;2;1651060878.9109585
131;0.1666666716337204;2;1651060879.8220322
132;0.1666666716337204;2;1651060880.7535398
133;0.1666666716337204;2;1651060881.658144
134;0.1666666716337204;2;1651060882.5632339
135;0.1666666716337204;2;1651060883.477273
136;0.1666666716337204;2;1651060884.3787825
137;0.1666666716337204;2;1651060885.2881174
138;0.1666666716337204;2;1651060886.2047954
139;0.1666666716337204;2;1651060887.1257408
140;0.1666666716337204;2;1651060888.044144
141;0.1666666716337204;2;1651060888.9488425
142;0.1666666716337204;2;1651060889.8454912
143;0.1666666716337204;2;1651060890.7507794
144;0.1666666716337204;2;1651060891.664046
145;0.1666666716337204;2;1651060892.5817406
146;0.1666666716337204;2;1651060893.4956381
147;0.1666666716337204;2;1651060894.4118202
148;0.1666666716337204;2;1651060895.315516
149;0.1666666716337204;2;1651060896.2143798
150;0.1666666716337204;2;1651060897.112774
151;0.1666666716337204;2;1651060898.013929
152;0.1666666716337204;2;1651060898.937084
153;0.1666666716337204;2;1651060899.8602126
154;0.1666666716337204;2;1651060900.776084
155;0.1666666716337204;2;1651060901.6982932
156;0.1666666716337204;2;1651060902.6203415
157;0.1666666716337204;2;1651060903.5349193
158;0.1666666716337204;2;1651060904.4611318
159;0.1666666716337204;2;1651060905.3846965
160;0.1666666716337204;2;1651060906.2853422
161;0.1666666716337204;2;1651060907.1849692
162;0.1666666716337204;2;1651060908.0992022
163;0.1666666716337204;2;1651060909.000839
164;0.1666666716337204;2;1651060909.9062393
165;0.1666666716337204;2;1651060910.8151872
166;0.1666666716337204;2;1651060911.7320151
167;0.1666666716337204;2;1651060912.6424224
168;0.1666666716337204;2;1651060913.56823
169;0.1666666716337204;2;1651060914.491004
170;0.1666666716337204;2;1651060915.4073336
171;0.1666666716337204;2;1651060916.324544
172;0.1666666716337204;2;1651060917.2486255
173;0.1666666716337204;2;1651060918.1717167
174;0.1666666716337204;2;1651060919.0744305
175;0.1666666716337204;2;1651060919.9711215
176;0.1666666716337204;2;1651060920.8705084
177;0.1666666716337204;2;1651060921.7841926
178;0.1666666716337204;2;1651060922.6863396
179;0.1666666716337204;2;1651060923.5847173
180;0.1666666716337204;2;1651060924.4964812
181;0.1666666716337204;2;1651060925.4068775
182;0.1666666716337204;2;1651060926.3238573
183;0.1666666716337204;2;1651060927.2440248
184;0.1666666716337204;2;1651060928.1762204
185;0.1666666716337204;2;1651060929.0802865
186;0.1666666716337204;2;1651060929.978691
187;0.1666666716337204;2;1651060930.8814168
188;0.1666666716337204;2;1651060931.7803764
189;0.1666666716337204;2;1651060932.6880193
190;0.1666666716337204;2;1651060933.593367
191;0.1666666716337204;2;1651060934.491369
192;0.1666666716337204;2;1651060935.4016824
193;0.1666666716337204;2;1651060936.324539
194;0.1666666716337204;2;1651060937.221761
195;0.1666666716337204;2;1651060938.1275117
196;0.1666666716337204;2;1651060939.0256026
197;0.1666666716337204;2;1651060939.9231083
198;0.1666666716337204;2;1651060940.854582
199;0.1666666716337204;2;1651060941.77503
200;0.125;3;1651060950.3051236
201;0.125;3;1651060951.2300239
202;0.125;3;1651060952.1326592
203;0.125;3;1651060953.0320144
204;0.125;3;1651060953.9321609
205;0.125;3;1651060954.8461251
206;0.125;3;1651060955.7474158
207;0.125;3;1651060956.6683748
208;0.125;3;1651060957.5707984
209;0.125;3;1651060958.4851878
210;0.125;3;1651060959.4034913
211;0.125;3;1651060960.315316
212;0.125;3;1651060961.2335916
213;0.125;3;1651060962.1344464
214;0.125;3;1651060963.0371747
215;0.125;3;1651060963.9346385
216;0.125;3;1651060964.8378675
217;0.125;3;1651060965.7483194
218;0.125;3;1651060966.6654747
219;0.125;3;1651060967.577754
220;0.125;3;1651060968.5012004
221;0.125;3;1651060969.4230819
222;0.125;3;1651060970.3472285
223;0.125;3;1651060971.260305
224;0.125;3;1651060972.1623087
225;0.125;3;1651060973.0621595
226;0.125;3;1651060973.959775
227;0.125;3;1651060974.858175
228;0.125;3;1651060975.7642348
229;0.125;3;1651060976.6730564
230;0.125;3;1651060977.5831492
231;0.125;3;1651060978.4983313
232;0.125;3;1651060979.4174123
233;0.125;3;1651060980.3425536
234;0.125;3;1651060981.2618668
235;0.125;3;1651060982.1635385
236;0.125;3;1651060983.0624511
237;0.125;3;1651060983.9600797
238;0.125;3;1651060984.8632486
239;0.125;3;1651060985.764513
240;0.125;3;1651060986.6631207
241;0.125;3;1651060987.5605497
242;0.125;3;1651060988.474637
243;0.125;3;1651060989.3742642
244;0.125;3;1651060990.2820368
245;0.125;3;1651060991.1836066
246;0.125;3;1651060992.0863159
247;0.125;3;1651060992.9968693
248;0.125;3;1651060993.9209387
249;0.125;3;1651060994.8435009
250;0.125;3;1651060995.7508497
251;0.125;3;1651060996.660526
252;0.125;3;1651060997.5618663
253;0.125;3;1651060998.4771614
254;0.125;3;1651060999.3782275
255;0.125;3;1651061000.2837372
256;0.125;3;1651061001.2019284
257;0.125;3;1651061002.12095
258;0.125;3;1651061003.0350916
259;0.125;3;1651061003.9526403
260;0.125;3;1651061004.879276
261;0.125;3;1651061005.803043
262;0.125;3;1651061006.704865
263;0.125;3;1651061007.6217299
264;0.125;3;1651061008.5276108
265;0.125;3;1651061009.4385154
266;0.125;3;1651061010.339605
267;0.125;3;1651061011.2398593
268;0.125;3;1651061012.1404443
269;0.125;3;1651061013.0473237
270;0.125;3;1651061013.9669354
271;0.125;3;1651061014.8831823
272;0.125;3;1651061015.804022
273;0.125;3;1651061016.7289455
274;0.125;3;1651061017.6432424
275;0.125;3;1651061018.5589328
276;0.125;3;1651061019.4861376
277;0.125;3;1651061020.388725
278;0.125;3;1651061021.2866821
279;0.125;3;1651061022.2103982
280;0.125;3;1651061023.1371653
281;0.125;3;1651061024.0579646
282;0.125;3;1651061024.9811275
283;0.125;3;1651061025.885961
284;0.125;3;1651061026.8082213
