;Epsilon;Steps;Wall_Time
0;0.25;1;1650722739.4416535
1;0.25;1;1650722740.3975546
2;0.25;1;1650722741.3126295
3;0.25;1;1650722742.2372296
4;0.25;1;1650722743.1376274
5;0.25;1;1650722744.03916
6;0.25;1;1650722744.9354458
7;0.25;1;1650722745.8692498
8;0.25;1;1650722746.7911875
9;0.25;1;1650722747.705057
10;0.25;1;1650722748.6304903
11;0.25;1;1650722749.5505013
12;0.25;1;1650722750.4615428
13;0.25;1;1650722751.3604753
14;0.25;1;1650722752.261112
15;0.25;1;1650722753.15348
16;0.25;1;1650722754.061933
17;0.25;1;1650722754.9598958
18;0.25;1;1650722755.8592224
19;0.25;1;1650722756.80152
20;0.25;1;1650722757.7000508
21;0.25;1;1650722758.6227546
22;0.25;1;1650722759.5408647
23;0.25;1;1650722760.4651632
24;0.25;1;1650722761.4311306
25;0.25;1;1650722762.3348985
26;0.25;1;1650722763.263266
27;0.25;1;1650722764.1692193
28;0.25;1;1650722765.066973
29;0.25;1;1650722765.9637518
30;0.25;1;1650722766.8748674
31;0.25;1;1650722767.7992933
32;0.25;1;1650722768.7184942
33;0.25;1;1650722769.6143303
34;0.25;1;1650722770.5283136
35;0.25;1;1650722771.451034
36;0.25;1;1650722772.3680332
37;0.25;1;1650722773.2690055
38;0.25;1;1650722774.1809092
39;0.25;1;1650722775.0932684
40;0.25;1;1650722776.0103767
41;0.25;1;1650722776.9287293
42;0.25;1;1650722777.8561535
43;0.25;1;1650722778.7563465
44;0.25;1;1650722779.6529107
45;0.25;1;1650722780.5677223
46;0.25;1;1650722781.4759655
47;0.25;1;1650722782.38579
48;0.25;1;1650722783.3020241
49;0.25;1;1650722784.2090628
50;0.25;1;1650722785.1147068
51;0.25;1;1650722786.0135155
52;0.25;1;1650722786.9163942
53;0.25;1;1650722787.8273437
54;0.25;1;1650722788.7436872
55;0.25;1;1650722789.6434577
56;0.25;1;1650722790.547652
57;0.25;1;1650722791.4420815
58;0.25;1;1650722792.3631203
59;0.25;1;1650722793.291939
60;0.25;1;1650722794.2018895
61;0.25;1;1650722795.115181
62;0.25;1;1650722796.0281827
63;0.25;1;1650722796.9418473
64;0.25;1;1650722797.857283
65;0.25;1;1650722798.7874308
66;0.25;1;1650722799.6844478
67;0.25;1;1650722800.5961525
68;0.25;1;1650722801.5044038
69;0.25;1;1650722802.4165478
70;0.25;1;1650722803.3134947
71;0.25;1;1650722804.2110546
72;0.25;1;1650722805.104975
73;0.25;1;1650722806.0076897
74;0.25;1;1650722806.905942
75;0.25;1;1650722807.8024592
76;0.25;1;1650722808.7151957
77;0.25;1;1650722809.6268039
78;0.25;1;1650722810.5463002
79;0.25;1;1650722811.4733586
80;0.25;1;1650722812.3992248
81;0.25;1;1650722813.323264
82;0.25;1;1650722814.2470672
83;0.25;1;1650722815.143282
84;0.25;1;1650722816.0450325
85;0.25;1;1650722816.944841
86;0.25;1;1650722817.8508706
87;0.25;1;1650722818.7511072
88;0.25;1;1650722819.6742108
89;0.25;1;1650722820.5737288
