;Epsilon;Steps;Wall_Time
0;0.25;1;1650712900.7022755
1;0.25;1;1650712901.6550243
2;0.25;1;1650712902.568523
3;0.25;1;1650712903.4664059
4;0.25;1;1650712904.3844042
5;0.25;1;1650712905.3030157
6;0.25;1;1650712906.2250218
7;0.25;1;1650712907.1503062
8;0.25;1;1650712908.0812843
9;0.25;1;1650712908.997415
10;0.25;1;1650712909.9166791
11;0.25;1;1650712910.8312201
12;0.25;1;1650712911.7497919
13;0.25;1;1650712912.6735685
14;0.25;1;1650712913.5945444
15;0.25;1;1650712914.5213568
16;0.25;1;1650712915.4331834
17;0.25;1;1650712916.3517723
18;0.25;1;1650712917.2554636
19;0.25;1;1650712918.1664553
20;0.25;1;1650712919.0813022
21;0.25;1;1650712919.9907339
22;0.25;1;1650712920.8935828
23;0.25;1;1650712921.7884548
24;0.25;1;1650712922.6894424
25;0.25;1;1650712923.584034
26;0.25;1;1650712924.5005045
27;0.25;1;1650712925.4160798
28;0.25;1;1650712926.3295958
29;0.25;1;1650712927.2381868
30;0.25;1;1650712928.1626313
31;0.25;1;1650712929.0752614
32;0.25;1;1650712929.985224
33;0.25;1;1650712930.9170017
34;0.25;1;1650712931.8143072
35;0.25;1;1650712932.7240765
36;0.25;1;1650712933.6580307
37;0.25;1;1650712934.5714614
38;0.25;1;1650712935.492127
39;0.25;1;1650712936.4105067
40;0.25;1;1650712937.312906
41;0.25;1;1650712938.2203305
42;0.25;1;1650712939.121895
43;0.25;1;1650712940.0284543
44;0.25;1;1650712940.946217
45;0.25;1;1650712941.856266
46;0.25;1;1650712942.7588973
47;0.25;1;1650712943.6653113
48;0.25;1;1650712944.575756
49;0.25;1;1650712945.4874852
50;0.25;1;1650712946.4060812
51;0.25;1;1650712947.3154755
52;0.25;1;1650712948.230232
53;0.25;1;1650712949.139025
54;0.25;1;1650712950.054522
55;0.25;1;1650712950.9622917
56;0.25;1;1650712951.8827553
57;0.25;1;1650712952.7839944
58;0.25;1;1650712953.6867588
59;0.25;1;1650712954.5919344
60;0.25;1;1650712955.4943678
61;0.25;1;1650712956.4092693
62;0.25;1;1650712957.3228052
63;0.25;1;1650712958.2362814
64;0.25;1;1650712959.1564553
65;0.25;1;1650712960.0776243
66;0.25;1;1650712961.0041652
67;0.25;1;1650712961.925219
68;0.25;1;1650712962.842384
69;0.25;1;1650712963.752037
70;0.25;1;1650712964.659057
71;0.25;1;1650712965.5730014
72;0.25;1;1650712966.4911132
73;0.25;1;1650712967.4025464
74;0.25;1;1650712968.3199685
75;0.25;1;1650712969.2383556
76;0.25;1;1650712970.1562438
77;0.25;1;1650712971.078475
78;0.25;1;1650712971.9957929
79;0.25;1;1650712972.9232254
80;0.25;1;1650712973.8298538
81;0.25;1;1650712974.7417426
82;0.25;1;1650712975.652637
83;0.25;1;1650712976.5624185
84;0.25;1;1650712977.46739
85;0.25;1;1650712978.3895714
86;0.25;1;1650712979.3189042
87;0.25;1;1650712980.2511091
88;0.25;1;1650712981.1813412
89;0.25;1;1650712982.113573
90;0.25;1;1650712983.0466363
91;0.25;1;1650712983.9492059
