;Epsilon;Steps;Wall_Time
0;0.25;1;1650907678.6529875
1;0.25;1;1650907681.4787533
2;0.25;1;1650907683.353765
3;0.25;1;1650907690.7623847
4;0.25;1;1650907691.697899
5;0.25;1;1650907692.6423852
6;0.25;1;1650907696.3434033
7;0.25;1;1650907697.2547176
8;0.25;1;1650907698.167344
9;0.25;1;1650907702.8897934
10;0.25;1;1650907704.7603014
11;0.25;1;1650907706.596357
12;0.25;1;1650907711.2134995
13;0.25;1;1650907713.1021113
14;0.25;1;1650907715.8863878
15;0.25;1;1650907722.4303224
16;0.25;1;1650907724.27009
17;0.25;1;1650907725.1974037
18;0.25;1;1650907728.884913
19;0.25;1;1650907738.2834947
20;0.25;1;1650907739.19201
21;0.25;1;1650907741.0219202
22;0.25;1;1650907743.8165731
23;0.25;1;1650907749.4003272
24;0.25;1;1650907752.141365
25;0.25;1;1650907753.053431
26;0.25;1;1650907754.8828938
27;0.25;1;1650907755.8051395
28;0.25;1;1650907759.5066752
29;0.25;1;1650907764.175965
30;0.25;1;1650907765.0900788
31;0.25;1;1650907765.9992352
32;0.25;1;1650907768.7878911
33;0.1666666716337204;2;1650907778.4283385
34;0.1666666716337204;2;1650907781.1897273
35;0.1666666716337204;2;1650907783.0259948
36;0.1666666716337204;2;1650907783.9537103
37;0.1666666716337204;2;1650907787.716768
38;0.1666666716337204;2;1650907792.4079847
39;0.1666666716337204;2;1650907794.2464097
40;0.1666666716337204;2;1650907797.0033772
41;0.1666666716337204;2;1650907797.9333224
42;0.1666666716337204;2;1650907802.5672054
43;0.1666666716337204;2;1650907806.2721994
44;0.1666666716337204;2;1650907809.0410852
45;0.1666666716337204;2;1650907810.8744748
46;0.1666666716337204;2;1650907812.712763
47;0.1666666716337204;2;1650907813.6582086
48;0.1666666716337204;2;1650907816.5081604
49;0.1666666716337204;2;1650907819.3318617
50;0.1666666716337204;2;1650907820.2619085
51;0.1666666716337204;2;1650907823.0412965
52;0.1666666716337204;2;1650907824.8731735
53;0.1666666716337204;2;1650907827.6170785
54;0.1666666716337204;2;1650907829.477515
55;0.1666666716337204;2;1650907833.2320914
56;0.1666666716337204;2;1650907834.1735637
57;0.1666666716337204;2;1650907837.8621697
58;0.1666666716337204;2;1650907839.7162
59;0.1666666716337204;2;1650907843.404437
60;0.1666666716337204;2;1650907847.087608
61;0.1666666716337204;2;1650907859.0978491
62;0.1666666716337204;2;1650907860.9876797
63;0.1666666716337204;2;1650907864.6928437
64;0.1666666716337204;2;1650907868.3802016
65;0.125;3;1650907878.8897622
66;0.125;3;1650907879.8208203
67;0.125;3;1650907880.7514307
68;0.125;3;1650907882.6150434
69;0.125;3;1650907883.548477
70;0.125;3;1650907888.1441984
71;0.125;3;1650907889.0610244
72;0.125;3;1650907889.9879766
73;0.125;3;1650907890.9234014
74;0.125;3;1650907892.779986
75;0.125;3;1650907895.5327237
76;0.125;3;1650907896.4563317
77;0.125;3;1650907897.3782692
78;0.125;3;1650907899.222775
79;0.125;3;1650907901.0904965
80;0.125;3;1650907902.9546547
81;0.125;3;1650907904.779463
82;0.125;3;1650907907.5223124
83;0.125;3;1650907910.288123
84;0.125;3;1650907914.0307922
85;0.125;3;1650907916.7670517
86;0.125;3;1650907924.1668434
87;0.125;3;1650907926.0397599
