;grad_norm;Steps;Wall_Time
0;98.00495910644531;0;1647946821.4668074
1;49.001155853271484;50;1647946824.730686
2;38.05148696899414;100;1647946828.123565
3;40.6480827331543;150;1647946831.3169658
4;31.579898834228516;200;1647946834.5033922
5;28.36707305908203;250;1647946837.7067153
6;27.98571014404297;300;1647946840.8340096
7;33.80466079711914;350;1647946843.9621515
8;31.55304718017578;400;1647946847.2360585
9;25.980640411376953;450;1647946850.799163
10;27.78607177734375;500;1647946854.4955301
11;22.33736228942871;550;1647946858.2308407
12;29.364023208618164;600;1647946861.8872337
13;26.22368049621582;650;1647946865.5365946
14;34.90079879760742;700;1647946869.1473126
15;21.22289276123047;750;1647946872.7507079
16;22.769121170043945;800;1647946876.296839
17;20.81757354736328;850;1647946880.0061224
18;23.711421966552734;900;1647946883.6884286
19;24.293712615966797;950;1647946887.3548179
20;27.15241241455078;1000;1647946890.9857574
21;20.894174575805664;1050;1647946894.6137316
22;27.168384552001953;1100;1647946897.7446976
23;22.135494232177734;1150;1647946900.8911211
24;20.925539016723633;1200;1647946904.0580134
25;30.99004364013672;1250;1647946907.2441938
26;22.272008895874023;1300;1647946910.5188153
27;22.759719848632812;1350;1647946913.6338382
28;20.30504608154297;1400;1647946916.8002548
29;19.052595138549805;1450;1647946919.998368
30;25.687942504882812;1500;1647946923.1708872
31;22.622591018676758;1550;1647946926.31072
32;20.165632247924805;1600;1647946929.4109147
33;18.66531753540039;1650;1647946932.6274772
34;18.718740463256836;1700;1647946935.737762
35;21.4107723236084;1750;1647946938.8453186
36;23.465974807739258;1800;1647946941.9579885
37;19.499454498291016;1850;1647946945.0037875
38;21.471324920654297;1900;1647946948.0407138
39;20.465187072753906;1950;1647946951.0803018
40;24.28659439086914;2000;1647946954.1505306
41;18.547849655151367;2050;1647946957.1408386
42;20.797592163085938;2100;1647946960.1461813
43;19.138330459594727;2150;1647946963.2328994
44;21.8404598236084;2200;1647946966.236694
45;16.987442016601562;2250;1647946969.2268507
46;18.01993179321289;2300;1647946972.3375907
47;20.802772521972656;2350;1647946975.439622
48;25.47511100769043;2400;1647946978.4765725
49;19.015377044677734;2450;1647946981.578923
50;27.10074234008789;2500;1647946991.2824805
51;20.056673049926758;2550;1647946994.620399
52;18.708581924438477;2600;1647946997.8040845
53;15.980572700500488;2650;1647947000.997823
54;24.040145874023438;2700;1647947004.0897841
55;15.734732627868652;2750;1647947006.9738722
56;21.616952896118164;2800;1647947009.7950225
57;20.19071388244629;2850;1647947012.635233
58;21.379865646362305;2900;1647947015.5921898
59;20.152090072631836;2950;1647947018.4510477
60;19.678016662597656;3000;1647947021.2660728
61;23.220458984375;3050;1647947024.1412334
62;22.59726333618164;3100;1647947027.3001108
63;20.948257446289062;3150;1647947030.2436914
64;21.226612091064453;3200;1647947033.1907332
65;23.98845100402832;3250;1647947036.2081275
66;22.55990982055664;3300;1647947039.108787
67;20.83306312561035;3350;1647947041.8976374
68;20.561382293701172;3400;1647947044.7823784
69;21.56317901611328;3450;1647947047.8306112
70;21.52387237548828;3500;1647947050.8147244
71;18.010801315307617;3550;1647947053.7838986
72;20.351207733154297;3600;1647947056.838239
73;15.623320579528809;3650;1647947059.7270167
74;23.109609603881836;3700;1647947062.6737487
75;16.802471160888672;3750;1647947065.5454922
76;20.388795852661133;3800;1647947068.4444475
77;16.022123336791992;3850;1647947071.2535381
78;16.78057098388672;3900;1647947074.0365658
79;18.062089920043945;3950;1647947076.8453112
80;16.138450622558594;4000;1647947080.1002936
81;17.81378746032715;4050;1647947083.2886326
82;19.14763069152832;4100;1647947086.4740965
83;22.552757263183594;4150;1647947089.812425
84;16.09490203857422;4200;1647947093.1328266
85;18.608251571655273;4250;1647947096.4843338
86;18.959421157836914;4300;1647947099.9269407
87;18.539854049682617;4350;1647947103.3104448
88;17.761730194091797;4400;1647947106.6841612
89;19.063888549804688;4450;1647947110.0984097
90;19.749874114990234;4500;1647947113.4445446
91;13.222227096557617;4550;1647947116.8244588
92;21.708959579467773;4600;1647947120.2827423
93;15.351821899414062;4650;1647947123.711946
94;23.161460876464844;4700;1647947127.1028566
95;21.057781219482422;4750;1647947130.5417461
96;18.067214965820312;4800;1647947133.9624646
97;16.265588760375977;4850;1647947137.3797576
98;25.020719528198242;4900;1647947140.826759
99;17.433521270751953;4950;1647947144.2490458
100;19.396169662475586;5000;1647947154.5098913
101;18.8046817779541;5050;1647947157.4855666
102;19.402862548828125;5100;1647947160.455384
103;15.549453735351562;5150;1647947163.456302
104;15.38232707977295;5200;1647947166.272739
105;17.512239456176758;5250;1647947169.1625333
106;18.290735244750977;5300;1647947172.101438
107;24.766448974609375;5350;1647947174.9531252
108;18.381263732910156;5400;1647947177.782894
109;23.94805908203125;5450;1647947180.672265
110;19.545207977294922;5500;1647947183.788191
