;grad_norm;Steps;Wall_Time
0;98.00495910644531;0;1647953884.5160866
1;49.001155853271484;512000;1647953906.4706924
2;38.05148696899414;1024000;1647953928.6017685
3;40.6480827331543;1536000;1647953950.7968113
4;31.579898834228516;2048000;1647953972.7342713
5;28.36707305908203;2560000;1647953980.913424
6;27.98571014404297;3072000;1647953985.4232454
7;33.80466079711914;3584000;1647953989.9291418
8;31.55304718017578;4096000;1647953994.5832067
9;25.980640411376953;4608000;1647953999.1356683
10;27.78607177734375;5120000;1647954003.6863725
11;22.33736228942871;5632000;1647954008.2964206
12;29.364023208618164;6144000;1647954012.8887348
13;26.22368049621582;6656000;1647954017.4496472
14;34.90079879760742;7168000;1647954022.0973785
15;21.22289276123047;7680000;1647954026.7340846
16;22.769121170043945;8192000;1647954031.3879483
17;20.81757354736328;8704000;1647954035.9351766
18;23.711421966552734;9216000;1647954040.4442744
19;24.293712615966797;9728000;1647954044.895047
20;27.15241241455078;10240000;1647954049.3418298
21;20.894174575805664;10752000;1647954053.9079719
22;27.168384552001953;11264000;1647954058.4022055
23;22.135494232177734;11776000;1647954062.9571528
24;20.925539016723633;12288000;1647954067.4163828
25;30.99004364013672;12800000;1647954071.9407218
26;22.272008895874023;13312000;1647954076.4845216
27;22.759719848632812;13824000;1647954080.9716475
28;20.30504608154297;14336000;1647954085.4706807
29;19.052595138549805;14848000;1647954089.9959776
30;25.687942504882812;15360000;1647954094.5324452
31;22.622591018676758;15872000;1647954099.000422
32;20.165632247924805;16384000;1647954103.35821
33;18.66531753540039;16896000;1647954107.80424
34;18.718740463256836;17408000;1647954112.0492764
35;21.4107723236084;17920000;1647954116.694604
36;23.465974807739258;18432000;1647954121.3097925
37;19.499454498291016;18944000;1647954132.4034512
38;21.471324920654297;19456000;1647954151.4076455
