;grad_norm_clipped;Steps;Wall_Time
0;1.0;5120;1651583724.9072177
1;1.0;12800;1651583725.160567
2;1.0;17920;1651583725.3076386
3;1.0;38400;1651583725.9352434
4;1.0;40960;1651583726.0103548
5;1.0;43520;1651583726.0834084
6;1.0;53760;1651583726.4245594
7;1.0;56320;1651583726.5092592
8;1.0;58880;1651583726.5868127
9;1.0;71680;1651583726.9893215
10;1.0;76800;1651583727.1501417
11;1.0;81920;1651583727.3003452
12;1.0;94720;1651583727.6972225
13;1.0;99840;1651583727.8410056
14;1.0;107520;1651583728.1186082
15;1.0;125440;1651583728.6181285
16;1.0;130560;1651583728.7878346
17;1.0;133120;1651583728.8744068
18;1.0;143360;1651583729.1847749
19;1.0;168960;1651583729.9702256
20;1.0;171520;1651583730.04163
21;1.0;176640;1651583730.205846
22;1.0;184320;1651583730.450765
23;1.0;199680;1651583730.9193385
24;1.0;207360;1651583731.1623929
25;1.0;209920;1651583731.2372413
26;1.0;215040;1651583731.400226
27;1.0;217600;1651583731.4684055
28;1.0;227840;1651583731.7420838
29;1.0;240640;1651583732.1657543
30;1.0;243200;1651583732.2439284
31;1.0;245760;1651583732.3316095
32;1.0;253440;1651583732.5730276
33;1.0;258560;1651583733.0606787
34;1.0;266240;1651583733.2953897
35;1.0;271360;1651583733.44142
36;1.0;273920;1651583733.503344
37;1.0;284160;1651583733.7780263
38;1.0;296960;1651583734.1991398
39;1.0;302080;1651583734.3565907
40;1.0;309760;1651583734.6178393
41;1.0;312320;1651583734.6924078
42;1.0;325120;1651583735.1012204
43;1.0;335360;1651583735.4272778
44;1.0;343040;1651583735.6759074
45;1.0;348160;1651583735.8386235
46;1.0;353280;1651583735.9891286
47;1.0;355840;1651583736.0672686
48;1.0;363520;1651583736.2925565
49;1.0;371200;1651583736.5194204
50;1.0;373760;1651583736.5891776
51;1.0;381440;1651583736.808734
52;1.0;386560;1651583736.9365997
53;1.0;394240;1651583737.1290286
54;1.0;399360;1651583737.2662394
55;1.0;409600;1651583737.5242364
56;1.0;412160;1651583737.587094
57;1.0;422400;1651583737.9006786
58;1.0;427520;1651583738.0474029
59;1.0;437760;1651583738.3466585
60;1.0;448000;1651583738.6778002
61;1.0;481280;1651583739.6877568
62;1.0;486400;1651583739.8412583
63;1.0;496640;1651583740.169136
64;1.0;506880;1651583740.5325465
65;1.0;514560;1651583741.0845134
66;1.0;517120;1651583741.1602788
67;1.0;519680;1651583741.236805
68;1.0;524800;1651583741.3747628
69;1.0;527360;1651583741.4283316
70;1.0;540160;1651583741.8357759
71;1.0;542720;1651583741.9197345
72;1.0;545280;1651583742.0021017
73;1.0;547840;1651583742.0855403
74;1.0;552960;1651583742.2795346
75;1.0;560640;1651583742.4786174
76;1.0;563200;1651583742.5480697
77;1.0;565760;1651583742.6030078
78;1.0;570880;1651583742.7295392
79;1.0;576000;1651583742.8833401
