;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649634954.90103
1;1.0;2560;1649634954.984644
2;1.0;5120;1649634955.0639915
3;1.0;7680;1649634955.136204
4;1.0;10240;1649634955.2019486
5;1.0;12800;1649634955.2653604
6;1.0;15360;1649634955.3283193
7;1.0;17920;1649634955.4015906
8;1.0;20480;1649634955.467118
9;1.0;23040;1649634955.5340192
10;1.0;25600;1649634955.609902
11;1.0;28160;1649634955.6780443
12;1.0;30720;1649634955.7508056
13;1.0;33280;1649634955.8232114
14;1.0;35840;1649634955.8965123
15;1.0;38400;1649634955.9750957
16;1.0;40960;1649634956.0565312
17;1.0;43520;1649634956.1335068
18;1.0;46080;1649634956.2086725
19;1.0;48640;1649634956.2844994
20;1.0;51200;1649634956.357276
21;1.0;53760;1649634956.4334393
22;1.0;56320;1649634956.507213
23;1.0;58880;1649634956.5888526
24;1.0;61440;1649634956.6695971
25;1.0;64000;1649634956.750922
26;1.0;66560;1649634956.8294697
27;1.0;69120;1649634956.9042723
28;1.0;71680;1649634956.975334
29;1.0;74240;1649634957.041526
30;1.0;76800;1649634957.1048167
31;1.0;79360;1649634957.1737325
32;1.0;81920;1649634957.2443364
33;1.0;84480;1649634957.328449
34;1.0;87040;1649634957.4048796
35;1.0;89600;1649634957.478295
36;1.0;92160;1649634957.5607772
37;1.0;94720;1649634957.6417537
38;1.0;97280;1649634957.722568
39;1.0;99840;1649634957.8021266
40;1.0;102400;1649634957.8843079
41;1.0;104960;1649634957.9626968
42;1.0;107520;1649634958.0441248
43;1.0;110080;1649634958.1263256
44;1.0;112640;1649634958.206506
45;1.0;115200;1649634958.28932
46;1.0;117760;1649634958.3648849
47;1.0;120320;1649634958.439441
48;1.0;122880;1649634958.5223973
49;1.0;125440;1649634958.6007714
50;1.0;128000;1649634958.6803362
51;1.0;130560;1649634958.7637353
52;1.0;133120;1649634958.8432467
53;1.0;135680;1649634958.9255357
54;1.0;138240;1649634959.0016408
55;1.0;140800;1649634959.0768151
56;1.0;143360;1649634959.1540534
57;1.0;145920;1649634959.2274656
58;1.0;148480;1649634959.3092551
59;1.0;151040;1649634959.3869827
60;1.0;153600;1649634959.4648092
61;1.0;156160;1649634959.5487616
62;1.0;158720;1649634959.6268122
63;1.0;161280;1649634959.703299
64;1.0;163840;1649634959.777481
65;1.0;166400;1649634959.8487375
66;1.0;168960;1649634959.9202888
67;1.0;171520;1649634959.9946306
68;1.0;174080;1649634960.0701008
69;1.0;176640;1649634960.1419387
70;1.0;179200;1649634960.211143
71;1.0;181760;1649634960.282674
72;1.0;184320;1649634960.3522398
73;1.0;186880;1649634960.4261813
74;1.0;189440;1649634960.5008857
75;1.0;192000;1649634960.578058
76;1.0;194560;1649634960.6573389
77;1.0;197120;1649634960.7380311
78;1.0;199680;1649634960.820692
79;1.0;202240;1649634960.900925
80;1.0;204800;1649634960.9801815
81;1.0;207360;1649634961.060811
82;1.0;209920;1649634961.1392097
83;1.0;212480;1649634961.2164428
84;1.0;215040;1649634961.291964
85;1.0;217600;1649634961.368121
86;1.0;220160;1649634961.4417157
87;1.0;222720;1649634961.5142944
88;1.0;225280;1649634961.5868762
89;1.0;227840;1649634961.663555
90;1.0;230400;1649634961.7369413
91;1.0;232960;1649634961.8085306
92;1.0;235520;1649634961.8882062
93;1.0;238080;1649634961.9734294
94;1.0;240640;1649634962.0511956
95;1.0;243200;1649634962.126591
96;1.0;245760;1649634962.2037876
97;1.0;248320;1649634962.2832973
98;1.0;250880;1649634962.3624175
99;1.0;253440;1649634962.4369352
100;1.0;256000;1649634963.900396
101;1.0;258560;1649634963.9684741
102;1.0;261120;1649634964.0406237
103;1.0;263680;1649634964.1108763
104;1.0;266240;1649634964.1805196
105;1.0;268800;1649634964.246814
106;1.0;271360;1649634964.3219583
107;1.0;273920;1649634964.3958359
108;1.0;276480;1649634964.4750838
109;1.0;279040;1649634964.55752
110;1.0;281600;1649634964.6329155
111;1.0;284160;1649634964.7008073
112;1.0;286720;1649634964.7721865
113;1.0;289280;1649634964.836479
114;1.0;291840;1649634964.9012225
115;1.0;294400;1649634964.9704921
116;1.0;296960;1649634965.0386157
117;1.0;299520;1649634965.1083221
118;1.0;302080;1649634965.1747556
119;1.0;304640;1649634965.2456236
120;1.0;307200;1649634965.3232663
121;1.0;309760;1649634965.40033
122;1.0;312320;1649634965.4660318
123;1.0;314880;1649634965.532101
124;1.0;317440;1649634965.5943038
125;1.0;320000;1649634965.6661782
126;1.0;322560;1649634965.7494779
127;1.0;325120;1649634965.8253963
128;1.0;327680;1649634965.8913383
129;1.0;330240;1649634965.95666
130;1.0;332800;1649634966.0172045
131;1.0;335360;1649634966.0894873
132;1.0;337920;1649634966.1708748
133;1.0;340480;1649634966.2479532
134;1.0;343040;1649634966.3187015
135;1.0;345600;1649634966.3796022
136;1.0;348160;1649634966.4417777
137;1.0;350720;1649634966.5118837
138;1.0;353280;1649634966.578378
139;1.0;355840;1649634966.643413
