;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649623364.1825967
1;1.0;5120;1649623364.250233
2;1.0;10240;1649623364.30706
3;1.0;15360;1649623364.3727913
4;1.0;20480;1649623364.4397237
5;1.0;25600;1649623364.5010645
6;1.0;30720;1649623364.5566862
7;1.0;35840;1649623364.6159728
8;1.0;40960;1649623364.6738133
9;1.0;46080;1649623364.7307618
10;1.0;51200;1649623364.7907505
11;1.0;56320;1649623364.8548374
12;1.0;61440;1649623364.91257
13;1.0;66560;1649623364.9733698
14;1.0;71680;1649623365.0360854
15;1.0;76800;1649623365.0968082
16;1.0;81920;1649623365.1551335
17;1.0;87040;1649623365.2164426
18;1.0;92160;1649623365.2748783
19;1.0;97280;1649623365.3357232
20;1.0;102400;1649623365.397244
21;1.0;107520;1649623365.4538174
22;1.0;112640;1649623365.517414
23;1.0;117760;1649623365.5815806
24;1.0;122880;1649623365.638984
25;1.0;128000;1649623365.6988797
26;1.0;133120;1649623365.7631235
27;1.0;138240;1649623365.8295484
28;1.0;143360;1649623365.902555
29;1.0;148480;1649623365.9647264
30;1.0;153600;1649623366.0219898
31;1.0;158720;1649623366.0795891
32;1.0;163840;1649623366.142265
33;1.0;168960;1649623366.2044013
34;1.0;174080;1649623366.261364
35;1.0;179200;1649623366.3208528
36;1.0;184320;1649623366.3840332
37;1.0;189440;1649623366.4418948
38;1.0;194560;1649623366.5006733
39;1.0;199680;1649623366.5586026
40;1.0;204800;1649623366.6161253
41;1.0;209920;1649623366.6768708
42;1.0;215040;1649623366.7396276
43;1.0;220160;1649623366.799403
44;1.0;225280;1649623366.8554463
45;1.0;230400;1649623366.9140089
46;1.0;235520;1649623366.96969
47;1.0;240640;1649623367.0255256
48;1.0;245760;1649623367.0854735
49;1.0;250880;1649623367.1499386
50;1.0;256000;1649623367.2121646
51;1.0;261120;1649623367.268226
52;1.0;266240;1649623367.324746
53;1.0;271360;1649623367.3861957
54;1.0;276480;1649623367.4424338
55;1.0;281600;1649623367.4997098
56;1.0;286720;1649623367.55861
57;1.0;291840;1649623367.6188273
58;1.0;296960;1649623367.675151
59;1.0;302080;1649623367.734483
60;1.0;307200;1649623367.7943218
61;1.0;312320;1649623367.8563173
62;1.0;317440;1649623367.9124684
63;1.0;322560;1649623367.9689941
64;1.0;327680;1649623368.0248296
65;1.0;332800;1649623368.0821652
66;1.0;337920;1649623368.1383998
67;1.0;343040;1649623368.1997647
68;1.0;348160;1649623368.2561526
69;1.0;353280;1649623368.3172376
70;1.0;358400;1649623368.37936
71;1.0;363520;1649623368.4369802
72;1.0;368640;1649623368.4990869
73;1.0;373760;1649623368.563741
74;1.0;378880;1649623368.621662
75;1.0;384000;1649623368.678664
76;1.0;389120;1649623368.7370608
77;1.0;394240;1649623368.79516
78;1.0;399360;1649623368.8509793
79;1.0;404480;1649623368.9073029
80;1.0;409600;1649623368.9616246
81;1.0;414720;1649623369.016284
82;1.0;419840;1649623369.0734315
83;1.0;424960;1649623369.1294167
84;1.0;430080;1649623369.185674
85;1.0;435200;1649623369.242193
86;1.0;440320;1649623369.3015013
87;1.0;445440;1649623369.358928
88;1.0;450560;1649623369.4140892
89;1.0;455680;1649623369.4701152
90;1.0;460800;1649623369.525356
91;1.0;465920;1649623369.5805013
92;1.0;471040;1649623369.6354332
93;1.0;476160;1649623369.6919072
94;1.0;481280;1649623369.7488844
95;1.0;486400;1649623369.8073995
96;1.0;491520;1649623369.8695843
97;1.0;496640;1649623369.9318004
98;1.0;501760;1649623369.9872534
99;1.0;506880;1649623370.0516965
100;1.0;512000;1649623371.365363
101;1.0;517120;1649623371.4275599
102;1.0;522240;1649623371.485451
103;1.0;527360;1649623371.5435991
104;1.0;532480;1649623371.6074228
105;1.0;537600;1649623371.669256
106;1.0;542720;1649623371.7271316
107;1.0;547840;1649623371.787076
108;1.0;552960;1649623371.8594058
109;1.0;558080;1649623371.9187415
110;1.0;563200;1649623371.9817874
111;1.0;568320;1649623372.039924
112;1.0;573440;1649623372.1042166
113;1.0;578560;1649623372.1729732
114;1.0;583680;1649623372.2418518
115;1.0;588800;1649623372.3118174
116;1.0;593920;1649623372.3761892
117;1.0;599040;1649623372.4396775
118;1.0;604160;1649623372.4927993
119;1.0;609280;1649623372.562987
120;1.0;614400;1649623372.632517
121;1.0;619520;1649623372.6915462
122;1.0;624640;1649623372.7502086
123;1.0;629760;1649623372.8117006
124;1.0;634880;1649623372.87152
125;1.0;640000;1649623372.934532
126;1.0;645120;1649623372.9974725
127;1.0;650240;1649623373.0654302
128;1.0;655360;1649623373.1261618
129;1.0;660480;1649623373.1930418
130;1.0;665600;1649623373.2508285
131;1.0;670720;1649623373.3214908
132;1.0;675840;1649623373.3855104
133;1.0;680960;1649623373.448096
134;1.0;686080;1649623373.5078495
135;1.0;691200;1649623373.5791376
136;1.0;696320;1649623373.646843
137;1.0;701440;1649623373.710451
138;1.0;706560;1649623373.7697494
139;1.0;711680;1649623373.8433836
140;1.0;716800;1649623373.9185488
141;1.0;721920;1649623373.9872432
142;1.0;727040;1649623374.0518596
143;1.0;732160;1649623374.1160622
144;1.0;737280;1649623374.1793365
145;1.0;742400;1649623374.2440698
146;1.0;747520;1649623374.3040059
147;1.0;752640;1649623374.3680763
148;1.0;757760;1649623374.4298391
149;1.0;762880;1649623374.4908247
150;1.0;768000;1649623374.5542252
151;1.0;773120;1649623374.6154163
152;1.0;778240;1649623374.6810396
153;1.0;783360;1649623374.742179
154;1.0;788480;1649623374.7966402
155;1.0;793600;1649623374.8549528
156;1.0;798720;1649623374.911063
157;1.0;803840;1649623374.9673877
158;1.0;808960;1649623375.0282416
159;1.0;814080;1649623375.0912204
160;1.0;819200;1649623375.1496313
161;1.0;824320;1649623375.2136462
162;1.0;829440;1649623375.2713091
163;1.0;834560;1649623375.3321984
164;1.0;839680;1649623375.391238
165;1.0;844800;1649623375.4545338
166;1.0;849920;1649623375.5225477
167;1.0;855040;1649623375.5874155
168;1.0;860160;1649623375.6513681
169;1.0;865280;1649623375.7162828
170;1.0;870400;1649623375.7799468
171;1.0;875520;1649623375.84263
172;1.0;880640;1649623375.9068341
173;1.0;885760;1649623375.9756114
174;1.0;890880;1649623376.0433502
175;1.0;896000;1649623376.115472
176;1.0;901120;1649623376.1784804
177;1.0;906240;1649623376.2430859
178;1.0;911360;1649623376.3055444
179;1.0;916480;1649623376.368288
180;1.0;921600;1649623376.4282248
181;1.0;926720;1649623376.4912684
182;1.0;931840;1649623376.5607197
183;1.0;936960;1649623376.6289802
184;1.0;942080;1649623376.688059
185;1.0;947200;1649623376.7442665
186;1.0;952320;1649623376.8021498
187;1.0;957440;1649623376.867816
188;1.0;962560;1649623376.930812
189;1.0;967680;1649623376.9975793
190;1.0;972800;1649623377.0644102
191;1.0;977920;1649623377.1349077
192;1.0;983040;1649623377.1898928
193;1.0;988160;1649623377.2607238
194;1.0;993280;1649623377.324943
195;1.0;998400;1649623377.3906176
196;1.0;1003520;1649623377.4550018
197;1.0;1008640;1649623377.520349
198;1.0;1013760;1649623377.5870109
199;1.0;1018880;1649623377.646707
200;1.0;1024000;1649623378.9281178
201;1.0;1029120;1649623378.9890418
202;1.0;1034240;1649623379.0469842
203;1.0;1039360;1649623379.1079345
204;1.0;1044480;1649623379.1667416
205;1.0;1049600;1649623379.2236023
206;1.0;1054720;1649623379.2879472
207;1.0;1059840;1649623379.3542178
208;1.0;1064960;1649623379.4232366
209;1.0;1070080;1649623379.4827254
210;1.0;1075200;1649623379.5377417
211;1.0;1080320;1649623379.5947187
212;1.0;1085440;1649623379.6533215
213;1.0;1090560;1649623379.7073877
214;1.0;1095680;1649623379.7623997
215;1.0;1100800;1649623379.8214903
216;1.0;1105920;1649623379.8791318
217;1.0;1111040;1649623379.9417403
218;1.0;1116160;1649623380.0099862
219;1.0;1121280;1649623380.0739834
220;1.0;1126400;1649623380.1319113
221;1.0;1131520;1649623380.18966
222;1.0;1136640;1649623380.2471273
223;1.0;1141760;1649623380.3019214
224;1.0;1146880;1649623380.357811
225;1.0;1152000;1649623380.4123387
226;1.0;1157120;1649623380.4677312
227;1.0;1162240;1649623380.5283108
228;1.0;1167360;1649623380.5872567
229;1.0;1172480;1649623380.642788
230;1.0;1177600;1649623380.7080755
231;1.0;1182720;1649623380.7717867
232;1.0;1187840;1649623380.8317297
233;1.0;1192960;1649623380.894786
234;1.0;1198080;1649623380.963771
235;1.0;1203200;1649623381.0367382
236;1.0;1208320;1649623381.101404
237;1.0;1213440;1649623381.1645277
238;1.0;1218560;1649623381.2211564
239;1.0;1223680;1649623381.2835882
240;1.0;1228800;1649623381.347939
241;1.0;1233920;1649623381.4143586
242;1.0;1239040;1649623381.4745126
243;1.0;1244160;1649623381.5373533
244;1.0;1249280;1649623381.5960953
245;1.0;1254400;1649623381.6557794
246;1.0;1259520;1649623381.7214522
247;1.0;1264640;1649623381.7894573
248;1.0;1269760;1649623381.8491473
249;1.0;1274880;1649623381.9156318
250;1.0;1280000;1649623381.9855607
251;1.0;1285120;1649623382.0535522
252;1.0;1290240;1649623382.1133912
253;1.0;1295360;1649623382.1720421
254;1.0;1300480;1649623382.229734
255;1.0;1305600;1649623382.2859876
256;1.0;1310720;1649623382.3459504
257;1.0;1315840;1649623382.411948
258;1.0;1320960;1649623382.4835486
259;1.0;1326080;1649623382.5530443
260;1.0;1331200;1649623382.6106775
261;1.0;1336320;1649623382.677475
262;1.0;1341440;1649623382.7399926
263;1.0;1346560;1649623382.8074741
264;1.0;1351680;1649623382.8678064
265;1.0;1356800;1649623382.938127
266;1.0;1361920;1649623383.004473
267;1.0;1367040;1649623383.0695522
268;1.0;1372160;1649623383.128368
269;1.0;1377280;1649623383.189911
270;1.0;1382400;1649623383.247703
271;1.0;1387520;1649623383.3047044
272;1.0;1392640;1649623383.3610773
273;1.0;1397760;1649623383.433708
274;1.0;1402880;1649623383.5031114
275;1.0;1408000;1649623383.5672984
276;1.0;1413120;1649623383.6227164
277;1.0;1418240;1649623383.6793869
278;1.0;1423360;1649623383.7454908
279;1.0;1428480;1649623383.810534
280;1.0;1433600;1649623383.8674169
281;1.0;1438720;1649623383.9293988
282;1.0;1443840;1649623383.9974275
283;1.0;1448960;1649623384.058505
284;1.0;1454080;1649623384.1223752
285;1.0;1459200;1649623384.1791651
286;1.0;1464320;1649623384.249641
287;1.0;1469440;1649623384.315131
288;1.0;1474560;1649623384.3711457
289;1.0;1479680;1649623384.443719
290;1.0;1484800;1649623384.5082614
291;1.0;1489920;1649623384.5678413
292;1.0;1495040;1649623384.6242878
293;1.0;1500160;1649623384.6918387
294;1.0;1505280;1649623384.759222
295;1.0;1510400;1649623384.8175783
296;1.0;1515520;1649623384.8813345
297;1.0;1520640;1649623384.9509616
298;1.0;1525760;1649623385.012531
299;1.0;1530880;1649623385.0759022
300;1.0;1536000;1649623386.375564
301;1.0;1541120;1649623386.4420722
302;1.0;1546240;1649623386.5044155
303;1.0;1551360;1649623386.5687375
304;1.0;1556480;1649623386.6266327
305;1.0;1561600;1649623386.6926296
306;1.0;1566720;1649623386.759388
307;1.0;1571840;1649623386.818079
308;1.0;1576960;1649623386.8863761
309;1.0;1582080;1649623386.9502041
310;1.0;1587200;1649623387.0085871
311;1.0;1592320;1649623387.067616
312;1.0;1597440;1649623387.1269395
313;1.0;1602560;1649623387.1877565
314;1.0;1607680;1649623387.2500265
315;1.0;1612800;1649623387.3155048
316;1.0;1617920;1649623387.3728826
317;1.0;1623040;1649623387.432833
318;1.0;1628160;1649623387.4887486
319;1.0;1633280;1649623387.5505238
320;1.0;1638400;1649623387.6112692
321;1.0;1643520;1649623387.6742406
322;1.0;1648640;1649623387.740266
323;1.0;1653760;1649623387.8066552
324;1.0;1658880;1649623387.863491
325;1.0;1664000;1649623387.9245179
326;1.0;1669120;1649623387.9831102
327;1.0;1674240;1649623388.0423956
328;1.0;1679360;1649623388.1075742
