;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649635083.9659343
1;1.0;2560;1649635084.0355291
2;1.0;5120;1649635084.0889938
3;1.0;7680;1649635084.13826
4;1.0;10240;1649635084.1940777
5;1.0;12800;1649635084.2478323
6;1.0;15360;1649635084.301009
7;1.0;17920;1649635084.3514073
8;1.0;20480;1649635084.4055836
9;1.0;23040;1649635084.45839
10;1.0;25600;1649635084.512804
11;1.0;28160;1649635084.5639002
12;1.0;30720;1649635084.6172447
13;1.0;33280;1649635084.6705751
14;1.0;35840;1649635084.7259467
15;1.0;38400;1649635084.7759879
16;1.0;40960;1649635084.8297968
17;1.0;43520;1649635084.882314
18;1.0;46080;1649635084.9403834
19;1.0;48640;1649635084.9929519
20;1.0;51200;1649635085.052735
21;1.0;53760;1649635085.1131096
22;1.0;56320;1649635085.1690493
23;1.0;58880;1649635085.2205408
24;1.0;61440;1649635085.2749124
25;1.0;64000;1649635085.3357725
26;1.0;66560;1649635085.3932846
27;1.0;69120;1649635085.4447894
28;1.0;71680;1649635085.4973917
29;1.0;74240;1649635085.5591533
30;1.0;76800;1649635085.6152031
31;1.0;79360;1649635085.6669083
32;1.0;81920;1649635085.718489
33;1.0;84480;1649635085.7793882
34;1.0;87040;1649635085.8377979
35;1.0;89600;1649635085.8988116
36;1.0;92160;1649635085.9616928
37;1.0;94720;1649635086.0239303
38;1.0;97280;1649635086.085477
39;1.0;99840;1649635086.1517794
40;1.0;102400;1649635086.210344
41;1.0;104960;1649635086.265174
42;1.0;107520;1649635086.3273544
43;1.0;110080;1649635086.3975968
44;1.0;112640;1649635086.4687808
45;1.0;115200;1649635086.541766
46;1.0;117760;1649635086.6060398
47;1.0;120320;1649635086.6726453
48;1.0;122880;1649635086.742212
49;1.0;125440;1649635086.8091745
50;1.0;128000;1649635086.870457
51;1.0;130560;1649635086.937548
52;1.0;133120;1649635087.0052361
53;1.0;135680;1649635087.0694346
54;1.0;138240;1649635087.131254
55;1.0;140800;1649635087.1913388
