;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649624562.9304323
1;1.0;2560;1649624563.0012257
2;1.0;5120;1649624563.0648699
3;1.0;7680;1649624563.1485243
4;1.0;10240;1649624563.226879
5;1.0;12800;1649624563.3085055
6;1.0;15360;1649624563.3878918
7;1.0;17920;1649624563.4619029
8;1.0;20480;1649624563.5398228
9;1.0;23040;1649624563.6209257
10;1.0;25600;1649624563.6819594
11;1.0;28160;1649624563.748288
12;1.0;30720;1649624563.8125858
13;1.0;33280;1649624563.89309
14;1.0;35840;1649624563.9737391
15;1.0;38400;1649624564.0530317
16;1.0;40960;1649624564.135948
17;1.0;43520;1649624564.2120283
18;1.0;46080;1649624564.2871091
19;1.0;48640;1649624564.3662426
20;1.0;51200;1649624564.4467015
21;1.0;53760;1649624564.5269365
22;1.0;56320;1649624564.6092963
23;1.0;58880;1649624564.6856005
24;1.0;61440;1649624564.760779
25;1.0;64000;1649624564.839868
26;1.0;66560;1649624564.92137
27;1.0;69120;1649624564.9983513
28;1.0;71680;1649624565.0777328
29;1.0;74240;1649624565.1562026
30;1.0;76800;1649624565.230015
31;1.0;79360;1649624565.301248
32;1.0;81920;1649624565.3789117
33;1.0;84480;1649624565.4610972
34;1.0;87040;1649624565.5371022
35;1.0;89600;1649624565.616032
36;1.0;92160;1649624565.698554
37;1.0;94720;1649624565.7750306
38;1.0;97280;1649624565.8560202
39;1.0;99840;1649624565.935711
40;1.0;102400;1649624566.0149767
41;1.0;104960;1649624566.0953093
42;1.0;107520;1649624566.1737769
43;1.0;110080;1649624566.2519922
44;1.0;112640;1649624566.334224
45;1.0;115200;1649624566.4102764
46;1.0;117760;1649624566.4899054
47;1.0;120320;1649624566.5685163
48;1.0;122880;1649624566.6453347
49;1.0;125440;1649624566.7276094
50;1.0;128000;1649624566.807336
51;1.0;130560;1649624566.8876624
52;1.0;133120;1649624566.9698162
53;1.0;135680;1649624567.0487607
54;1.0;138240;1649624567.1313593
55;1.0;140800;1649624567.2096784
56;1.0;143360;1649624567.2925973
57;1.0;145920;1649624567.3718598
58;1.0;148480;1649624567.4503214
59;1.0;151040;1649624567.5296614
60;1.0;153600;1649624567.6095672
61;1.0;156160;1649624567.6934857
62;1.0;158720;1649624567.7661662
63;1.0;161280;1649624567.842465
64;1.0;163840;1649624567.9148982
65;1.0;166400;1649624567.9943516
66;1.0;168960;1649624568.0746465
67;1.0;171520;1649624568.1517096
68;1.0;174080;1649624568.224402
69;1.0;176640;1649624568.2992947
70;1.0;179200;1649624568.3787687
71;1.0;181760;1649624568.4591455
72;1.0;184320;1649624568.5365858
73;1.0;186880;1649624568.6152809
74;1.0;189440;1649624568.689879
75;1.0;192000;1649624568.7616093
76;1.0;194560;1649624568.8404324
77;1.0;197120;1649624568.9238083
78;1.0;199680;1649624569.0038831
79;1.0;202240;1649624569.0882113
80;1.0;204800;1649624569.1642363
81;1.0;207360;1649624569.2395103
82;1.0;209920;1649624569.3156285
83;1.0;212480;1649624569.387999
84;1.0;215040;1649624569.4635863
85;1.0;217600;1649624569.5358691
