;grad_norm_clipped;Steps;Wall_Time
0;1.0;0;1649679919.763139
1;1.0;5120;1649679919.819941
2;1.0;10240;1649679919.8775504
3;1.0;15360;1649679919.9209442
4;1.0;20480;1649679919.9779859
5;1.0;25600;1649679920.0351598
6;1.0;30720;1649679920.0877988
7;1.0;35840;1649679920.1396976
8;1.0;40960;1649679920.1844141
9;1.0;46080;1649679920.2334552
10;1.0;51200;1649679920.2903864
11;1.0;56320;1649679920.3359773
12;1.0;61440;1649679920.3877168
13;1.0;66560;1649679920.4428704
14;1.0;71680;1649679920.495104
15;1.0;76800;1649679920.5479174
16;1.0;81920;1649679920.6022549
17;1.0;87040;1649679920.6501048
18;1.0;92160;1649679920.6987967
19;1.0;97280;1649679920.7503405
20;1.0;102400;1649679920.8135452
21;1.0;107520;1649679920.870757
22;1.0;112640;1649679920.9222677
23;1.0;117760;1649679920.975325
24;1.0;122880;1649679921.026671
25;1.0;128000;1649679921.0716493
26;1.0;133120;1649679921.1256642
27;1.0;138240;1649679921.1738167
28;1.0;143360;1649679921.225201
29;1.0;148480;1649679921.276405
30;1.0;153600;1649679921.3349214
31;1.0;158720;1649679921.3934023
32;1.0;163840;1649679921.446999
33;1.0;168960;1649679921.5011303
34;1.0;174080;1649679921.558646
35;1.0;179200;1649679921.6229722
36;1.0;184320;1649679921.704481
37;1.0;189440;1649679921.7634034
38;1.0;194560;1649679921.8249629
39;1.0;199680;1649679921.8856301
40;1.0;204800;1649679921.9456496
41;1.0;209920;1649679922.0059912
42;1.0;215040;1649679922.0661814
43;1.0;220160;1649679922.1273198
44;1.0;225280;1649679922.1864338
45;1.0;230400;1649679922.246262
46;1.0;235520;1649679922.3161037
47;1.0;240640;1649679922.3927429
48;1.0;245760;1649679922.4617884
49;1.0;250880;1649679922.5371785
50;1.0;256000;1649679922.6139257
51;1.0;261120;1649679922.6870353
52;1.0;266240;1649679922.7612052
53;1.0;271360;1649679922.8312693
54;1.0;276480;1649679922.9091663
55;1.0;281600;1649679922.9793189
56;1.0;286720;1649679923.0492496
57;1.0;291840;1649679923.1195102
58;1.0;296960;1649679923.199849
59;1.0;302080;1649679923.27442
60;1.0;307200;1649679923.3517306
61;1.0;312320;1649679923.425025
62;1.0;317440;1649679923.49373
63;1.0;322560;1649679923.5640783
64;1.0;327680;1649679923.63187
65;1.0;332800;1649679923.7039561
66;1.0;337920;1649679923.7763207
67;1.0;343040;1649679923.8467855
68;1.0;348160;1649679923.9259179
69;1.0;353280;1649679923.9955559
70;1.0;358400;1649679924.0689623
71;1.0;363520;1649679924.1362205
72;1.0;368640;1649679924.2031226
73;1.0;373760;1649679924.2813787
74;1.0;378880;1649679924.3473158
75;1.0;384000;1649679924.417554
76;1.0;389120;1649679924.4891412
77;1.0;394240;1649679924.5608485
78;1.0;399360;1649679924.6329658
79;1.0;404480;1649679924.701778
80;1.0;409600;1649679924.7731752
81;1.0;414720;1649679924.8460853
82;1.0;419840;1649679924.9138074
83;1.0;424960;1649679924.9853125
84;1.0;430080;1649679925.0520835
85;1.0;435200;1649679925.1150978
86;1.0;440320;1649679925.1834266
87;1.0;445440;1649679925.2472608
88;1.0;450560;1649679925.3183467
89;1.0;455680;1649679925.3861737
90;1.0;460800;1649679925.4556532
91;1.0;465920;1649679925.5293927
92;1.0;471040;1649679925.5971136
93;1.0;476160;1649679925.658676
94;1.0;481280;1649679925.7331793
95;1.0;486400;1649679925.8000765
96;1.0;491520;1649679925.8724062
97;1.0;496640;1649679925.9413145
98;1.0;501760;1649679926.0097866
99;1.0;506880;1649679926.0721016
100;1.0;512000;1649679928.7780704
101;1.0;517120;1649679928.8610296
102;1.0;522240;1649679928.9348643
103;1.0;527360;1649679929.005179
104;1.0;532480;1649679929.0745013
105;1.0;537600;1649679929.1429954
106;1.0;542720;1649679929.2124012
107;1.0;547840;1649679929.277636
108;1.0;552960;1649679929.348348
109;1.0;558080;1649679929.4173386
110;1.0;563200;1649679929.491746
111;1.0;568320;1649679929.5562882
112;1.0;573440;1649679929.6212935
113;1.0;578560;1649679929.6880007
114;1.0;583680;1649679929.7606008
115;1.0;588800;1649679929.830901
116;1.0;593920;1649679929.9022818
117;1.0;599040;1649679929.9720197
118;1.0;604160;1649679930.043478
119;1.0;609280;1649679930.115308
120;1.0;614400;1649679930.1853213
121;1.0;619520;1649679930.2705228
122;1.0;624640;1649679930.3470366
123;1.0;629760;1649679930.4165537
124;1.0;634880;1649679930.485573
125;1.0;640000;1649679930.5571573
126;1.0;645120;1649679930.6275518
127;1.0;650240;1649679930.6983654
128;1.0;655360;1649679930.7682931
129;1.0;660480;1649679930.8393655
130;1.0;665600;1649679930.9126549
131;1.0;670720;1649679930.9782755
132;1.0;675840;1649679931.050613
133;1.0;680960;1649679931.1203814
134;1.0;686080;1649679931.1918173
135;1.0;691200;1649679931.261284
136;1.0;696320;1649679931.3321931
137;1.0;701440;1649679931.408115
138;1.0;706560;1649679931.485176
139;1.0;711680;1649679931.5552626
140;1.0;716800;1649679931.6251976
141;1.0;721920;1649679931.7031167
142;1.0;727040;1649679931.7732584
143;1.0;732160;1649679931.8491635
144;1.0;737280;1649679931.9164457
145;1.0;742400;1649679931.988399
146;1.0;747520;1649679932.057091
147;1.0;752640;1649679932.1264908
148;1.0;757760;1649679932.2017367
149;1.0;762880;1649679932.2722542
150;1.0;768000;1649679932.3434298
151;1.0;773120;1649679932.4107978
152;1.0;778240;1649679932.48123
153;1.0;783360;1649679932.5523117
154;1.0;788480;1649679932.624148
155;1.0;793600;1649679932.6920714
156;1.0;798720;1649679932.7643387
157;1.0;803840;1649679932.839837
158;1.0;808960;1649679932.9131067
159;1.0;814080;1649679932.9872591
160;1.0;819200;1649679933.0628254
161;1.0;824320;1649679933.1380436
162;1.0;829440;1649679933.2081153
163;1.0;834560;1649679933.2786424
164;1.0;839680;1649679933.3483307
165;1.0;844800;1649679933.4186184
166;1.0;849920;1649679933.4881918
167;1.0;855040;1649679933.5608153
168;1.0;860160;1649679933.630648
169;1.0;865280;1649679933.7007337
170;1.0;870400;1649679933.7728956
171;1.0;875520;1649679933.8447728
172;1.0;880640;1649679933.913168
173;1.0;885760;1649679933.986658
174;1.0;890880;1649679934.0629938
175;1.0;896000;1649679934.1339066
176;1.0;901120;1649679934.2064197
177;1.0;906240;1649679934.2792554
178;1.0;911360;1649679934.360055
179;1.0;916480;1649679934.4429483
180;1.0;921600;1649679934.525869
181;1.0;926720;1649679934.601465
182;1.0;931840;1649679934.6849391
183;1.0;936960;1649679934.7695682
184;1.0;942080;1649679934.8476853
185;1.0;947200;1649679934.9247246
186;1.0;952320;1649679935.0066886
187;1.0;957440;1649679935.0853014
188;1.0;962560;1649679935.156456
189;1.0;967680;1649679935.2308073
190;1.0;972800;1649679935.3037229
191;1.0;977920;1649679935.376058
192;1.0;983040;1649679935.442399
193;1.0;988160;1649679935.518594
194;1.0;993280;1649679935.5953753
195;1.0;998400;1649679935.6705985
196;1.0;1003520;1649679935.7477825
197;1.0;1008640;1649679935.8238847
198;1.0;1013760;1649679935.8995748
199;1.0;1018880;1649679935.9695363
200;1.0;1024000;1649679938.7664332
201;1.0;1029120;1649679938.8464773
202;1.0;1034240;1649679938.911993
203;1.0;1039360;1649679938.9839401
204;1.0;1044480;1649679939.0486228
205;1.0;1049600;1649679939.110787
206;1.0;1054720;1649679939.1735096
207;1.0;1059840;1649679939.2426202
208;1.0;1064960;1649679939.311387
209;1.0;1070080;1649679939.3777945
210;1.0;1075200;1649679939.4462945
211;1.0;1080320;1649679939.5164034
212;1.0;1085440;1649679939.5871525
213;1.0;1090560;1649679939.6553166
214;1.0;1095680;1649679939.7240686
215;1.0;1100800;1649679939.7878041
216;1.0;1105920;1649679939.8503344
217;1.0;1111040;1649679939.9179943
218;1.0;1116160;1649679939.9838076
219;1.0;1121280;1649679940.0542088
220;1.0;1126400;1649679940.1241655
221;1.0;1131520;1649679940.1956599
222;1.0;1136640;1649679940.2591794
223;1.0;1141760;1649679940.3192437
224;1.0;1146880;1649679940.3795898
225;1.0;1152000;1649679940.4442382
226;1.0;1157120;1649679940.515045
227;1.0;1162240;1649679940.5776868
228;1.0;1167360;1649679940.6441116
229;1.0;1172480;1649679940.7148054
230;1.0;1177600;1649679940.784551
231;1.0;1182720;1649679940.8536642
232;1.0;1187840;1649679940.9224036
233;1.0;1192960;1649679940.9914668
234;1.0;1198080;1649679941.0626106
235;1.0;1203200;1649679941.1283114
236;1.0;1208320;1649679941.1962395
237;1.0;1213440;1649679941.2633712
238;1.0;1218560;1649679941.3274226
239;1.0;1223680;1649679941.3922908
240;1.0;1228800;1649679941.462957
241;1.0;1233920;1649679941.5334759
242;1.0;1239040;1649679941.6022243
243;1.0;1244160;1649679941.6648839
244;1.0;1249280;1649679941.7318978
245;1.0;1254400;1649679941.7946563
246;1.0;1259520;1649679941.8602023
247;1.0;1264640;1649679941.9360914
248;1.0;1269760;1649679942.0008166
249;1.0;1274880;1649679942.0648973
250;1.0;1280000;1649679942.1294172
251;1.0;1285120;1649679942.1976397
252;1.0;1290240;1649679942.2681828
253;1.0;1295360;1649679942.3320427
254;1.0;1300480;1649679942.3987043
255;1.0;1305600;1649679942.4679084
256;1.0;1310720;1649679942.5298946
257;1.0;1315840;1649679942.5923426
258;1.0;1320960;1649679942.6601403
259;1.0;1326080;1649679942.7238114
260;1.0;1331200;1649679942.7891345
261;1.0;1336320;1649679942.850279
262;1.0;1341440;1649679942.91584
263;1.0;1346560;1649679942.9875038
264;1.0;1351680;1649679943.0524375
265;1.0;1356800;1649679943.113774
266;1.0;1361920;1649679943.1788332
267;1.0;1367040;1649679943.246283
268;1.0;1372160;1649679943.3174193
269;1.0;1377280;1649679943.387164
270;1.0;1382400;1649679943.4544065
271;1.0;1387520;1649679943.5195177
272;1.0;1392640;1649679943.587745
273;1.0;1397760;1649679943.6532907
274;1.0;1402880;1649679943.7177622
275;1.0;1408000;1649679943.7808814
276;1.0;1413120;1649679943.8491185
277;1.0;1418240;1649679943.909611
278;1.0;1423360;1649679943.9716609
279;1.0;1428480;1649679944.0397627
280;1.0;1433600;1649679944.1077743
281;1.0;1438720;1649679944.17567
282;1.0;1443840;1649679944.2426393
283;1.0;1448960;1649679944.3137224
284;1.0;1454080;1649679944.3832898
285;1.0;1459200;1649679944.4493349
286;1.0;1464320;1649679944.5176947
287;1.0;1469440;1649679944.5889473
