;grad_norm_clipped;Steps;Wall_Time
0;1.0;51200;1649670552.6727068
1;1.0;71680;1649670552.7973583
2;1.0;153600;1649670553.3179832
3;1.0;163840;1649670553.3864043
4;1.0;215040;1649670553.7043502
5;1.0;225280;1649670553.760276
6;1.0;235520;1649670553.824437
7;1.0;286720;1649670554.1348777
8;1.0;307200;1649670554.2684128
9;1.0;378880;1649670554.7240822
10;1.0;399360;1649670554.8643005
11;1.0;430080;1649670555.0758262
12;1.0;501760;1649670555.5368795
13;1.0;522240;1649670555.6629865
14;1.0;532480;1649670555.7219057
15;1.0;573440;1649670555.9514356
16;1.0;675840;1649670556.5448687
17;1.0;706560;1649670556.7144217
18;1.0;737280;1649670556.8874142
19;1.0;798720;1649670557.2364879
20;1.0;829440;1649670557.4380395
21;1.0;870400;1649670557.7021816
22;1.0;911360;1649670557.9863598
23;1.0;962560;1649670558.3132124
24;1.0;972800;1649670558.407422
25;1.0;1064960;1649670561.7391133
26;1.0;1085440;1649670561.892664
27;1.0;1095680;1649670561.955157
28;1.0;1136640;1649670562.1963778
29;1.0;1187840;1649670562.511129
30;1.0;1239040;1649670562.7829916
31;1.0;1300480;1649670563.1244752
32;1.0;1372160;1649670563.5458956
33;1.0;1392640;1649670563.659889
34;1.0;1413120;1649670563.785077
35;1.0;1454080;1649670564.0368323
36;1.0;1484800;1649670564.2193155
37;1.0;1495040;1649670564.2782679
38;1.0;1546240;1649670564.5760648
39;1.0;1597440;1649670564.8919349
40;1.0;1638400;1649670565.1267045
41;1.0;1648640;1649670565.1859872
42;1.0;1710080;1649670565.5441916
43;1.0;1751040;1649670565.7852876
44;1.0;1792000;1649670566.0165517
45;1.0;1925120;1649670566.838779
46;1.0;1945600;1649670566.9517868
47;1.0;1986560;1649670567.197886
48;1.0;2058240;1649670570.2350082
49;1.0;2068480;1649670570.30614
50;1.0;2078720;1649670570.3699715
51;1.0;2160640;1649670570.8653345
52;1.0;2181120;1649670570.9883635
53;1.0;2191360;1649670571.0500786
54;1.0;2211840;1649670571.174944
55;1.0;2242560;1649670571.3776586
56;1.0;2263040;1649670571.5040329
57;1.0;2283520;1649670571.6306078
58;1.0;2304000;1649670571.7586432
59;1.0;2324480;1649670571.880136
60;1.0;2375680;1649670572.1897616
61;1.0;2447360;1649670572.6448994
62;1.0;2580480;1649670573.47803
63;1.0;2631680;1649670573.8126419
64;1.0;2662400;1649670573.992267
65;1.0;2816000;1649670574.9112837
66;1.0;2867200;1649670575.231933
67;1.0;2928640;1649670575.6152685
68;1.0;3041280;1649670576.3011978
69;1.0;3061760;1649670576.4216337
70;1.0;3123200;1649670579.4798198
71;1.0;3143680;1649670579.6212363
72;1.0;3205120;1649670580.0344183
73;1.0;3317760;1649670580.791898
74;1.0;3338240;1649670580.9275525
75;1.0;3348480;1649670580.9931588
76;1.0;3399680;1649670581.3469536
77;1.0;3409920;1649670581.416158
78;1.0;3461120;1649670581.7745337
79;1.0;3481600;1649670581.925732
80;1.0;3491840;1649670581.9966288
81;1.0;3614720;1649670582.826441
82;1.0;3717120;1649670583.5032554
83;1.0;3788800;1649670584.0283422
84;1.0;3809280;1649670584.1784532
85;1.0;3829760;1649670584.3203135
86;1.0;3850240;1649670584.4595106
87;1.0;3870720;1649670584.5932865
88;1.0;3973120;1649670585.2939553
89;1.0;4003840;1649670585.4827812
90;1.0;4044800;1649670585.757569
91;1.0;4147200;1649670589.1974862
92;1.0;4208640;1649670589.5904949
93;1.0;4218880;1649670589.6476197
94;1.0;4239360;1649670589.7713926
95;1.0;4300800;1649670590.1444094
96;1.0;4341760;1649670590.386271
97;1.0;4392960;1649670590.6958723
98;1.0;4464640;1649670591.1279356
99;1.0;4536320;1649670591.5476828
100;1.0;4608000;1649670591.9683547
101;1.0;4648960;1649670592.212898
102;1.0;4669440;1649670592.3455825
103;1.0;4761600;1649670592.890976
104;1.0;4802560;1649670593.1532593
105;1.0;4874240;1649670593.5200436
106;1.0;4966400;1649670594.0016623
107;1.0;5038080;1649670594.440413
108;1.0;5079040;1649670594.6795495
109;1.0;5109760;1649670594.8609183
110;1.0;5171200;1649670597.5406744
111;1.0;5253120;1649670598.0084572
112;1.0;5345280;1649670598.6029766
113;1.0;5386240;1649670598.8412397
114;1.0;5427200;1649670599.0812497
115;1.0;5509120;1649670599.5864956
116;1.0;5570560;1649670599.9768908
117;1.0;5580800;1649670600.0404916
118;1.0;5642240;1649670600.4024146
119;1.0;5652480;1649670600.4592667
120;1.0;5734400;1649670600.9483063
121;1.0;5775360;1649670601.1924753
122;1.0;5847040;1649670601.616638
123;1.0;5908480;1649670601.946741
124;1.0;5918720;1649670602.001948
125;1.0;5939200;1649670602.1124
126;1.0;6041600;1649670602.677677
127;1.0;6103040;1649670603.050525
128;1.0;6113280;1649670603.110729
129;1.0;6144000;1649670605.8990016
130;1.0;6205440;1649670606.3017879
131;1.0;6215680;1649670606.3606677
132;1.0;6225920;1649670606.4168062
133;1.0;6297600;1649670606.8358653
134;1.0;6369280;1649670607.256467
135;1.0;6461440;1649670607.7919898
136;1.0;6481920;1649670607.909223
137;1.0;6533120;1649670608.2302947
138;1.0;6584320;1649670608.5835383
139;1.0;6656000;1649670609.0758889
140;1.0;6676480;1649670609.2181568
141;1.0;6686720;1649670609.287629
142;1.0;6707200;1649670609.4306717
143;1.0;6727680;1649670609.570248
144;1.0;6799360;1649670610.0539958
145;1.0;6819840;1649670610.1758685
146;1.0;6840320;1649670610.2968814
147;1.0;7014400;1649670611.325837
148;1.0;7075840;1649670611.688146
149;1.0;7229440;1649670614.9648597
150;1.0;7239680;1649670615.0207822
151;1.0;7260160;1649670615.132796
152;1.0;7270400;1649670615.1889575
153;1.0;7301120;1649670615.36561
154;1.0;7444480;1649670616.2157178
155;1.0;7505920;1649670616.5687704
156;1.0;7526400;1649670616.686953
