;update/loss;Steps;Wall_Time
0;-3.52200984954834;999;1648152079.8382695
1;-2.1745378971099854;1999;1648153930.8811865
2;-1.9366955757141113;2999;1648155790.0321712
3;-1.4395966529846191;3999;1648157649.2914302
4;-1.4467599391937256;4999;1648159509.2664757
5;-1.459141731262207;5999;1648161367.4253569
6;-1.2739789485931396;6999;1648163223.846233
7;-1.2527916431427002;7999;1648165082.5404694
8;-1.2241978645324707;8999;1648166940.4335089
9;-1.196176290512085;9999;1648168798.524515
10;-1.1532471179962158;10999;1648170655.9498918
11;-1.1191450357437134;11999;1648172515.7887578
12;-1.104933738708496;12999;1648174370.6603427
13;-1.1092064380645752;13999;1648176224.1817589
14;-1.087996244430542;14999;1648178077.123965
15;-1.0840586423873901;15999;1648179934.906086
16;-1.0709396600723267;16999;1648181793.948089
17;-1.0778833627700806;17999;1648183645.4671495
18;-1.0733336210250854;18999;1648185500.253502
19;-1.0635910034179688;19999;1648187356.2206135
20;-1.0790921449661255;20999;1648189214.8142104
21;-1.0805302858352661;21999;1648191072.3989666
22;-1.0505940914154053;22999;1648192929.4935262
23;-1.0606820583343506;23999;1648194786.201961
24;-1.05656099319458;24999;1648196643.7383862
25;-1.056692361831665;25999;1648198515.459425
26;-1.0424753427505493;26999;1648200383.124427
27;-1.0560684204101562;27999;1648202250.039431
28;-1.0642040967941284;28999;1648204109.8763504
29;-1.0551265478134155;29999;1648205973.802851
30;-1.0651789903640747;30999;1648207839.4198728
31;-1.0594028234481812;31999;1648209697.9268248
32;-1.0600100755691528;32999;1648211555.851528
33;-1.0562701225280762;33999;1648213414.6116807
34;-1.0634772777557373;34999;1648215265.4505892
35;-1.074544906616211;35999;1648217122.9387574
36;-1.0605336427688599;36999;1648218980.508786
37;-1.0535311698913574;37999;1648220842.724409
38;-1.0575937032699585;38999;1648222698.751125
39;-1.0513160228729248;39999;1648224556.5843716
40;-1.0666013956069946;40999;1648226416.6958506
41;-1.0720179080963135;41999;1648228275.2922633
42;-1.05092453956604;42999;1648230135.5158956
43;-1.061556100845337;43999;1648231994.6166337
44;-1.0768399238586426;44999;1648233853.2816186
45;-1.0643292665481567;45999;1648235709.8213227
46;-1.0774379968643188;46999;1648237566.07152
47;-1.0693985223770142;47999;1648239418.086113
48;-1.064337134361267;48999;1648241272.7715116
49;-1.058333396911621;49999;1648243130.69024
