;update/loss;Steps;Wall_Time
0;-1.302932620048523;999;1647617652.3990533
1;-2.9808218479156494;1999;1647620363.141236
2;-8.020785331726074;2999;1647623076.9361808
3;-5.7211503982543945;3999;1647625785.7200694
4;-5.482660293579102;4999;1647628492.0687513
5;-1726.2327880859375;5999;1647631202.156611
6;-144139.078125;6999;1647633915.8883252
7;-343571.03125;7999;1647636632.6076384
8;-1609407.0;8999;1647639348.565233
9;-2527037.75;9999;1647642065.879364
10;-3231044.0;10999;1647644781.1041584
11;-10376710.0;11999;1647647489.3973362
12;-2843160.5;12999;1647650202.6176395
13;-5143056.0;13999;1647652914.5527143
14;-22140888.0;14999;1647655626.699033
15;-27781264.0;15999;1647658341.6717484
16;-35316748.0;16999;1647661055.2472904
17;-116976864.0;17999;1647663768.4538019
