;update/loss;Steps;Wall_Time
0;8.427728652954102;999;1648152452.5590255
1;5.039961338043213;1999;1648154341.3520637
2;3.783707857131958;2999;1648156234.0266786
3;4094219.25;3999;1648158120.0468836
4;8.099857330322266;4999;1648160007.8005745
5;187236.359375;5999;1648161902.3537362
6;357.3125915527344;6999;1648163800.1004043
7;8.028517723083496;7999;1648165691.2129853
8;30.00601577758789;8999;1648167584.373028
9;6.97770357131958;9999;1648169475.7988536
10;7.550815582275391;10999;1648171368.1126468
11;2255.289306640625;11999;1648173255.7300296
12;40612392.0;12999;1648175145.2647245
13;9.01326847076416;13999;1648177041.0337179
14;19.800579071044922;14999;1648178933.6157837
15;7.033758163452148;15999;1648180826.4120142
16;15.138702392578125;16999;1648182719.7506523
17;6.780789852142334;17999;1648184613.8326004
18;6.291101455688477;18999;1648186510.231101
19;6.020351409912109;19999;1648188406.8739305
20;6.143494606018066;20999;1648190303.195511
21;5.732227325439453;21999;1648192196.0393786
22;8.853403091430664;22999;1648194088.823408
23;145.70053100585938;23999;1648195983.778763
24;12.257637977600098;24999;1648197879.0844312
25;6.783204078674316;25999;1648199785.7011087
26;6.176476955413818;26999;1648201696.3750486
27;144.86404418945312;27999;1648203592.1691213
28;8.214829444885254;28999;1648205486.573265
29;6.423242568969727;29999;1648207385.2005897
30;6.496292591094971;30999;1648209270.0522034
31;6.462426662445068;31999;1648211149.8605976
32;6.64061164855957;32999;1648213028.8086324
33;5.573487281799316;33999;1648214912.36579
34;5.753072261810303;34999;1648216793.127221
35;10.376601219177246;35999;1648218672.823791
36;6.24403715133667;36999;1648220550.8924172
37;8.866199493408203;37999;1648222430.4544678
38;5.8914794921875;38999;1648224315.1818419
39;17.72219467163086;39999;1648226201.2583652
40;5.484740734100342;40999;1648228082.5648818
41;465.8017578125;41999;1648229962.0671258
42;5.516161918640137;42999;1648231841.1005685
43;22.54999542236328;43999;1648233722.695145
44;15.2745943069458;44999;1648235604.9520576
45;67.84671020507812;45999;1648237484.8659573
46;6.9276347160339355;46999;1648239366.6051965
47;8.83285903930664;47999;1648241250.6863728
48;6.571742057800293;48999;1648243140.6959755
49;10.679221153259277;49999;1648243995.2040818
