;update/loss;Steps;Wall_Time
0;0.06626813858747482;999;1648151788.11495
1;0.04897710680961609;1999;1648153883.1425793
2;0.0319209024310112;2999;1648156040.4896214
3;0.02879641205072403;3999;1648158139.2633984
4;0.024636421352624893;4999;1648160297.9418035
5;0.018167821690440178;5999;1648162509.012516
6;0.01764456182718277;6999;1648164669.8316398
7;0.017434896901249886;7999;1648166765.4849207
8;0.014809740707278252;8999;1648168920.6181202
9;0.014661122113466263;9999;1648171017.500309
10;0.01312252413481474;10999;1648173175.2461512
11;0.014636614359915257;11999;1648175273.1754858
12;0.013495375402271748;12999;1648177430.4701643
13;0.011824495159089565;13999;1648179529.8153853
14;0.012292733415961266;14999;1648181687.3614285
15;0.012378428131341934;15999;1648183784.9354014
16;0.012636403553187847;16999;1648185939.584422
17;0.012624550610780716;17999;1648188034.3696544
18;0.014096267521381378;18999;1648190188.600432
19;0.01665389910340309;19999;1648192283.9201987
20;0.011882314458489418;20999;1648194438.0500634
21;0.012644401751458645;21999;1648196534.740561
22;0.01141673419624567;22999;1648198696.0392802
23;0.01114655751734972;23999;1648200799.7366493
24;0.011852080933749676;24999;1648202959.3832617
25;0.01440370362251997;25999;1648205063.5771482
26;0.015305014327168465;26999;1648207288.7888606
27;0.013690022751688957;27999;1648209386.9610996
28;0.013125527650117874;28999;1648211545.9981136
29;0.012646538205444813;29999;1648213669.1126564
30;0.013050924986600876;30999;1648215906.731049
31;0.01163912657648325;31999;1648218000.0042782
32;0.012837262824177742;32999;1648220152.7215693
33;0.01316507812589407;33999;1648222246.4571342
34;0.01322846207767725;34999;1648224398.5632935
35;0.013927236199378967;35999;1648226491.450179
36;0.012807871215045452;36999;1648228643.846471
37;0.012010053731501102;37999;1648230737.299462
38;0.013590109534561634;38999;1648232890.152056
39;0.01369771733880043;39999;1648234983.7025216
40;0.01728658378124237;40999;1648237136.0223668
41;0.012727146036922932;41999;1648239228.4271183
42;0.03805099055171013;42999;1648241380.5043375
43;0.012371733784675598;43999;1648243471.496779
44;0.013964259997010231;44999;1648245619.054425
45;0.014839235693216324;45999;1648247751.3747618
46;0.012406968511641026;46999;1648249918.022328
47;0.012403295375406742;47999;1648252034.1059337
48;0.012839918956160545;48999;1648254208.1521118
49;0.012941205874085426;49999;1648256312.0812652
50;0.015974095091223717;50999;1648258470.76838
51;0.012586136348545551;51999;1648260578.0227342
52;0.014525615610182285;52999;1648262739.9921324
53;0.014677110128104687;53999;1648264842.1592727
54;0.01502364780753851;54999;1648267006.1900523
55;0.011815814301371574;55999;1648269112.3265965
56;0.011918317526578903;56999;1648271311.6755393
57;0.012364300899207592;57999;1648273449.9358072
58;0.020711055025458336;58999;1648275631.4005892
59;0.01123854611068964;59999;1648277719.9739385
60;0.012917702086269855;60999;1648279867.5142217
61;0.014128968119621277;61999;1648281956.422805
62;0.014756917953491211;62999;1648284111.5955021
63;0.014761321246623993;63999;1648286201.6006436
64;0.012817229144275188;64999;1648288358.1653693
