;update/loss;Steps;Wall_Time
0;-11.282325744628906;999;1647649021.466962
1;-11.264938354492188;1999;1647649777.4651823
2;-11.195980072021484;2999;1647650535.5100303
3;-11.239990234375;3999;1647651287.9192874
4;-11.175847053527832;4999;1647652039.5786438
5;-11.26814079284668;5999;1647652791.2497427
6;-11.2245454788208;6999;1647653544.9103239
7;-11.273091316223145;7999;1647654302.0882156
8;-11.19876480102539;8999;1647655192.279382
9;-11.295586585998535;9999;1647656093.9215748
10;-11.250834465026855;10999;1647656996.1497984
11;-11.272439002990723;11999;1647657897.782357
12;-11.241016387939453;12999;1647658799.9568927
13;-11.305208206176758;13999;1647659701.784742
14;-11.228189468383789;14999;1647660603.544995
15;-11.272281646728516;15999;1647661504.7616248
16;-11.265695571899414;16999;1647662406.187574
17;-11.268113136291504;17999;1647663307.2499204
18;-11.250876426696777;18999;1647664202.068898
19;-11.302190780639648;19999;1647665092.0614464
