;update/loss;Steps;Wall_Time
0;-2.590902090072632;999;1647630465.7515087
1;-1.3112313747406006;1999;1647631219.8655503
2;-1.4907790422439575;2999;1647631979.2559462
3;-0.9264844655990601;3999;1647632723.423358
4;-0.7979634404182434;4999;1647633467.926831
5;-0.5122883319854736;5999;1647634225.2303538
6;-0.3060346841812134;6999;1647634984.6077414
7;-0.6883277297019958;7999;1647635743.45185
8;-0.3996303975582123;8999;1647636502.7921803
9;-0.5675843954086304;9999;1647637261.770221
10;-0.5963714718818665;10999;1647638020.9399214
11;-0.8217113614082336;11999;1647638780.8617952
12;-0.6284761428833008;12999;1647639534.994051
13;-0.730741024017334;13999;1647640285.001049
14;-0.49878478050231934;14999;1647641031.3036568
15;-0.6031486392021179;15999;1647641776.9863381
16;-0.3893056809902191;16999;1647642523.197294
17;-0.9186371564865112;17999;1647643269.675944
18;-0.7748638391494751;18999;1647644018.0956972
19;-0.919625461101532;19999;1647644772.1943414
