;update/loss;Steps;Wall_Time
0;1.390971064567566;999;1648296877.855438
1;1.5867365598678589;1999;1648297667.4647837
2;1.241446614265442;2999;1648298459.8719163
3;0.9492767453193665;3999;1648299249.4078777
4;0.8231247663497925;4999;1648300083.6410139
5;0.8769427537918091;5999;1648300870.5541754
6;1.2284862995147705;6999;1648301681.3858278
7;1.0049242973327637;7999;1648302470.6546328
8;1.374205470085144;8999;1648303256.8903713
9;1.073769211769104;9999;1648304048.6323576
10;1.2192120552062988;10999;1648304878.545295
11;2.075627326965332;11999;1648305678.2168307
12;2.4204158782958984;12999;1648306528.728009
13;1.8371368646621704;13999;1648307388.1024857
14;3.4992213249206543;14999;1648308173.6142292
15;5.508471965789795;15999;1648308971.035554
16;7.824989318847656;16999;1648309762.9011536
17;6.183833122253418;17999;1648310547.1226819
18;16.189477920532227;18999;1648311366.7859807
19;15.94151782989502;19999;1648312171.4528663
20;9.672815322875977;20999;1648313003.754955
21;6.295193672180176;21999;1648313882.584554
22;5.008115291595459;22999;1648314689.6326225
23;6.657553195953369;23999;1648315508.780921
24;5.562411308288574;24999;1648316312.6458015
25;25.87199592590332;25999;1648317172.965882
26;10.026077270507812;26999;1648317989.602621
27;5.554097652435303;27999;1648318811.8774874
28;4.459745407104492;28999;1648319653.1561892
29;6.061875343322754;29999;1648320455.3959596
30;8.19485855102539;30999;1648321258.4598837
31;10.577251434326172;31999;1648322068.231141
32;8.152520179748535;32999;1648322873.0731156
33;9.53659439086914;33999;1648323671.480301
34;10.516616821289062;34999;1648324460.786209
35;12.6210355758667;35999;1648325636.3858352
36;12.90825366973877;36999;1648326429.8048718
37;12.552156448364258;37999;1648327219.9056983
38;15.299637794494629;38999;1648328015.1773355
39;14.606258392333984;39999;1648328806.591951
40;18.031103134155273;40999;1648329594.9463177
41;16.00934600830078;41999;1648330388.2958102
42;17.045854568481445;42999;1648331188.7222369
43;16.406925201416016;43999;1648331985.7505884
44;20.45704460144043;44999;1648332824.6265104
45;17.000925064086914;45999;1648333677.0696
46;17.832550048828125;46999;1648334469.1288877
47;18.422765731811523;47999;1648335717.1520395
48;19.35834312438965;48999;1648337575.7700949
49;21.175748825073242;49999;1648339430.7985582
