;update/loss;Steps;Wall_Time
0;-1.570970058441162;999;1647649858.7464762
1;-0.9890878796577454;1999;1647650623.3456426
2;-0.980584979057312;2999;1647651384.1946628
3;-0.6589245796203613;3999;1647652147.127221
4;-0.656430721282959;4999;1647652906.6472185
5;-0.5700685381889343;5999;1647653664.8914094
6;-0.5517058372497559;6999;1647654420.7567298
7;-0.5284186005592346;7999;1647655175.8160584
8;-0.5028372406959534;8999;1647655931.4117198
9;-0.4983390271663666;9999;1647656698.7891438
10;-0.49526455998420715;10999;1647657466.172249
11;-0.4830063283443451;11999;1647658226.8039083
12;-0.49402591586112976;12999;1647658992.6797185
13;-0.49441954493522644;13999;1647659758.4194026
14;-0.4896295368671417;14999;1647660522.4678745
15;-0.4859941601753235;15999;1647661282.1397405
16;-0.48598548769950867;16999;1647662041.6506345
17;-0.49146440625190735;17999;1647662798.0450783
18;-0.48133009672164917;18999;1647663553.358436
19;-0.48263806104660034;19999;1647664307.4613233
