;update/loss;Steps;Wall_Time
0;-1.7101458311080933;999;1648297545.352267
1;-0.7391331791877747;1999;1648299725.940397
2;-1.9989839792251587;2999;1648301927.010291
3;-0.98961341381073;3999;1648304102.4946587
4;-1.7584971189498901;4999;1648306289.6099472
5;-0.8417403101921082;5999;1648308471.067278
6;-0.34239649772644043;6999;1648310633.978732
7;-0.242653489112854;7999;1648312832.113374
8;-0.3039511442184448;8999;1648314996.0658393
9;-0.9024589657783508;9999;1648317192.9824083
10;-0.6216312050819397;10999;1648319389.8476062
11;-0.593723714351654;11999;1648321554.0394473
