;update/loss;Steps;Wall_Time
0;-2.0043747425079346;999;1648153201.1101232
1;-0.9597876071929932;1999;1648156006.5709615
2;-0.6699443459510803;2999;1648158820.7729743
3;-0.5731655955314636;3999;1648161638.1964428
4;-0.7710371017456055;4999;1648164451.8803043
5;-0.6249725818634033;5999;1648167271.914832
6;-0.5626156330108643;6999;1648170088.4240713
7;-0.4916633069515228;7999;1648172899.9157176
8;-0.47072362899780273;8999;1648175714.4661844
9;-0.4628129005432129;9999;1648178526.7927253
10;-0.4501051902770996;10999;1648181340.946529
11;-0.4360736608505249;11999;1648184156.513535
12;-0.4333024322986603;12999;1648186963.4773297
13;-0.41789770126342773;13999;1648189775.3867426
14;-0.4111277461051941;14999;1648192591.5530322
15;-0.41183537244796753;15999;1648195400.972474
16;-0.40136203169822693;16999;1648198218.4718673
17;-0.4078543782234192;17999;1648201038.998741
18;-0.3979741036891937;18999;1648203861.8985837
19;-0.40666675567626953;19999;1648206694.5140386
20;-0.4062521457672119;20999;1648209512.7770197
21;-0.3996276557445526;21999;1648212325.4676278
22;-0.3995274305343628;22999;1648215145.5673428
23;-0.3954562842845917;23999;1648217964.1174402
24;-0.3919532001018524;24999;1648220780.3356981
25;-0.4046984016895294;25999;1648223595.60002
26;-0.398180216550827;26999;1648226408.0384855
27;-0.401486337184906;27999;1648229216.0865269
28;-0.4072032570838928;28999;1648232040.3685699
29;-0.39918917417526245;29999;1648234853.6892369
30;-0.40605899691581726;30999;1648237664.3719094
31;-0.3959501087665558;31999;1648240474.5763144
32;-0.40595245361328125;32999;1648243288.3901455
33;-0.4071979820728302;33999;1648246113.5569184
34;-0.40557941794395447;34999;1648248932.586632
35;-0.3937382102012634;35999;1648251754.0624127
36;-0.41608116030693054;36999;1648254581.1762185
37;-0.41506287455558777;37999;1648257407.4723027
38;-0.3973515033721924;38999;1648260234.1842813
39;-0.3971002399921417;39999;1648263059.1820593
40;-0.3967248201370239;40999;1648265878.3809843
41;-0.4106280207633972;41999;1648268700.1043413
42;-0.40536046028137207;42999;1648271521.7107298
43;-0.39837098121643066;43999;1648274340.5524118
44;-0.3970349431037903;44999;1648277155.5290828
45;-0.40009069442749023;45999;1648279973.162957
46;-0.3911184072494507;46999;1648282786.5921092
47;-0.3970630466938019;47999;1648285599.5956857
48;-0.40589240193367004;48999;1648288429.0563824
49;-0.38712868094444275;49999;1648290885.9787428
