;std;Steps;Wall_Time
0;0.4238371253013611;5;1692959982.296201
1;0.3553164601325989;10;1692959986.80562
2;0.3308652937412262;20;1692959995.441025
3;0.33617842197418213;30;1692960008.1143675
4;0.364508718252182;40;1692960024.8792636
5;0.371349573135376;50;1692960045.701646
6;0.44437310099601746;100;1692960086.941681
