;std;Steps;Wall_Time
0;0.4030136168003082;5;1692811622.6975787
1;0.38547393679618835;10;1692811627.286933
2;0.40465104579925537;20;1692811636.109508
3;0.4024476110935211;30;1692811649.1457345
4;0.4094063341617584;40;1692811666.352336
5;0.4529235064983368;50;1692811687.7399628
6;0.5077671408653259;100;1692811730.088171
