;std;Steps;Wall_Time
0;0.40201300382614136;5;1692961568.0597134
1;0.3573414981365204;10;1692961572.766938
2;0.3315744996070862;20;1692961581.719386
3;0.33704233169555664;30;1692961594.9044187
4;0.34937167167663574;40;1692961612.330125
5;0.36426272988319397;50;1692961633.985029
6;0.45518893003463745;100;1692961676.8761933
