;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1647954894.79776
1;9.999999747378752e-05;2500;1647955397.880775
2;9.999999747378752e-05;5000;1647955898.2710583
3;9.999999747378752e-05;7500;1647956401.965547
4;9.999999747378752e-05;10000;1647956905.0327346
5;9.999999747378752e-05;12500;1647957408.666586
6;9.999999747378752e-05;15000;1647957911.8871076
7;9.999999747378752e-05;17500;1647958415.0113058
8;9.999999747378752e-05;20000;1647958917.3358037
9;9.999999747378752e-05;22500;1647959422.2274537
10;9.999999747378752e-05;25000;1647959927.6016212
11;9.999999747378752e-05;27500;1647960435.183676
12;9.999999747378752e-05;30000;1647960942.9428835
13;9.999999747378752e-05;32500;1647961447.7775881
14;9.999999747378752e-05;35000;1647961953.051639
15;9.999999747378752e-05;37500;1647962456.3964682
16;9.999999747378752e-05;40000;1647962962.381539
17;9.999999747378752e-05;42500;1647963469.0434923
18;9.999999747378752e-05;45000;1647963975.5613632
19;9.999999747378752e-05;47500;1647964481.6177511
20;9.999999747378752e-05;50000;1647964987.4783404
21;9.999999747378752e-05;52500;1647965494.6423943
22;9.999999747378752e-05;55000;1647965999.0016131
23;9.999999747378752e-05;57500;1647966503.682871
24;9.999999747378752e-05;60000;1647967009.5991273
25;9.999999747378752e-05;62500;1647967514.6709566
26;9.999999747378752e-05;65000;1647968019.7880507
27;9.999999747378752e-05;67500;1647968525.3845189
28;9.999999747378752e-05;70000;1647969030.453213
29;9.999999747378752e-05;72500;1647969534.936379
30;9.999999747378752e-05;75000;1647970039.7396343
31;9.999999747378752e-05;77500;1647970547.1048124
32;9.999999747378752e-05;80000;1647971050.9930577
33;9.999999747378752e-05;82500;1647971556.3239644
34;9.999999747378752e-05;85000;1647972062.5237992
35;9.999999747378752e-05;87500;1647972566.325164
36;9.999999747378752e-05;90000;1647973070.426089
37;9.999999747378752e-05;92500;1647973574.6643963
38;9.999999747378752e-05;95000;1647974080.1111324
39;9.999999747378752e-05;97500;1647974585.594394
40;9.999999747378752e-05;100000;1647975091.297719
41;9.999999747378752e-05;102500;1647975596.6355338
42;9.999999747378752e-05;105000;1647976102.3200247
43;9.999999747378752e-05;107500;1647976607.505072
44;9.999999747378752e-05;110000;1647977113.4350061
45;9.999999747378752e-05;112500;1647977620.4445486
46;9.999999747378752e-05;115000;1647978124.3777592
47;9.999999747378752e-05;117500;1647978629.0978045
48;9.999999747378752e-05;120000;1647979135.6974306
49;9.999999747378752e-05;122500;1647979638.406778
50;9.999999747378752e-05;125000;1647980142.389659
51;9.999999747378752e-05;127500;1647980647.4067504
52;9.999999747378752e-05;130000;1647981152.5657628
53;9.999999747378752e-05;132500;1647981656.38624
54;9.999999747378752e-05;135000;1647982160.1528742
55;9.999999747378752e-05;137500;1647982663.2577746
56;9.999999747378752e-05;140000;1647983167.5507717
57;9.999999747378752e-05;142500;1647983672.4103613
58;9.999999747378752e-05;145000;1647984178.279291
59;9.999999747378752e-05;147500;1647984682.841326
60;9.999999747378752e-05;150000;1647985188.5808926
61;9.999999747378752e-05;152500;1647985692.2129982
62;9.999999747378752e-05;155000;1647986196.4021363
63;9.999999747378752e-05;157500;1647986700.5478797
64;9.999999747378752e-05;160000;1647987204.332418
65;9.999999747378752e-05;162500;1647987709.602155
66;9.999999747378752e-05;165000;1647988214.4410694
67;9.999999747378752e-05;167500;1647988723.9335008
68;9.999999747378752e-05;170000;1647989230.4774947
69;9.999999747378752e-05;172500;1647989736.902604
70;9.999999747378752e-05;175000;1647990248.4367275
71;9.999999747378752e-05;177500;1647990754.8255904
72;9.999999747378752e-05;180000;1647991259.0093737
73;9.999999747378752e-05;182500;1647991763.8962214
74;9.999999747378752e-05;185000;1647992267.4258587
75;9.999999747378752e-05;187500;1647992770.403462
76;9.999999747378752e-05;190000;1647993275.1861033
77;9.999999747378752e-05;192500;1647993778.5210035
78;9.999999747378752e-05;195000;1647994280.8779533
79;9.999999747378752e-05;197500;1647994785.7252915
80;9.999999747378752e-05;200000;1647995288.5477793
81;9.999999747378752e-05;202500;1647995791.9921408
82;9.999999747378752e-05;205000;1647996295.1205814
83;9.999999747378752e-05;207500;1647996797.8885634
84;9.999999747378752e-05;210000;1647997300.5750978
85;9.999999747378752e-05;212500;1647997804.1271923
86;9.999999747378752e-05;215000;1647998308.750991
87;9.999999747378752e-05;217500;1647998813.4759517
88;9.999999747378752e-05;220000;1647999317.7936647
89;9.999999747378752e-05;222500;1647999822.615896
90;9.999999747378752e-05;225000;1648000326.8529882
91;9.999999747378752e-05;227500;1648000830.6583707
92;9.999999747378752e-05;230000;1648001333.7900035
93;9.999999747378752e-05;232500;1648001837.495775
94;9.999999747378752e-05;235000;1648002341.2623062
95;9.999999747378752e-05;237500;1648002844.2238197
96;9.999999747378752e-05;240000;1648003347.7245936
97;9.999999747378752e-05;242500;1648003851.3673449
98;9.999999747378752e-05;245000;1648004354.3838365
99;9.999999747378752e-05;247500;1648004858.0241652
