;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1647954866.676676
1;9.999999747378752e-05;2500;1647955368.5972893
2;9.999999747378752e-05;5000;1647955873.5350075
3;9.999999747378752e-05;7500;1647956379.8578656
4;9.999999747378752e-05;10000;1647956884.8549986
5;9.999999747378752e-05;12500;1647957389.7031944
6;9.999999747378752e-05;15000;1647957894.3725262
7;9.999999747378752e-05;17500;1647958398.4076006
8;9.999999747378752e-05;20000;1647958901.2799444
9;9.999999747378752e-05;22500;1647959406.7691102
10;9.999999747378752e-05;25000;1647959909.0163329
11;9.999999747378752e-05;27500;1647960410.0214968
12;9.999999747378752e-05;30000;1647960911.1958869
13;9.999999747378752e-05;32500;1647961413.2307403
14;9.999999747378752e-05;35000;1647961915.1887538
15;9.999999747378752e-05;37500;1647962421.5998204
16;9.999999747378752e-05;40000;1647962923.2564595
17;9.999999747378752e-05;42500;1647963427.7828674
18;9.999999747378752e-05;45000;1647963931.4684792
19;9.999999747378752e-05;47500;1647964434.69703
20;9.999999747378752e-05;50000;1647964937.6552398
21;9.999999747378752e-05;52500;1647965440.7390025
22;9.999999747378752e-05;55000;1647965943.2019348
23;9.999999747378752e-05;57500;1647966448.4349241
24;9.999999747378752e-05;60000;1647966952.5708346
25;9.999999747378752e-05;62500;1647967459.4989765
26;9.999999747378752e-05;65000;1647967966.6246042
27;9.999999747378752e-05;67500;1647968473.2950878
28;9.999999747378752e-05;70000;1647968978.0167475
29;9.999999747378752e-05;72500;1647969483.7027955
30;9.999999747378752e-05;75000;1647969988.8464708
31;9.999999747378752e-05;77500;1647970496.3279757
32;9.999999747378752e-05;80000;1647970999.9859889
33;9.999999747378752e-05;82500;1647971504.83552
34;9.999999747378752e-05;85000;1647972008.4948711
35;9.999999747378752e-05;87500;1647972514.2814896
36;9.999999747378752e-05;90000;1647973018.010908
37;9.999999747378752e-05;92500;1647973519.851079
38;9.999999747378752e-05;95000;1647974022.0477343
39;9.999999747378752e-05;97500;1647974527.682444
40;9.999999747378752e-05;100000;1647975031.1242032
41;9.999999747378752e-05;102500;1647975536.7674909
42;9.999999747378752e-05;105000;1647976040.0690427
43;9.999999747378752e-05;107500;1647976540.3193622
44;9.999999747378752e-05;110000;1647977043.9057603
45;9.999999747378752e-05;112500;1647977547.1790636
46;9.999999747378752e-05;115000;1647978050.6210885
47;9.999999747378752e-05;117500;1647978554.5632942
48;9.999999747378752e-05;120000;1647979057.0724015
49;9.999999747378752e-05;122500;1647979562.5822043
50;9.999999747378752e-05;125000;1647980065.461996
51;9.999999747378752e-05;127500;1647980568.2271416
52;9.999999747378752e-05;130000;1647981072.1742516
53;9.999999747378752e-05;132500;1647981576.1258783
54;9.999999747378752e-05;135000;1647982079.1176171
55;9.999999747378752e-05;137500;1647982581.3324826
56;9.999999747378752e-05;140000;1647983084.6769202
57;9.999999747378752e-05;142500;1647983587.6543
58;9.999999747378752e-05;145000;1647984090.6229038
59;9.999999747378752e-05;147500;1647984593.7513607
60;9.999999747378752e-05;150000;1647985096.6700683
61;9.999999747378752e-05;152500;1647985599.9842057
62;9.999999747378752e-05;155000;1647986101.7367551
63;9.999999747378752e-05;157500;1647986604.7739916
64;9.999999747378752e-05;160000;1647987108.5747118
65;9.999999747378752e-05;162500;1647987611.489784
66;9.999999747378752e-05;165000;1647988113.1284664
67;9.999999747378752e-05;167500;1647988614.3795547
68;9.999999747378752e-05;170000;1647989118.1542416
69;9.999999747378752e-05;172500;1647989619.452873
70;9.999999747378752e-05;175000;1647990121.7244747
71;9.999999747378752e-05;177500;1647990624.0919917
72;9.999999747378752e-05;180000;1647991127.7839022
73;9.999999747378752e-05;182500;1647991632.1596842
74;9.999999747378752e-05;185000;1647992137.6161754
75;9.999999747378752e-05;187500;1647992643.0481312
76;9.999999747378752e-05;190000;1647993147.2739263
77;9.999999747378752e-05;192500;1647993650.9082088
78;9.999999747378752e-05;195000;1647994155.4261782
79;9.999999747378752e-05;197500;1647994660.9999726
80;9.999999747378752e-05;200000;1647995164.4818954
81;9.999999747378752e-05;202500;1647995670.029866
82;9.999999747378752e-05;205000;1647996172.5717013
83;9.999999747378752e-05;207500;1647996674.5523708
84;9.999999747378752e-05;210000;1647997180.104036
85;9.999999747378752e-05;212500;1647997685.554582
86;9.999999747378752e-05;215000;1647998189.6044357
87;9.999999747378752e-05;217500;1647998694.225116
88;9.999999747378752e-05;220000;1647999197.2997084
89;9.999999747378752e-05;222500;1647999700.9751675
90;9.999999747378752e-05;225000;1648000205.4287336
91;9.999999747378752e-05;227500;1648000709.3176138
92;9.999999747378752e-05;230000;1648001213.2864072
93;9.999999747378752e-05;232500;1648001719.0423512
94;9.999999747378752e-05;235000;1648002222.1726573
95;9.999999747378752e-05;237500;1648002725.1731784
96;9.999999747378752e-05;240000;1648003228.6775956
97;9.999999747378752e-05;242500;1648003732.1599445
98;9.999999747378752e-05;245000;1648004235.5501156
99;9.999999747378752e-05;247500;1648004740.4153419
