;learnrate_pg0;Steps;Wall_Time
0;9.999999747378752e-05;0;1647955100.4754965
1;9.999999747378752e-05;2500;1647955264.6237214
2;9.999999747378752e-05;5000;1647955426.4202864
3;9.999999747378752e-05;7500;1647955552.6550725
4;9.999999747378752e-05;10000;1647955936.3551073
5;9.999999747378752e-05;12500;1647956443.936131
6;9.999999747378752e-05;15000;1647956955.1616154
7;9.999999747378752e-05;17500;1647957471.959684
8;9.999999747378752e-05;20000;1647957983.0349019
9;9.999999747378752e-05;22500;1647958493.7313187
10;9.999999747378752e-05;25000;1647959005.424853
11;9.999999747378752e-05;27500;1647959519.9831455
12;9.999999747378752e-05;30000;1647960029.4296436
13;9.999999747378752e-05;32500;1647960539.3905816
14;9.999999747378752e-05;35000;1647961057.5495625
15;9.999999747378752e-05;37500;1647961572.9321783
16;9.999999747378752e-05;40000;1647962085.3322887
17;9.999999747378752e-05;42500;1647962600.5600474
18;9.999999747378752e-05;45000;1647963113.1308262
19;9.999999747378752e-05;47500;1647963629.668703
20;9.999999747378752e-05;50000;1647964142.409155
21;9.999999747378752e-05;52500;1647964653.8425305
22;9.999999747378752e-05;55000;1647965163.21306
23;9.999999747378752e-05;57500;1647965674.6905496
24;9.999999747378752e-05;60000;1647966185.6222625
25;9.999999747378752e-05;62500;1647966702.2322698
26;9.999999747378752e-05;65000;1647967218.729868
27;9.999999747378752e-05;67500;1647967733.5422165
28;9.999999747378752e-05;70000;1647968249.465757
29;9.999999747378752e-05;72500;1647968771.0680258
30;9.999999747378752e-05;75000;1647969286.8566055
31;9.999999747378752e-05;77500;1647969800.2722414
32;9.999999747378752e-05;80000;1647970312.8982728
33;9.999999747378752e-05;82500;1647970823.6466546
34;9.999999747378752e-05;85000;1647971341.3863168
35;9.999999747378752e-05;87500;1647971855.3558154
36;9.999999747378752e-05;90000;1647972364.9745486
37;9.999999747378752e-05;92500;1647972877.1549313
38;9.999999747378752e-05;95000;1647973393.5653093
39;9.999999747378752e-05;97500;1647973906.908973
40;9.999999747378752e-05;100000;1647974416.3870947
41;9.999999747378752e-05;102500;1647974927.8144078
42;9.999999747378752e-05;105000;1647975441.474536
43;9.999999747378752e-05;107500;1647975950.037993
44;9.999999747378752e-05;110000;1647976462.2673895
45;9.999999747378752e-05;112500;1647976974.2778094
46;9.999999747378752e-05;115000;1647977490.5910041
47;9.999999747378752e-05;117500;1647978000.6521735
48;9.999999747378752e-05;120000;1647978510.1434722
49;9.999999747378752e-05;122500;1647979022.114085
50;9.999999747378752e-05;125000;1647979538.9378548
51;9.999999747378752e-05;127500;1647980049.3077343
52;9.999999747378752e-05;130000;1647980557.386113
53;9.999999747378752e-05;132500;1647981071.4589412
54;9.999999747378752e-05;135000;1647981587.059981
55;9.999999747378752e-05;137500;1647982096.1242154
56;9.999999747378752e-05;140000;1647982608.6339576
57;9.999999747378752e-05;142500;1647983119.530576
58;9.999999747378752e-05;145000;1647983635.3264213
59;9.999999747378752e-05;147500;1647984144.7671375
60;9.999999747378752e-05;150000;1647984656.408234
61;9.999999747378752e-05;152500;1647985168.782476
62;9.999999747378752e-05;155000;1647985682.7102973
63;9.999999747378752e-05;157500;1647986193.2330313
64;9.999999747378752e-05;160000;1647986701.750256
65;9.999999747378752e-05;162500;1647987215.9311352
66;9.999999747378752e-05;165000;1647987729.8137558
67;9.999999747378752e-05;167500;1647988236.4386215
68;9.999999747378752e-05;170000;1647988746.297113
69;9.999999747378752e-05;172500;1647989259.5619507
70;9.999999747378752e-05;175000;1647989776.9160523
71;9.999999747378752e-05;177500;1647990296.6083524
72;9.999999747378752e-05;180000;1647990805.114486
73;9.999999747378752e-05;182500;1647991318.7131822
74;9.999999747378752e-05;185000;1647991833.6298027
75;9.999999747378752e-05;187500;1647992354.4394064
76;9.999999747378752e-05;190000;1647992867.4440413
77;9.999999747378752e-05;192500;1647993385.2699459
78;9.999999747378752e-05;195000;1647993903.6870756
79;9.999999747378752e-05;197500;1647994413.165728
80;9.999999747378752e-05;200000;1647994920.0056767
81;9.999999747378752e-05;202500;1647995436.7010148
82;9.999999747378752e-05;205000;1647995950.273739
83;9.999999747378752e-05;207500;1647996461.3029552
84;9.999999747378752e-05;210000;1647996976.058136
85;9.999999747378752e-05;212500;1647997492.1708832
86;9.999999747378752e-05;215000;1647998004.9151049
87;9.999999747378752e-05;217500;1647998518.974155
88;9.999999747378752e-05;220000;1647999032.5031106
89;9.999999747378752e-05;222500;1647999551.3686285
90;9.999999747378752e-05;225000;1648000067.3353722
91;9.999999747378752e-05;227500;1648000585.2900565
92;9.999999747378752e-05;230000;1648001100.6836545
93;9.999999747378752e-05;232500;1648001620.453005
94;9.999999747378752e-05;235000;1648002131.022658
95;9.999999747378752e-05;237500;1648002645.1709864
96;9.999999747378752e-05;240000;1648003160.2117836
97;9.999999747378752e-05;242500;1648003678.526734
98;9.999999747378752e-05;245000;1648004191.7933056
99;9.999999747378752e-05;247500;1648004702.611511
