;train/episode;Steps;Wall_Time
0;32.0;1280;1647693264.352308
1;32.0;2560;1647693267.1829062
2;32.0;3840;1647693270.0006766
3;32.0;5120;1647693272.8446865
4;32.0;6400;1647693275.63488
5;32.0;7680;1647693278.4770796
6;32.0;8960;1647693281.2626455
7;32.0;10240;1647693284.1180835
8;32.0;11520;1647693286.9238603
9;32.0;12800;1647693289.7651362
10;32.0;14080;1647693292.5953715
11;32.0;15360;1647693295.4147832
12;32.0;16640;1647693298.2328906
13;32.0;17920;1647693301.053691
14;32.0;19200;1647693303.8952727
15;32.0;20480;1647693306.695916
16;32.0;21760;1647693309.5267658
17;32.0;23040;1647693312.326603
18;32.0;24320;1647693315.272247
19;32.0;25600;1647693318.0674899
20;32.0;26880;1647693320.9152102
21;32.0;28160;1647693323.7088754
22;32.0;29440;1647693326.5184107
23;32.0;30720;1647693329.3367329
24;32.0;32000;1647693332.1591241
25;32.0;33280;1647693335.0072987
26;32.0;34560;1647693337.8069768
27;32.0;35840;1647693340.6393611
28;32.0;37120;1647693343.4958477
29;32.0;38400;1647693346.28038
30;32.0;39680;1647693349.0859604
31;32.0;40960;1647693351.902859
32;32.0;42240;1647693354.7907085
33;32.0;43520;1647693357.5991516
34;32.0;44800;1647693360.4252498
35;32.0;46080;1647693363.2478433
36;32.0;47360;1647693366.087893
37;32.0;48640;1647693368.8752832
38;32.0;49920;1647693371.7058973
39;32.0;51200;1647693374.503006
40;32.0;52480;1647693377.4442663
41;32.0;53760;1647693380.234088
42;32.0;55040;1647693383.0668325
43;32.0;56320;1647693385.9986234
44;32.0;57600;1647693388.6741188
45;32.0;58880;1647693391.494789
46;32.0;60160;1647693394.3173513
47;32.0;61440;1647693397.1637092
48;32.0;62720;1647693399.960596
49;32.0;64000;1647693402.7934453
50;32.0;65280;1647693444.9842045
51;32.0;66560;1647693447.8207154
52;32.0;67840;1647693450.6058483
53;32.0;69120;1647693453.4333322
54;32.0;70400;1647693456.2484431
55;32.0;71680;1647693459.046692
56;32.0;72960;1647693461.8720732
57;32.0;74240;1647693464.75881
58;32.0;75520;1647693467.5392632
59;32.0;76800;1647693470.3547606
60;32.0;78080;1647693473.180912
61;32.0;79360;1647693476.024905
62;32.0;80640;1647693478.8342845
63;32.0;81920;1647693481.655959
64;32.0;83200;1647693484.4724956
65;32.0;84480;1647693487.3080854
66;32.0;85760;1647693490.124917
67;32.0;87040;1647693492.9435353
68;32.0;88320;1647693495.9265268
69;32.0;89600;1647693498.684494
70;32.0;90880;1647693501.4867232
71;32.0;92160;1647693504.3059876
72;32.0;93440;1647693507.2587183
73;32.0;94720;1647693509.9687605
74;32.0;96000;1647693512.7607512
75;32.0;97280;1647693515.5894308
76;32.0;98560;1647693518.4137607
77;32.0;99840;1647693521.2198696
78;32.0;101120;1647693524.0404341
79;32.0;102400;1647693526.997731
80;32.0;103680;1647693529.6803017
81;32.0;104960;1647693532.485873
82;32.0;106240;1647693535.322555
83;32.0;107520;1647693538.136093
84;32.0;108800;1647693540.9540122
85;32.0;110080;1647693543.7645671
86;32.0;111360;1647693546.5827725
87;32.0;112640;1647693549.4072802
88;32.0;113920;1647693552.2025006
89;32.0;115200;1647693555.0435688
90;32.0;116480;1647693557.8242564
91;32.0;117760;1647693560.7874546
92;32.0;119040;1647693563.5846417
93;32.0;120320;1647693566.4022949
94;32.0;121600;1647693569.215936
95;32.0;122880;1647693572.0358856
96;32.0;124160;1647693574.8446028
97;32.0;125440;1647693577.651289
98;32.0;126720;1647693580.4813287
99;32.0;128000;1647693583.2863817
100;32.0;129280;1647693625.2275698
101;32.0;130560;1647693628.1677737
102;32.0;131840;1647693630.8599916
103;32.0;133120;1647693633.679479
104;32.0;134400;1647693636.4840834
105;32.0;135680;1647693639.315743
106;32.0;136960;1647693642.1069002
107;32.0;138240;1647693644.937129
108;32.0;139520;1647693647.7405899
109;32.0;140800;1647693650.593841
110;32.0;142080;1647693653.4197268
111;32.0;143360;1647693656.2297175
112;32.0;144640;1647693659.0489562
113;32.0;145920;1647693661.8545492
114;32.0;147200;1647693664.6849465
115;32.0;148480;1647693667.485609
116;32.0;149760;1647693670.3071551
117;32.0;151040;1647693673.1257246
118;32.0;152320;1647693675.9384673
119;32.0;153600;1647693678.7656822
120;32.0;154880;1647693681.5917714
121;32.0;156160;1647693684.4108903
122;32.0;157440;1647693687.212466
123;32.0;158720;1647693690.059683
124;32.0;160000;1647693692.8631914
125;32.0;161280;1647693695.681437
126;32.0;162560;1647693698.4853406
127;32.0;163840;1647693701.3330517
128;32.0;165120;1647693704.1537983
129;32.0;166400;1647693706.9651523
130;32.0;167680;1647693709.7933395
131;32.0;168960;1647693712.7229917
132;32.0;170240;1647693715.5193167
133;32.0;171520;1647693718.353503
