;update/loss;Steps;Wall_Time
0;-11519.8369140625;1000;1649575011.1098928
1;-0.1775449961423874;2000;1649575299.288738
2;-127016.1640625;3000;1649575593.1495767
3;-345521.53125;4000;1649575880.3977766
4;-1635831.375;5000;1649576173.620541
5;-2445476.5;6000;1649576460.9163952
6;-0.029478363692760468;7000;1649576755.2522144
7;-0.04219776391983032;8000;1649577041.7839398
8;-4921783.0;9000;1649577336.5976245
9;-7294147.5;10000;1649577623.8622246
10;-5217918.0;11000;1649577927.7019956
11;-20932140.0;12000;1649578214.6577873
12;-0.02198067121207714;13000;1649578509.579796
13;-0.025916261598467827;14000;1649578797.0016215
14;-56.55302429199219;15000;1649579091.794008
15;-0.03415532782673836;16000;1649579379.1959312
16;-0.03702294081449509;17000;1649579672.4019086
17;-0.034797925502061844;18000;1649579958.448381
18;-16013298.0;19000;1649580252.6144786
19;-0.004417956341058016;20000;1649580539.44684
