;update/loss;Steps;Wall_Time
0;0.1877557635307312;999;1650823027.375769
1;0.09798450767993927;1999;1650824412.5066674
2;0.0861147865653038;2999;1650825799.3334785
3;0.08508758991956711;3999;1650827205.3004117
4;0.052683062851428986;4999;1650828612.8001263
5;0.05089055374264717;5999;1650830036.798305
6;0.03999955579638481;6999;1650831426.8213573
7;0.040115661919116974;7999;1650832813.3635206
8;0.04496842622756958;8999;1650834196.542855
9;0.03908057138323784;9999;1650835598.652847
10;0.03951583430171013;10999;1650836980.0707471
11;0.040877703577280045;11999;1650838421.9091353
12;0.0355730839073658;12999;1650839806.0877488
13;0.02989816851913929;13999;1650841205.1994345
14;0.035145267844200134;14999;1650842612.861286
15;0.02793901599943638;15999;1650843993.3476956
16;0.04667774587869644;16999;1650845376.7823994
17;0.053777799010276794;17999;1650846757.7722936
18;0.03213288262486458;18999;1650848140.5535564
19;0.031551994383335114;19999;1650849527.5834408
20;0.037762295454740524;20999;1650850931.7501428
21;0.03918496519327164;21999;1650852356.5992243
22;0.029156655073165894;22999;1650853742.4490318
23;0.03097645379602909;23999;1650855130.1432672
24;0.029888466000556946;24999;1650856515.4649265
25;0.0297091081738472;25999;1650857898.2920814
26;0.03746228292584419;26999;1650859341.8426
27;0.02742447704076767;27999;1650860723.7691262
28;0.036369211971759796;28999;1650862106.8479002
29;0.032519228756427765;29999;1650863542.92959
