;update/loss;Steps;Wall_Time
0;3.9796595573425293;3;1651434611.1554492
1;3.850801467895508;6;1651434620.2713194
2;3.880251169204712;8;1651434625.087686
3;3.736720085144043;16;1651434649.72319
4;3.723952293395996;17;1651434652.769949
5;3.7018942832946777;18;1651434655.828847
6;3.6582279205322266;22;1651434668.7114792
7;3.6636717319488525;23;1651434671.7805126
8;3.658292055130005;24;1651434674.8657677
9;3.585562229156494;29;1651434690.8654268
10;3.562695264816284;31;1651434696.8829234
11;3.5744106769561768;33;1651434703.727509
12;3.5723724365234375;38;1651434719.8100533
13;3.583794593811035;40;1651434725.8354626
14;3.5997400283813477;43;1651434735.6945324
15;3.6574153900146484;50;1651434757.7310922
16;3.6728575229644775;52;1651434763.8379393
17;3.6805453300476074;53;1651434767.6281211
18;3.7800960540771484;57;1651434779.8586884
19;4.203647136688232;67;1651434811.7399817
20;4.243186950683594;68;1651434814.8363266
21;4.302908420562744;70;1651434821.5413494
22;4.390411376953125;73;1651434830.771237
23;4.451117038726807;79;1651434850.5286403
24;4.467756271362305;82;1651434859.58838
25;4.469688415527344;83;1651434862.668782
26;4.475869655609131;85;1651434869.5005896
27;4.480256080627441;86;1651434872.567028
28;4.4708404541015625;90;1651434885.5000033
29;4.436152458190918;95;1651434900.191052
30;4.42531681060791;96;1651434902.598508
31;4.405551433563232;97;1651434904.9772198
32;4.339954853057861;100;1651434914.2039125
33;4.311261177062988;102;1651434950.3792288
34;4.299933433532715;105;1651434959.4825006
35;4.267765045166016;107;1651434966.1882396
36;4.245377540588379;108;1651434969.321282
37;4.181300640106201;112;1651434981.831291
38;4.083885669708252;117;1651434997.3955672
39;4.042341232299805;119;1651435004.1854203
40;3.9708988666534424;122;1651435013.4498367
41;3.9439196586608887;123;1651435017.2448604
42;3.8291232585906982;128;1651435032.7427926
43;3.73065447807312;132;1651435045.510065
44;3.6415507793426514;135;1651435055.2744393
45;3.5860211849212646;137;1651435061.4182343
46;3.526702404022217;139;1651435068.2265537
47;3.4954919815063477;140;1651435071.2859404
48;3.401257276535034;143;1651435080.4568462
49;3.3097519874572754;146;1651435090.3055768
50;3.276047945022583;147;1651435093.3830884
51;3.1687581539154053;150;1651435103.2245443
52;3.1110377311706543;152;1651435109.3428636
53;3.0159225463867188;155;1651435119.2318673
54;2.921435832977295;157;1651435125.2497919
55;2.707125425338745;161;1651435138.1969407
56;2.6611995697021484;162;1651435141.2739198
57;2.436645984649658;166;1651435154.134345
58;2.318470001220703;168;1651435160.2142923
59;2.121077537536621;172;1651435173.1250556
60;1.9236907958984375;176;1651435182.7208383
61;1.4284740686416626;189;1651435223.7469428
62;1.364802360534668;191;1651435229.753478
63;1.2470812797546387;195;1651435242.6694932
64;1.1708709001541138;199;1651435255.7605903
65;1.1205273866653442;202;1651435294.950304
66;1.0937232971191406;203;1651435298.7012749
67;1.0716344118118286;204;1651435301.766922
68;1.0464385747909546;206;1651435307.9099293
69;1.0265449285507202;207;1651435310.984947
70;0.9661173224449158;212;1651435326.8689368
71;0.9554975628852844;213;1651435329.92689
72;0.9451693296432495;214;1651435333.6651247
73;0.9354476928710938;215;1651435336.7001367
74;0.9213420748710632;217;1651435342.816735
75;0.9051312208175659;220;1651435352.705626
76;0.9001703262329102;221;1651435355.6566982
77;0.895263135433197;222;1651435358.7297344
78;0.8853456974029541;224;1651435364.8487709
79;0.8761268258094788;226;1651435371.675748
80;0.8671608567237854;228;1651435377.8209465
81;0.8597645163536072;230;1651435384.617375
82;0.8514007925987244;233;1651435393.7595248
83;0.8439615964889526;236;1651435403.6303344
84;0.8321186304092407;240;1651435415.898728
85;0.8243846893310547;243;1651435425.6799436
86;0.803887665271759;251;1651435450.9114087
87;0.7806620597839355;253;1651435455.7122138
88;0.7618184089660645;256;1651435463.4508238
89;0.7487898468971252;258;1651435470.282776
90;0.7252119779586792;261;1651435479.4431713
91;0.6356526613235474;272;1651435514.3614113
92;0.6141936779022217;276;1651435527.186673
93;0.6008222699165344;278;1651435533.3056612
94;0.5875438451766968;281;1651435543.1994443
95;0.5866965651512146;282;1651435546.2411013
96;0.569010853767395;285;1651435556.114443
97;0.5632010102272034;287;1651435562.127319
98;0.5185296535491943;298;1651435597.0613937
99;0.5097207427024841;300;1651435603.1856987
100;0.49530237913131714;302;1651435639.3112352
101;0.48702338337898254;303;1651435642.514549
102;0.46914738416671753;306;1651435652.314763
103;0.4572291374206543;308;1651435658.342598
104;0.43213531374931335;314;1651435678.0879302
105;0.40228211879730225;322;1651435703.1243262
106;0.39606285095214844;324;1651435709.2721605
107;0.3937075138092041;325;1651435712.464913
108;0.3909955322742462;326;1651435716.087067
109;0.3877789080142975;327;1651435719.0581782
110;0.3850688934326172;328;1651435722.1377325
111;0.38241466879844666;329;1651435725.1800034
112;0.3726099729537964;333;1651435735.4144745
113;0.3697408437728882;334;1651435737.8182907
114;0.3599974811077118;339;1651435753.8300664
115;0.35804685950279236;340;1651435756.8618639
116;0.35631075501441956;341;1651435759.9267888
117;0.3545607328414917;342;1651435762.8848534
118;0.35305604338645935;343;1651435766.6238627
119;0.35123011469841003;344;1651435769.6771414
120;0.3364907503128052;353;1651435798.5293028
121;0.33536621928215027;354;1651435801.605691
122;0.33341890573501587;356;1651435807.685829
123;0.33211976289749146;357;1651435810.7434418
124;0.3193274140357971;364;1651435833.6021466
125;0.3067242205142975;371;1651435855.7722876
126;0.3024120330810547;373;1651435861.7794085
127;0.2984197437763214;375;1651435868.5683942
128;0.29427456855773926;377;1651435874.765338
129;0.2899448573589325;379;1651435881.5580401
130;0.28313103318214417;382;1651435890.6288798
131;0.2817862033843994;383;1651435893.6750898
132;0.274401992559433;388;1651435909.7192054
133;0.27258941531181335;389;1651435912.7864645
134;0.2683197259902954;392;1651435922.6419797
135;0.2634745240211487;396;1651435935.5892982
136;0.2603890895843506;399;1651435944.823262
